100 	 1381 	 gene1381 	 0.169
1 	 14 	 gene14 	 0.349
2 	 852 	 gene852 	 3.213
3 	 1917 	 gene1917 	 2.009
4 	 377 	 gene377 	 1.968
5 	 1494 	 gene1494 	 1.562
6 	 1668 	 gene1668 	 1.561
7 	 493 	 gene493 	 1.539
8 	 1892 	 gene1892 	 1.476
9 	 1047 	 gene1047 	 1.497
10 	 841 	 gene841 	 1.455
11 	 1671 	 gene1671 	 1.470
12 	 625 	 gene625 	 1.457
13 	 1416 	 gene1416 	 1.465
14 	 765 	 gene765 	 1.400
15 	 1400 	 gene1400 	 1.339
16 	 1758 	 gene1758 	 1.341
17 	 822 	 gene822 	 1.329
18 	 1048 	 gene1048 	 1.345
19 	 67 	 gene67 	 1.368
20 	 1372 	 gene1372 	 1.330
21 	 1772 	 gene1772 	 1.318
22 	 581 	 gene581 	 1.326
23 	 892 	 gene892 	 1.286
24 	 1388 	 gene1388 	 1.286
25 	 1293 	 gene1293 	 1.293
26 	 1534 	 gene1534 	 1.294
27 	 513 	 gene513 	 1.266
28 	 1423 	 gene1423 	 1.261
29 	 1597 	 gene1597 	 1.264
30 	 419 	 gene419 	 1.248
31 	 1042 	 gene1042 	 1.251
32 	 249 	 gene249 	 1.259
33 	 1873 	 gene1873 	 1.228
34 	 1381 	 gene1381 	 1.214
35 	 1153 	 gene1153 	 1.226
36 	 1115 	 gene1115 	 1.234
37 	 1771 	 gene1771 	 1.230
38 	 1884 	 gene1884 	 1.196
39 	 1672 	 gene1672 	 1.195
40 	 657 	 gene657 	 1.194
41 	 1838 	 gene1838 	 1.209
42 	 1570 	 gene1570 	 1.204
43 	 515 	 gene515 	 1.181
44 	 66 	 gene66 	 1.179
45 	 1674 	 gene1674 	 1.183
46 	 1924 	 gene1924 	 1.184
47 	 1451 	 gene1451 	 1.158
48 	 317 	 gene317 	 1.158
49 	 267 	 gene267 	 1.162
50 	 639 	 gene639 	 1.157
51 	 1635 	 gene1635 	 1.157
52 	 391 	 gene391 	 1.159
53 	 837 	 gene837 	 1.147
54 	 1334 	 gene1334 	 1.137
55 	 1887 	 gene1887 	 1.143
56 	 99 	 gene99 	 1.146
57 	 1473 	 gene1473 	 1.148
58 	 834 	 gene834 	 1.149
59 	 1346 	 gene1346 	 1.147
60 	 622 	 gene622 	 1.150
61 	 1472 	 gene1472 	 1.138
62 	 245 	 gene245 	 1.136
63 	 1401 	 gene1401 	 1.123
64 	 1990 	 gene1990 	 1.121
65 	 758 	 gene758 	 1.132
66 	 75 	 gene75 	 1.134
67 	 415 	 gene415 	 1.124
68 	 1168 	 gene1168 	 1.114
69 	 187 	 gene187 	 1.104
70 	 1599 	 gene1599 	 1.103
71 	 1058 	 gene1058 	 1.110
72 	 1634 	 gene1634 	 1.103
73 	 772 	 gene772 	 1.097
74 	 980 	 gene980 	 1.103
75 	 1946 	 gene1946 	 1.105
76 	 1060 	 gene1060 	 1.083
77 	 1920 	 gene1920 	 1.083
78 	 359 	 gene359 	 1.082
79 	 1679 	 gene1679 	 1.080
80 	 561 	 gene561 	 1.076
81 	 529 	 gene529 	 1.067
82 	 1730 	 gene1730 	 1.074
83 	 941 	 gene941 	 1.065
84 	 1967 	 gene1967 	 1.068
85 	 119 	 gene119 	 1.061
86 	 1231 	 gene1231 	 1.064
87 	 111 	 gene111 	 1.057
88 	 1331 	 gene1331 	 1.056
89 	 1256 	 gene1256 	 1.050
90 	 648 	 gene648 	 1.054
91 	 1968 	 gene1968 	 1.046
92 	 1867 	 gene1867 	 1.044
93 	 1511 	 gene1511 	 1.047
94 	 698 	 gene698 	 1.036
95 	 824 	 gene824 	 1.027
96 	 1972 	 gene1972 	 1.018
97 	 1546 	 gene1546 	 1.021
98 	 1184 	 gene1184 	 1.020
99 	 679 	 gene679 	 1.013
100 	 882 	 gene882 	 1.012
