33 	 1884 	 gene1884 	 1.562
34 	 1892 	 gene1892 	 1.551
35 	 1549 	 gene1549 	 1.562
36 	 1970 	 gene1970 	 1.519
37 	 1582 	 gene1582 	 1.510
38 	 1912 	 gene1912 	 1.495
39 	 581 	 gene581 	 1.522
40 	 1924 	 gene1924 	 1.523
41 	 1870 	 gene1870 	 1.531
42 	 411 	 gene411 	 1.521
43 	 897 	 gene897 	 1.505
44 	 627 	 gene627 	 1.497
45 	 137 	 gene137 	 1.525
46 	 286 	 gene286 	 1.455
47 	 1334 	 gene1334 	 1.458
48 	 1733 	 gene1733 	 1.462
49 	 229 	 gene229 	 1.471
50 	 1411 	 gene1411 	 1.479
51 	 1387 	 gene1387 	 1.461
52 	 564 	 gene564 	 1.466
53 	 1372 	 gene1372 	 1.477
54 	 1451 	 gene1451 	 1.476
55 	 732 	 gene732 	 1.473
56 	 14 	 gene14 	 1.477
57 	 772 	 gene772 	 1.471
58 	 249 	 gene249 	 1.464
59 	 1803 	 gene1803 	 1.455
60 	 1058 	 gene1058 	 1.429
61 	 1959 	 gene1959 	 1.420
62 	 1898 	 gene1898 	 1.438
63 	 359 	 gene359 	 1.452
64 	 1534 	 gene1534 	 1.438
65 	 1231 	 gene1231 	 1.450
66 	 1887 	 gene1887 	 1.442
67 	 354 	 gene354 	 1.453
68 	 1671 	 gene1671 	 1.425
69 	 1346 	 gene1346 	 1.417
70 	 1366 	 gene1366 	 1.426
71 	 1209 	 gene1209 	 1.418
72 	 1326 	 gene1326 	 1.419
73 	 1967 	 gene1967 	 1.407
74 	 561 	 gene561 	 1.404
75 	 1347 	 gene1347 	 1.406
76 	 1771 	 gene1771 	 1.410
77 	 1032 	 gene1032 	 1.415
78 	 1810 	 gene1810 	 1.403
79 	 1406 	 gene1406 	 1.400
80 	 807 	 gene807 	 1.407
81 	 1920 	 gene1920 	 1.399
82 	 513 	 gene513 	 1.410
83 	 1423 	 gene1423 	 1.378
84 	 1210 	 gene1210 	 1.369
85 	 1897 	 gene1897 	 1.372
86 	 1108 	 gene1108 	 1.359
87 	 1466 	 gene1466 	 1.370
88 	 1472 	 gene1472 	 1.360
89 	 345 	 gene345 	 1.363
90 	 812 	 gene812 	 1.363
91 	 1886 	 gene1886 	 1.355
92 	 1574 	 gene1574 	 1.357
93 	 1727 	 gene1727 	 1.351
94 	 67 	 gene67 	 1.352
95 	 138 	 gene138 	 1.341
96 	 245 	 gene245 	 1.329
97 	 1836 	 gene1836 	 1.326
98 	 1938 	 gene1938 	 1.309
99 	 365 	 gene365 	 1.317
100 	 1570 	 gene1570 	 1.323
