class,Attr1868,Attr7089,Attr7113,Attr7119,Attr3454,Attr4141,Attr3252,Attr7085,Attr7092,Attr7067,Attr7040,Attr2402,Attr6219,Attr4279,Attr7059,Attr7046,Attr7051,Attr7095,Attr7055,Attr7030,Attr7036,Attr7037,Attr7053,Attr7060,Attr7038,Attr7042,Attr7048,Attr7021,Attr7101,Attr7102,Attr7114,Attr7116,Attr7073,Attr7127,Attr7129,Attr7106,Attr7066,Attr7068,Attr7072,Attr7074,Attr7082,Attr7084,Attr7005,Attr7023,Attr7024,Attr7020,Attr4847,Attr7047,Attr7058,Attr7124,Attr7100,Attr7110,Attr7115,Attr7069,Attr7077,Attr7031,Attr7120,Attr7044,Attr7063,Attr7090,Attr7098,Attr7103,Attr7126,Attr7006,Attr7010,Attr7013,Attr7029,Attr7091,Attr7107,Attr7049,Attr6975,Attr7009,Attr6956,Attr6218,Attr6948,Attr6973,Attr6888,Attr6875,Attr6904,Attr2523,Attr3688,Attr5728,Attr5147,Attr6506,Attr6880,Attr6930,Attr6947,Attr6891,Attr6907,Attr6966,Attr6996,Attr6986,Attr6921,Attr6922,Attr6992,Attr6915,Attr3851,Attr1041,Attr761,Attr5970
F,-0.349451,-0.31206,-0.775934,1.62603,0.073409,0.107863,-0.601857,-1.90057,0.882694,-0.833308,0.076571,-0.431634,-0.358455,-0.311921,-0.506237,-0.590286,-0.456037,-0.749631,-0.423302,-0.941976,-0.809433,-0.847414,0.025064,-0.643186,1.52737,-0.646899,0.39144,-0.803663,-1.28402,-1.22196,0.425927,-0.899315,-0.362668,-0.091336,-0.649496,-0.719053,-0.184978,-0.183733,0.111253,-0.191724,-0.787591,-0.023024,-0.917284,-0.625491,0.088154,-1.13718,-0.839667,-0.165511,-0.24871,-0.833872,-0.567287,0.615825,-0.384544,-0.107739,0.189474,-0.516648,-0.101732,0.90646,-0.250027,-0.40576,-0.043504,-0.497971,-0.5752,-0.249187,0.40478,-0.316372,0.686041,-0.175822,-0.836177,-0.397762,-0.547879,-0.350402,0.67387,-0.37993,-0.610205,-0.284707,-0.88465,-0.059413,-0.559757,-0.659904,-0.072751,1.04188,-0.364221,-0.345676,-0.878616,0.246198,-0.383915,-0.417859,-0.511064,-0.080256,-0.110284,1.84509,-0.670293,-0.308776,0.249406,1.60732,1.26468,0.681444,0.684555,-0.123794
F,-0.278911,-0.079553,-0.090435,-0.938268,-1.03393,-0.937938,-0.518583,1.44589,0.437808,0.56986,1.3988,-0.306158,-0.281537,-0.271361,0.425434,1.03423,0.663404,1.42402,0.234348,-0.335195,-0.197447,-0.400816,0.747536,0.327577,0.92558,0.334262,0.144063,0.395151,0.17627,0.327131,1.14682,-0.634645,0.140704,1.43694,0.588202,0.287136,0.085874,1.06756,1.09757,0.820583,0.398143,2.05818,-0.294765,-0.677801,0.702134,-0.493989,-0.493653,1.84235,0.337195,1.4834,0.660345,0.416255,0.694161,0.699638,1.03407,-0.352347,-0.22818,1.16955,-0.077303,0.970598,-0.017939,0.468945,-0.792233,-0.48353,-0.336679,-1.17421,0.571566,1.48783,-0.44097,0.247329,0.127585,-0.785788,0.778568,-0.355629,0.180283,-0.302468,0.65595,-0.234176,-0.062994,-0.348192,-0.388363,0.722448,0.701368,0.133771,-0.018826,1.05428,0.108297,1.68206,0.556653,-0.589966,-0.556407,-1.45586,0.769174,1.03445,0.680082,-0.101803,-0.845765,0.631422,1.00117,0.54843
F,-0.348022,-0.197128,-0.903858,0.560658,0.008385,-1.14026,-0.720782,-1.541,-1.3865,-0.620226,-1.45252,-0.541266,-0.323695,-0.33524,-0.804402,0.304504,-1.63203,0.235281,-0.626277,1.5453,1.34467,1.67226,-0.33459,-1.03877,-0.381412,-1.09917,-1.69214,0.101894,1.07685,1.43873,-1.25271,-0.665501,-0.190588,-0.978929,-0.779856,-1.05654,-0.161692,-0.676188,-0.167761,-0.449026,-0.955839,-0.973845,-0.684341,-0.563167,0.26088,-0.101982,-0.409749,-1.2328,-1.33257,-1.07998,-0.620957,-1.25347,-0.933564,-0.101421,-0.706825,-0.839206,-0.385207,-0.062499,-0.796736,-0.9344,-1.31131,-0.079132,-0.365438,-0.509433,-1.51085,-0.100792,0.770771,-0.371059,-0.567103,-0.521418,-0.711739,-0.237193,-0.38771,-0.390049,-0.736891,-1.01715,-0.562632,-0.488385,-0.729096,-1.21508,1.56375,-0.774435,-0.246713,0.69947,0.343979,-0.552809,-1.001,-0.15756,0.120275,-0.64894,0.273605,0.392052,-1.08408,-1.20581,-0.354887,-0.036022,1.02989,-0.012834,-1.18361,-0.314098
F,-0.350486,-1.033,-0.925998,-0.358213,0.237161,0.086011,0.538875,0.095547,-0.184678,-0.054163,-0.648224,-0.416659,-0.365901,-0.31525,-0.434562,-0.093724,-0.477662,-0.876683,0.355447,0.907293,-0.099786,-0.188968,-1.04917,0.380948,0.191366,-1.02994,-0.154455,-0.348351,0.083992,0.596408,-0.578679,-0.367159,-0.416133,-0.665408,-0.447546,0.219494,-0.126177,-0.92464,-0.350189,-0.505834,0.002888,-0.733621,-0.942253,-0.449263,0.42601,0.010556,-0.617624,-0.836139,-0.388592,-0.189366,-1.04123,-0.010584,-0.521517,-0.120655,0.060542,1.05056,0.53529,-0.690544,-0.113406,0.409443,-0.829339,-0.383677,-0.367157,-0.608575,-1.26908,-0.36731,0.173663,-0.269005,-0.804477,-1.17043,0.604137,-0.006146,0.075709,-0.381917,-0.732064,-0.537525,-0.459869,-0.855072,0.091224,-0.180586,-0.128088,0.829297,-0.673979,-0.995703,-0.707518,-0.501775,0.097436,-0.310545,-0.513944,-0.162125,-0.742474,0.027303,-0.80468,-0.910833,-0.617536,-0.811533,-0.390138,1.05285,0.041006,-0.136347
F,-0.357763,-0.461525,-1.89304,0.97745,0.415136,-0.954047,-0.757284,-1.16416,0.557073,-1.44127,-0.828856,-0.481846,-0.374898,-0.301394,-1.71378,0.850419,0.357898,-0.206072,0.587208,1.50584,1.88949,1.89559,-0.451773,-1.38242,-0.652433,-0.471837,-1.54535,-1.01291,0.877627,1.33404,-0.230623,0.248881,-0.360283,-1.05222,-0.998116,-0.344693,-0.190931,-0.968684,-0.494092,-1.33565,-1.09024,-0.568439,-0.680139,-0.672655,-0.163459,0.787905,-0.299676,-1.19911,-2.36651,-0.796475,-0.504726,-1.31999,-1.6529,-0.692822,-1.0255,1.81517,-1.52633,0.309618,-0.853261,-1.1631,-1.24377,-0.237465,-1.70899,-0.790122,-0.842852,-1.17215,-0.316119,-0.381998,-1.03156,-1.16962,-1.31324,-0.056942,0.566604,-0.398884,-0.909949,-1.33068,-1.06264,-0.883249,-0.914171,-1.55067,2.10558,1.1327,-0.288328,-0.006669,-0.927477,-0.103889,-1.21317,-0.555586,0.226719,-1.14034,-0.892122,0.397341,-0.691859,-0.493548,0.222351,-0.334788,-0.493667,-1.64437,-0.060121,-0.259933
F,-0.360182,-0.384268,-0.032189,1.87811,1.66399,-0.322741,-0.698955,0.38139,-0.547339,-0.046749,0.107502,-0.475932,-0.293697,-0.300302,0.011124,0.719879,-0.984231,0.309443,0.093551,-1.39548,-0.805462,-0.730443,0.694672,-0.862395,0.379734,-0.137701,-0.507532,-0.160382,-1.57667,-1.45047,-0.246251,-0.756871,-0.215003,-0.012637,-0.592977,0.186068,-0.098917,0.024848,0.090651,-0.5696,-0.823476,-0.302891,-0.800852,-0.825438,0.879273,1.42779,-0.300419,-0.537533,-0.141482,-0.785414,-0.103937,-0.777572,-0.463421,0.135481,0.128343,0.664558,-1.30244,0.62806,-0.046544,-0.419514,-0.41501,0.252831,0.644561,0.330452,-0.011337,-0.261312,0.827168,-0.300832,-0.22995,0.483294,0.932428,0.50045,0.483424,-0.351769,-0.324079,0.198525,-0.416287,-0.382455,-0.289159,-1.25986,-0.553784,1.40126,0.695147,0.051029,-0.008116,0.183875,-1.02166,-0.870886,-0.512731,-0.099633,0.712765,0.433675,-0.241678,-0.578871,0.133444,0.039701,1.22053,-0.515774,-0.626957,-0.227017
F,-0.342351,2.2085,1.80935,-0.304903,2.14855,-0.154167,2.91627,-1.27837,1.40385,-0.022218,-2.19032,-0.577168,-0.465835,-0.437351,0.578417,-2.82994,1.21625,0.061888,-0.0528,0.654788,-0.503419,-0.274062,1.2072,-0.711498,-0.127367,-0.537169,1.55653,-2.83253,-0.236529,0.434009,-1.59985,2.45079,0.817475,-1.22368,-2.18492,-1.64654,-0.50321,-0.920222,-1.21248,-0.553484,-1.22196,-1.96097,-0.823167,1.44613,-2.13166,-0.345554,-0.363784,-1.51109,-0.245689,-0.632723,0.124976,0.009146,-0.587858,0.632783,-0.72515,1.45703,-0.821965,0.937643,-0.357649,0.828643,0.509836,-0.138821,3.11633,2.19479,-0.785623,2.29938,-1.04409,-2.25975,0.394047,0.919942,-1.23621,3.65256,-3.48733,-0.377199,0.310961,0.794704,-0.838096,-0.142494,-0.376008,-0.049527,-0.746577,-0.128152,-1.17286,0.246653,-0.886288,-1.82741,1.3119,-3.08805,-2.84434,1.23939,-0.763332,1.90089,-1.77788,-2.17016,-4.30639,0.614474,4.96915,-0.94456,-1.00804,-0.541386
F,-0.340132,-0.548653,0.170133,-0.663102,1.30208,-0.688005,-0.539429,0.648306,-0.773969,0.227473,-0.104717,-0.575827,-0.315479,-0.273205,-0.271649,0.302917,-0.786624,-0.737393,-0.181453,-0.166213,-0.110021,-0.341236,0.903919,-0.1242,-0.282888,-0.542327,-0.196816,0.838553,0.004813,-0.060219,-1.13238,0.721112,-0.265498,0.562144,0.574467,0.235532,-0.110736,0.241024,-0.033025,0.309592,-0.099234,0.227416,0.062658,3.38636,-0.031278,0.568611,-0.546299,0.480495,-0.911285,0.530245,0.246492,0.286633,-0.023399,0.122764,0.754088,0.369224,0.529329,0.607884,-1.50076,0.516527,1.0764,0.72444,-0.279558,-0.137613,0.455268,0.191561,1.37993,0.141781,0.941183,-1.51406,1.53734,-0.702203,0.109062,-0.338498,-0.47012,0.906657,-0.24744,1.33558,-0.037334,0.312777,0.080309,1.44087,0.195375,-0.71076,0.757135,0.227677,0.037101,0.247465,0.51561,-0.718473,0.02476,0.416104,0.123568,-0.389157,0.248131,-0.587124,-0.82945,-0.296573,-0.283155,-0.125576
F,-0.347869,0.117417,-0.53288,1.3423,-0.007329,-0.127817,-0.662931,-0.060525,-0.45466,0.12671,-0.441972,-0.543318,-0.294838,-0.285936,0.271725,0.849888,0.620498,-0.497914,-0.942495,-0.273061,-0.243898,-0.114655,-0.021609,0.012234,-1.00987,-0.529792,-0.862099,1.19348,-0.076618,-0.39519,-0.007576,-0.38623,-0.41388,-0.5782,0.322782,0.753046,-0.037385,0.364855,-1.29124,0.445472,-0.25207,0.147088,0.013036,-0.670168,0.501073,0.403648,-0.404501,0.16335,0.187986,0.431247,0.550592,-0.144865,-0.372136,-0.568515,-0.144867,-0.863127,1.89872,-0.674522,-0.133779,-0.553889,-0.277211,-0.005433,-0.929845,-0.358413,-0.278485,-0.608128,0.508559,2.06081,-0.102806,0.360201,-0.013233,-1.23967,0.956957,-0.378326,-0.565719,-0.436159,-0.031412,0.08406,-0.000549,0.501294,0.340649,0.319624,0.333734,0.23235,0.104666,0.316102,-0.59516,0.241642,0.144395,-0.492676,0.585242,1.27547,0.211784,-0.919072,-0.262914,-1.02776,-0.246941,0.507947,-0.982328,-0.247928
F,-0.377646,-0.21765,-1.24926,1.23351,0.334345,0.531303,-0.91946,-2.39823,-2.30523,-2.99713,-2.98588,-0.730848,-0.42258,-0.345123,-2.04904,0.084628,1.45765,-0.435799,-0.49965,0.428123,1.65676,1.89023,-2.10273,-3.25335,-0.949601,-1.10047,-2.69864,-2.34242,0.174855,0.046568,-2.27952,-1.04522,-0.291092,-2.95534,-2.75332,-1.44222,-0.303496,-2.65282,-2.45184,-1.63332,-2.12074,-1.71565,1.12515,-0.739396,-0.218238,1.7467,-0.509802,-3.12659,-2.48616,-3.06358,-1.35289,-3.07094,-2.39714,-2.48835,-1.68846,1.99382,-2.22331,0.477353,-0.122444,-2.41953,-1.06111,-2.60352,-1.60538,0.282394,-1.4003,0.107219,-0.722771,-0.557366,-0.495938,-3.06231,-1.71731,-1.19741,-1.33812,-0.385132,-0.784403,-2.88344,-2.75235,-1.11704,-1.00504,-1.67939,2.54018,-0.378422,-3.38474,2.91221,-1.13115,-1.61988,-1.81553,-2.01598,-2.43848,-0.662982,-1.60451,2.89559,-2.67458,-2.27815,-1.45063,1.85449,0.72279,-0.108181,-1.98073,-0.368725
F,-0.337536,-0.187717,-0.97233,4.26376,0.265737,-1.11196,-0.571671,1.29426,-1.54117,0.663869,-0.050071,-0.488763,-0.287966,-0.278062,-0.207206,0.700921,-0.365252,-0.45368,-0.511466,-1.29025,-1.69472,-1.71203,0.32151,1.92615,-2.9583,-1.0209,-0.54193,0.645393,-0.265391,-2.22153,0.506674,-0.173707,-0.22207,0.543156,0.772492,0.971088,0.105904,0.105431,-0.157804,1.04162,0.552845,0.853425,-0.572597,1.83125,-0.101457,-0.055495,-0.738108,0.738973,-0.296661,1.35259,-0.284855,0.363212,-0.829762,0.869057,0.989299,-0.389306,-0.195681,1.37638,-0.892547,-0.147655,-0.925246,0.148119,-0.690073,-1.17027,0.75715,-0.989735,0.832963,-0.108821,-0.355416,-0.878009,0.094854,-0.661796,1.92185,-0.340708,0.546567,-0.446147,0.21377,1.16721,0.284662,0.610549,3.6666,-1.15488,0.891839,3.4207,0.16956,0.285346,-0.507587,0.368635,1.19452,-1.09723,0.560996,3.29451,-0.52704,0.499462,0.855935,3.08033,-0.470589,0.490388,0.411206,-0.018831
F,-0.334577,-1.26428,-0.252172,-0.866527,1.39562,-1.14138,-0.655169,0.343324,-0.554943,1.30752,0.624269,-0.422369,-0.312771,-0.293248,0.40102,1.62622,0.308354,-0.639541,1.24104,1.81253,-0.459231,-0.61697,-1.8877,0.339368,-1.23988,1.0379,-0.179361,0.745076,1.44819,1.46306,-0.373153,-0.579081,-0.329806,1.12546,0.850768,0.851216,-0.049491,0.511224,1.32806,-0.042056,0.813463,0.636414,-0.908122,-0.586519,0.016662,0.105115,-0.693239,0.574994,-0.392783,0.569457,-1.0467,0.442843,-0.569663,0.43011,-2.10335,-0.706841,0.603751,0.032854,-1.3397,-0.269469,-0.146003,0.994812,0.960107,-1.71462,-0.463572,0.369161,-0.408212,0.776445,-0.630197,-1.29566,0.226436,-0.551958,-0.017099,-0.339827,-0.271355,0.444799,-0.382063,0.461517,-0.194334,0.478707,-0.392484,-0.075707,0.143635,-0.278706,0.722695,0.26635,0.237096,1.09476,0.502188,-0.836937,-0.118213,-0.509335,0.965293,0.603182,0.940747,-0.521779,-1.15009,-0.061574,0.678931,-0.211881
