normal,gene377,gene765,gene14,gene1597,gene493,gene1671,gene1400,gene625,gene1892,gene1047,gene1917,gene1293,gene1884,gene1771,gene822,gene1758,gene1115,gene1416,gene419,gene99,gene1674,gene1423,gene1772,gene391,gene1679,gene1570,gene66,gene1873,gene1634,gene892,gene415,gene1168,gene581,gene1042,gene1640,gene1153,gene1401,gene648,gene1473,gene1635,gene249,gene1730,gene245,gene824,gene1946,gene1511,gene1472,gene67,gene267,gene513,gene1924,gene1256,gene622,gene187,gene1959,gene411,gene75,gene992,gene561,gene1672,gene1972,gene1534,gene1967,gene882,gene1346,gene779,gene1406,gene1494,gene1060,gene1381,gene1867,gene529,gene1231,gene495,gene1897,gene1651,gene1111,gene281,gene980,gene1843,gene1920,gene994,gene866,gene1058,gene111,gene1421,gene515,gene143,gene359,gene1334,gene679,gene652,gene806,gene1560,gene1573,gene1388,gene665,gene1983,gene137,gene1387,gene102,gene1184,gene295,gene989,gene70,gene698,gene1328,gene1668,gene1900,gene837,gene792,gene1032,gene964,gene1582,gene1213,gene785,gene100,gene358,gene1187,gene1887,gene1939,gene49,gene1366,gene1546,gene694,gene1514,gene772,gene520,gene43,gene1394,gene365,gene190,gene32,gene207,gene447,gene136,gene732,gene739,gene830,gene639,gene119,gene1227,gene1380,gene1965,gene571,gene405,gene570,gene1982,gene440,gene1447,gene26,gene1386,gene1002,gene1504,gene1537,gene54,gene929,gene1799,gene1642,gene1004,gene1567,gene1258,gene23,gene1247,gene1998,gene1119,gene1067,gene662,gene1209,gene1245,gene360,gene859,gene1451,gene1599,gene241,gene279,gene453,gene959,gene1022,gene1489,gene1912,gene958,gene1233,gene105,gene920,gene564,gene1993,gene1194,gene766,gene1838,gene500,gene138,gene437,gene1583,gene395,gene1911,gene1526,gene1617,gene1742,gene422
F,0.043436,-0.58444,-1.3067,0.092227,-0.698936,-0.369044,-0.476931,0.79234,0.370383,-0.918946,-1.18073,-1.51794,-0.829427,0.697892,-1.69609,1.71931,1.22922,-0.4213,0.572767,0.308178,-1.43038,-1.58238,1.26543,1.10004,0.553263,0.889422,-1.6917,0.637212,-2.31805,0.665496,-2.2054,1.52327,-1.13281,1.97977,-1.27027,-1.59945,0.799377,-1.54123,-0.326648,0.084935,-1.197,0.220576,-1.3525,-0.506473,1.86814,1.111,1.43882,-2.15622,-1.34788,0.870428,0.397629,1.60341,0.159403,0.459884,-2.35136,-0.747616,1.21441,-0.905692,-0.624869,-1.59106,-0.936663,1.50002,-1.14347,0.673848,-0.047403,-0.956915,1.51552,-0.248891,1.59207,0.717756,0.126121,0.751359,-0.037277,1.1532,-0.559768,0.309043,-0.421466,0.824861,0.376504,-0.569371,-1.40053,0.849859,0.118343,-1.00718,-2.10292,0.158754,0.964592,-0.564417,1.13462,1.36733,1.01132,0.917417,-0.651128,0.434984,1.59842,0.022514,-1.93933,-0.668403,-0.066977,0.635199,1.07425,-0.272519,1.54989,1.65512,-3.01615,0.789828,0.579171,-0.479575,1.59687,0.665148,-2.17945,0.642448,1.64326,1.69528,0.682229,2.13444,0.741481,-0.736568,0.711207,0.980734,0.887084,-1.91492,-0.059234,1.1775,0.8669,0.650351,0.070968,0.973091,-0.055396,-0.787872,0.505638,1.59849,-2.69277,-0.254267,1.85086,-0.700697,1.01417,-0.966462,0.953454,1.3738,-0.730642,0.133475,-0.574676,1.11495,0.827881,-0.06993,1.61508,-0.91667,0.307665,0.827228,0.012676,-0.846818,0.051585,-0.716307,1.04475,1.62055,-1.37517,1.30954,-1.60266,0.341364,1.4859,-0.659343,0.784235,-0.299342,1.50009,0.349145,1.00018,0.061259,0.896186,0.467105,-0.248422,2.50864,-0.38402,1.2317,0.474158,0.594675,0.464297,-0.043086,-2.38799,0.799135,0.08013,1.25783,0.236584,1.01798,-2.45731,-0.829315,0.306306,0.755576,-1.05279,1.20635,1.98754,0.784406,-0.95932,2.00926,-1.7385,-0.559061,-1.23452,2.04415,1.0861,1.09023
T,0.424935,1.92245,1.02923,-0.498545,1.64426,-1.36135,-1.38985,0.682479,1.45326,-0.246093,1.16443,-1.25106,-0.07275,-1.03423,1.25693,0.504243,-0.332635,0.76906,0.053219,-0.125845,1.20275,1.60756,-1.02825,0.178549,-0.733646,1.08419,0.042012,1.63418,-0.795439,1.61748,1.14847,-1.63641,-0.800439,-0.703214,-0.20708,-0.467866,-0.861375,0.317153,0.421933,0.40821,1.27091,-2.23499,1.53964,0.795527,0.535368,0.022478,0.819485,-0.396763,1.47589,-1.15353,0.146534,-0.806044,-0.353941,-0.692223,-0.62227,0.886521,0.3621,-0.06949,-0.218645,1.34646,-0.61236,-0.196093,0.868273,-1.62772,0.067547,0.444452,0.164709,1.02885,-1.46967,-0.000862,-0.40679,0.674567,0.138319,-1.33938,0.819675,-0.162533,0.930416,0.690131,-0.295315,0.579175,-1.00346,-0.689721,1.99462,0.766914,1.61048,-0.465831,0.171311,2.09358,-0.772357,-1.00888,-0.060159,-0.993125,1.11567,-1.69536,0.182329,-0.73691,0.734464,-0.974099,0.536445,0.94415,1.15313,-1.45454,0.474245,-1.27051,0.8982,-1.50448,0.160227,0.388392,-1.15571,-0.703823,0.707816,-0.786952,-0.514883,-0.694662,-1.29594,-1.80091,-0.65646,0.872286,-0.558757,-1.12233,-0.52182,0.92653,-1.67589,-0.803926,-0.33147,0.270787,-1.93348,0.586246,-0.44601,-1.23502,-1.75685,-1.17154,0.550792,-1.14337,0.948218,-0.766121,0.825576,1.96574,0.384379,-0.469175,1.29975,-1.36455,0.994935,-0.111991,-1.26579,-0.281615,0.758797,0.292719,-1.33235,-0.730707,-0.982297,-0.427717,-0.780599,-0.551668,0.418197,-0.604629,0.994299,-0.768333,0.014462,0.285193,-0.472238,0.850006,1.1862,0.763143,0.998675,-0.8146,-0.622739,0.779512,-0.630302,-0.995931,-0.944503,-0.079535,0.485389,-1.16738,-1.13217,0.758264,0.333054,-1.35714,0.859961,-1.06114,-1.27518,-0.252131,-1.51886,-0.636569,1.70647,0.863664,0.048502,-1.39738,-0.587108,-0.166126,0.376615,-0.465803,1.03764,0.610177,-0.129751,-0.391128,0.10918,-0.217666,-0.934606,0.550838
F,0.265867,0.640185,0.684712,-0.039219,0.101192,-0.122111,0.355437,0.306087,0.105264,-0.954375,0.039428,-0.471209,-1.17748,0.208339,0.006657,-1.07947,-0.035818,-1.00087,0.348172,0.807557,0.611979,0.152458,1.22342,-0.345366,-0.592386,-1.55652,0.549622,-1.89634,0.897302,-0.4096,0.185688,0.537641,-0.685216,1.10982,-0.082303,-0.016207,0.22002,-0.036631,0.109057,0.276809,0.116041,0.451154,0.252453,0.058686,-0.506076,-0.901899,0.019749,0.045429,0.329651,0.47261,-2.1328,-0.65067,0.00936,0.298318,-0.419889,-0.02601,-0.455643,0.477827,-0.679707,-0.71134,-0.698328,-0.707746,-0.245563,1.53705,-0.45536,-0.707521,-0.043154,0.032127,0.896631,0.956467,-0.084837,-0.897634,-0.899045,0.130147,-0.180704,-0.274489,0.051066,-1.28559,0.762539,-0.11851,0.835577,0.795235,-0.611618,0.128779,0.452113,-0.572012,-0.220475,-0.236941,0.042915,0.360986,-1.16003,-0.475451,-0.450073,0.340877,-0.354868,0.518608,-0.731339,-0.524899,0.607118,0.869055,-0.835713,0.141571,-0.56611,0.406331,0.874282,0.883582,0.920264,0.763646,0.346262,0.778504,0.592021,0.919828,-0.32871,-0.056612,0.1914,0.450779,1.00086,0.496572,0.386899,1.79665,-0.055265,0.972099,-0.321582,0.578531,-0.396229,0.677828,0.167789,0.78488,1.03664,0.466424,0.176873,1.59401,-0.14844,-0.487674,-0.63838,0.972756,0.233214,-0.452938,-0.778781,0.835484,0.450222,-0.478562,-0.165627,-0.890438,-0.182999,0.457169,-0.622446,-0.597778,0.099627,0.309594,1.31181,0.253812,0.34847,-0.114214,-0.036923,0.106766,-0.62041,0.772218,0.74323,-0.000178,1.49562,0.573381,-0.103447,-0.362514,-1.3834,1.17935,0.901765,0.769494,-0.732685,0.769199,0.468377,0.584732,-1.20351,0.780731,-0.534845,0.604418,0.129438,1.08898,-0.52024,-0.312891,-0.158005,0.085265,0.515601,1.45957,1.05509,0.127172,-0.141979,0.869831,-0.112312,-0.150323,-1.96282,0.236696,-0.163287,-0.764338,-0.051759,1.41309,0.344439,0.407696,-0.669737,-0.911454
T,1.04822,1.7931,1.01476,0.466268,2.02629,-1.78412,-0.722755,-1.15048,0.807683,-0.896482,0.049608,-0.84189,0.324683,-1.09438,1.07628,-1.20592,-1.16158,-0.511382,0.74524,0.29795,0.850914,1.67565,-0.919683,-1.11445,-0.924931,0.542042,1.48493,0.340146,-0.211787,0.75711,1.00964,-0.99366,-1.24409,-0.280458,0.864068,-0.565699,0.445069,-0.432889,-0.091907,0.926978,1.282,-0.629003,1.57464,1.0653,-1.23637,-1.38177,-0.481505,1.04415,1.59977,-0.797578,1.5073,-0.913313,1.55062,-1.00051,-1.15929,0.925918,0.102966,-0.662214,-0.199116,0.942232,-0.739989,-0.571026,0.579108,-1.05781,0.273673,-1.11747,-1.31043,0.734016,0.002235,1.17075,-1.29663,-1.13882,0.820767,-0.326099,0.879428,-0.433688,0.800434,0.038491,0.917129,0.643315,-0.263514,0.482887,-0.878057,1.49707,0.904175,0.173657,-0.114749,1.67068,-0.938771,-0.529225,-1.36667,0.597506,0.408598,1.08883,-0.318708,0.11835,1.00304,-0.472703,0.649657,1.07842,-0.474135,-0.231072,-1.18183,-0.181131,1.60129,-1.15259,1.06108,0.758376,-0.106988,-0.29984,1.14031,-0.462291,-0.523326,-1.34493,0.160898,-1.13107,0.715252,0.174956,0.037133,-0.196955,1.03689,1.10562,-0.41898,-1.16371,-0.056545,1.25566,1.59607,0.443795,0.357738,1.0203,-0.931899,-1.34081,1.1517,-0.711805,-0.39106,0.206164,0.388755,0.763967,-0.934715,-0.213884,1.24017,-1.28158,0.399254,-0.667229,-0.369398,-0.292015,-1.68361,1.20288,-0.384059,0.239481,0.52149,0.903509,-0.403561,2.10043,-0.397661,0.390979,-0.102865,-0.290941,1.24057,0.405843,0.154082,0.620027,0.459959,-0.214558,-1.15122,1.41092,0.288873,0.360141,-1.75393,1.09429,0.260634,-1.0794,-0.587023,-0.176027,-0.056588,1.05955,0.723902,0.345278,1.01603,-1.34485,0.190955,-0.700565,0.726224,0.442376,1.29829,1.35692,-1.18227,-0.649001,0.784752,-1.20959,-0.403007,-0.800602,0.47731,-1.95222,-0.153784,0.458763,-0.547813,0.036509,-0.894052,0.05707
F,-0.720749,0.478516,-0.178935,0.818666,0.316226,-0.517352,1.01698,-1.1886,-0.235008,-0.219566,0.043344,-0.383185,-1.0611,-0.373964,-0.39052,-0.843946,-0.50594,-0.217717,-0.065855,-1.06619,0.735404,0.082363,0.887112,0.248789,-1.04956,0.509874,0.846316,-1.10579,-0.536357,-1.61056,0.235007,-0.618889,0.75368,0.813798,0.528744,-0.222886,0.606202,-0.5431,0.096435,-0.360253,-0.158787,-0.064523,0.154942,0.075104,-0.018401,-0.252028,-0.940502,-0.266028,0.169007,0.269774,1.50916,-0.12932,0.983199,0.617083,-1.10327,-0.460552,-0.032903,-0.429922,-0.108379,0.03718,-0.00061,0.042235,0.749035,-1.09219,0.899511,0.032048,-1.03358,-1.02121,0.325331,1.7029,-1.09382,-0.950788,-0.491462,-0.412024,-0.679754,-0.629805,-0.618427,-0.012906,1.71078,-2.14585,0.311091,0.483698,0.37143,0.266456,-0.015878,-0.761467,0.771953,0.761109,-0.026556,1.01002,-0.926954,0.610821,-0.681865,1.14085,-0.573212,0.775716,0.796074,0.16648,0.434931,0.145014,-0.164384,0.363907,0.201868,-2.06986,0.739814,1.36338,1.60309,1.24154,-0.373713,-0.183659,-0.332505,-1.32019,-0.89508,0.246019,0.031319,-0.667083,-0.275507,0.948637,0.161403,-0.19243,0.097529,0.682449,-1.3027,1.13857,0.44228,0.256397,0.204912,0.333216,0.956121,0.754802,0.339165,-0.326746,1.03674,-0.436653,0.047706,0.968129,-0.44192,-1.6627,-0.590098,-0.145447,0.292537,-0.360305,0.096785,-0.725633,0.924953,0.779932,-1.431,0.780147,0.954102,0.431043,1.38778,0.792367,-0.100511,0.612301,-0.93205,-0.453305,0.14769,-0.718931,0.319393,-1.03919,0.578605,-0.262747,0.025318,-0.8904,-0.269283,1.68723,0.37465,-1.16401,-0.342586,0.746974,0.556783,-0.482679,-0.766818,-0.597823,0.773898,0.180309,1.38396,0.885699,0.980224,-0.26457,0.898267,0.153446,0.068052,-1.1732,1.25617,0.781735,0.897438,0.560718,1.01146,-1.17576,-0.022501,0.364138,0.798046,-1.06337,0.189179,-0.412245,-0.058659,-0.636014,-0.356868,-0.681534
T,0.435586,0.379343,-0.101042,0.64537,0.750946,-0.78385,-1.72185,-1.85838,-1.13995,0.398588,-0.129948,0.874881,0.611322,-2.30359,-0.284693,-1.41877,-2.05427,-0.396195,0.736467,0.085151,1.80204,0.49751,0.599401,-1.88646,-1.0044,-0.227679,1.47056,-2.47448,0.047897,0.519834,0.002739,-0.697706,-0.622999,-0.543267,0.844627,0.084462,-0.71857,0.613925,0.29485,0.272481,-0.888453,0.149288,0.528892,0.420861,-0.820514,-1.02694,-0.571274,-0.546999,0.382122,-0.05353,0.45092,0.355012,0.459754,-1.84708,0.11918,-0.1445,0.57007,1.10605,-0.323286,1.44482,0.754616,-0.898992,0.117234,-3.33346,0.6891,0.805916,-1.12236,-0.311702,0.092946,1.236,-0.842377,-0.573878,-1.47877,1.69549,-1.22902,-0.8947,-0.897628,0.83151,1.42221,0.038381,-0.859786,0.015824,0.02453,1.43218,0.062633,-0.089888,0.838549,0.700013,0.236365,-0.130751,-1.90322,0.048968,-0.977753,2.1352,-1.39692,1.24175,1.3344,-0.02515,0.942483,-0.595028,0.417164,-1.18094,-0.859174,-2.27555,1.99496,-1.48215,1.3953,1.26729,0.939333,-0.3653,2.72228,-0.118584,0.087749,-0.253881,-0.685358,-0.372132,1.29835,1.95312,0.905491,-0.738389,0.051133,1.46476,0.640512,-0.601848,-0.23983,1.01425,-0.309333,1.8228,0.611134,0.17158,-1.33863,-1.6882,0.456022,0.356589,-0.292271,0.372288,0.653847,-1.77791,-1.49694,-0.10535,1.05384,-0.488111,1.56759,-0.218482,0.581728,-1.51656,-1.51564,1.20122,0.873782,0.780523,1.0435,-0.251092,0.990758,-0.121122,-1.13617,0.962143,0.607845,0.393506,-0.990396,0.574996,0.535548,-0.273092,0.669056,-0.651771,-1.56589,1.83109,0.542697,-0.373237,-0.847163,-0.210714,0.898664,-0.433034,-0.478573,-0.671727,1.72715,1.50563,0.764493,-0.14611,1.2146,-1.16973,0.12727,0.614074,0.482836,0.795334,1.3925,0.800891,0.428686,-0.058459,1.17743,-0.420273,0.814324,-0.5217,0.654648,-1.34214,0.585527,0.699782,-0.095119,-0.559136,0.054623,-1.81065
F,0.608344,-0.311375,-0.633022,0.036234,0.189036,0.587315,-0.03181,1.02459,-0.065456,-1.27301,0.383361,-0.377808,-1.36905,1.2427,-1.79101,1.09922,0.25993,-0.347229,-0.553948,-1.02496,0.081048,-0.665845,0.855435,1.03578,0.986632,-0.340824,-0.238193,-0.211401,0.455122,0.110594,-0.919248,-1.00524,-0.082065,1.52931,0.080603,-0.007746,-1.5289,0.886312,-0.287745,-0.827811,-0.667622,-0.584481,-0.410226,0.31983,-0.58215,-0.977971,1.61511,0.301681,-0.426498,0.649353,-0.605225,0.161267,0.426969,0.875901,-0.769521,-1.05421,1.24984,0.12391,-0.084259,-0.26874,-0.533646,0.521786,1.00321,0.304769,1.33959,-0.93053,0.268785,-0.460694,0.319105,0.773986,0.60088,1.81798,-0.463783,0.01079,0.166404,0.588065,0.001325,1.73031,0.126617,-0.416128,-0.463211,0.412647,0.096798,-0.164095,-1.43477,-0.63708,0.692971,-0.200161,0.410553,-0.463881,-0.558169,0.979687,0.251715,0.083881,-0.453928,0.161462,-1.02794,-0.566939,0.698231,-1.45638,0.659596,0.453084,1.47978,0.168403,-0.43753,1.95655,0.468396,0.763825,-0.542369,0.197833,-0.847749,-0.291158,0.525474,0.422922,0.337852,0.033577,0.258514,-0.232164,-0.704584,-0.096461,-4.03549,-1.17512,-0.369936,-1.02386,-0.250085,1.52686,-1.52904,1.34988,2.00285,0.847051,0.079016,-0.177917,-0.255484,1.03922,1.30929,-0.55812,1.30282,-0.08821,0.030746,0.044678,0.171558,0.342466,-0.15599,0.552846,-0.056964,0.720484,-0.175433,1.24488,0.318558,1.43081,1.75984,0.440946,0.199328,-0.486413,0.646191,-0.276365,0.022122,0.973214,0.20675,-1.59395,1.1325,1.13911,2.42954,-0.73311,0.850532,-0.005589,0.710354,0.469277,0.237547,1.11001,1.35688,1.70366,-0.876066,0.425462,0.674962,2.84925,0.352945,1.44793,-0.743611,0.12133,1.64598,0.513274,0.923642,0.998284,-0.748566,0.015814,1.12111,-2.0525,-0.344712,0.835825,-1.50621,0.92946,0.059003,-0.042639,-1.94284,0.076178,-0.918141,-1.65749,-0.726697,-2.51987
T,2.79307,0.505664,1.02874,0.671953,1.62459,-0.416893,-0.163824,-0.749753,-0.629941,-2.49923,-0.167978,-1.6672,1.45635,-0.667981,-0.730527,-0.965117,0.696892,-0.880757,1.30297,0.436726,0.099055,-0.157766,-1.71989,0.782409,-0.089828,0.436392,2.08643,1.88675,-0.531108,-0.887962,-0.903637,-2.1252,-1.58774,-1.01739,-0.013229,-1.08443,-0.38191,-0.861947,-1.68634,1.3869,0.146856,-1.99292,0.417741,0.473325,-0.532547,-0.671872,-1.07817,1.22071,0.396182,-0.787126,0.879689,-1.79971,1.81022,-1.16341,-0.397029,1.68739,0.251022,-1.61758,1.43278,0.422264,-1.97784,-0.348296,-0.279903,-1.43478,0.14321,-2.78485,0.04385,0.205022,-0.37879,1.33197,-1.23098,-0.020548,1.31994,-1.83311,0.536537,0.550795,0.701904,-0.054629,1.15763,0.333228,-1.09354,-0.74094,-0.949851,2.10713,-1.47249,-0.989458,-1.35502,1.09564,-0.086511,-0.947366,-0.501177,-0.466729,-0.406817,0.938921,-0.794387,0.449207,0.077324,-0.034274,2.11895,0.879303,-0.345664,1.3979,0.375169,-0.872476,1.06694,-0.279101,1.46848,0.868894,-1.92075,0.781203,-0.079563,-0.61469,-0.526613,0.270391,-1.04077,-1.3227,-1.96218,-1.65801,-0.539688,-1.34429,-0.356502,0.40481,0.213454,-0.874851,-0.049357,1.20659,-2.05708,-0.89135,-0.227036,0.931279,-0.717468,-1.89924,1.12562,0.640814,0.377856,-0.34039,2.49197,0.222431,-0.923651,-0.769175,-0.299737,-0.027888,0.484553,0.568146,-0.570127,1.52264,0.508871,1.13002,0.094677,-0.210162,-1.58614,1.7714,-1.14864,0.796063,-0.010772,-1.22533,-0.036793,-0.013058,-0.291989,0.159072,0.293057,1.58815,-0.100498,-1.40205,-0.237284,1.2572,0.094,1.19897,-0.578624,1.14772,-0.27858,0.70754,1.39179,-0.53826,-0.479819,1.38465,0.926529,0.52361,0.381226,-0.988218,-0.586288,-0.180403,1.61278,-1.40964,-1.03587,0.968418,-0.288405,-1.45472,0.862236,0.550308,-1.40161,-0.883533,-1.41401,-0.204342,-0.322905,0.407393,-1.84518,-0.415471,0.566103,-2.2478
F,-0.86651,-0.518572,0.255625,-0.210832,0.03872,0.673107,0.035253,0.225784,-2.01713,0.702935,-0.74247,0.384847,-0.510507,1.32619,-1.63708,0.589093,0.400474,-0.606112,-0.58426,-1.28813,-1.13168,-0.947733,1.54542,0.777146,-0.523606,-0.311932,-0.888186,-0.938629,-0.078751,-0.653228,-1.27701,-0.823725,0.060163,1.63845,1.14699,0.927688,-1.3792,0.725539,0.951103,-1.99887,-0.735197,-0.040503,-0.851538,-0.482156,-0.056791,0.592163,1.04903,-0.122837,-1.07036,1.20142,0.450727,-0.595848,0.238182,0.693895,0.866015,-0.247813,0.506892,0.261637,0.314098,0.26825,0.660897,1.09205,-2.48578,-0.607736,1.12834,0.165539,0.463227,-1.63042,1.46879,0.679419,0.165844,0.159382,-0.383633,-0.932963,-0.716694,0.081162,0.134384,0.357666,0.606358,-2.18427,0.288868,0.253093,-1.05659,0.958981,-0.704281,-1.73633,0.576401,-0.642777,1.31929,0.53182,0.418348,1.77917,-1.02519,0.292457,0.889828,0.608616,0.461772,0.3379,0.661289,-0.384542,0.366266,-0.721464,0.247648,0.332382,-0.408472,1.4038,0.545637,1.35067,-0.0866,0.855191,-0.135344,-1.48735,1.14875,1.03313,-1.52476,-1.79506,-0.170305,-0.102449,1.38947,-0.281178,-0.557869,0.324622,0.787678,0.730855,2.31474,-0.961324,-2.24088,1.19314,1.48726,0.800932,0.562542,-0.43836,0.46766,1.41032,1.01999,1.01721,0.159334,-1.2602,-0.22,-0.117862,-1.1355,0.478746,0.555694,1.01412,0.788551,0.571191,-0.212188,0.528688,1.34907,0.871427,1.30113,-0.313931,1.04887,0.03861,0.361351,-0.872525,0.190379,0.909494,0.342028,-0.938235,0.357216,-0.384412,1.00936,-1.47365,0.206024,-0.171854,1.33795,-1.44292,-0.220867,0.735058,1.12447,1.09366,-0.722587,-0.897238,1.26894,0.778481,1.22636,0.999287,0.589248,-0.23178,1.11952,0.479911,0.547782,-1.74118,0.776367,0.162451,0.008399,0.42784,-0.646285,0.620691,0.560848,1.29255,-0.117701,-0.441231,-0.073143,-1.29528,-0.673937,-0.217646,0.267861,-1.74522
T,1.24517,1.84852,2.08865,-0.528005,1.48417,-0.968595,0.071298,-1.24503,0.479083,-2.22404,-0.411039,-2.98966,1.55311,-0.567127,0.226412,-1.34978,-0.905278,1.12853,1.70515,0.957145,0.226003,0.511837,-0.467391,-1.57388,-1.41686,1.37572,1.81348,0.778822,-1.78249,1.52875,0.042468,-1.15104,-2.37412,-0.189661,0.519998,-1.83389,0.651802,-2.14962,-0.928051,1.43855,1.75219,-1.18254,1.73081,1.00504,-3.07587,-1.53425,-1.7148,1.32142,1.63741,-0.90588,1.71084,-1.09287,1.03991,-1.12307,-1.48567,2.05426,-1.28913,-1.99847,1.14424,-0.901389,-3.34361,0.16991,-0.272488,-0.450078,0.341517,-1.88537,-1.43327,1.17427,-0.29838,0.991384,-2.64936,-0.652799,2.07021,-0.843008,1.19415,-1.3797,1.04103,-1.1497,0.864739,0.976177,-1.71788,-0.459755,1.17293,2.05994,0.107727,0.460975,0.239245,0.238356,0.075655,-0.448159,-1.90684,0.329585,0.463726,1.98637,0.622238,1.33453,-0.742393,-2.6343,1.36368,1.05955,-1.66172,-0.743504,-1.5574,0.111719,-0.489234,-0.022562,0.748255,1.39303,-0.683929,1.91045,-0.637629,-0.099309,-1.01362,-0.021638,-1.26168,-0.520721,-1.16895,-2.22264,0.104414,0.195248,1.38887,0.342598,0.135805,-0.551375,0.342493,0.932146,0.526733,-1.56292,0.533409,0.732161,-0.032524,-0.986092,-0.504066,0.098679,-1.14408,0.088881,1.52643,1.12947,-1.48303,0.005524,-0.2477,-0.875386,-0.976214,-1.00228,-0.267264,1.06531,-1.97759,-0.299589,-0.523408,-0.269972,-0.987275,-0.557109,-1.58318,1.26561,-0.958853,0.091819,-0.33652,0.033329,0.434198,-0.109398,0.17523,0.393288,-1.02322,1.19654,-1.2123,1.65504,0.231667,0.486534,-1.04664,1.74696,0.154307,-0.626545,0.452114,0.151235,-0.500923,-0.464769,1.12791,0.42574,-1.012,-0.66694,0.071101,0.072442,1.8896,-0.676025,-1.02402,-0.568369,-0.388818,-0.846602,0.652359,0.500758,-0.268945,-0.863726,1.25879,-0.531076,-0.506185,-1.7274,-1.83643,0.541315,-0.067143,1.46204
F,0.206886,-0.654079,-1.84593,0.178398,0.37907,0.188356,0.636268,0.521564,-1.10078,1.02599,-0.280699,0.991906,-0.480594,-0.545897,-1.71256,1.0329,0.865608,-2.93099,-0.539278,-1.0559,-0.54123,-1.04373,-0.089997,1.24036,0.873976,-1.68483,-1.27844,-0.569473,1.33957,-0.234376,-1.32945,-0.764942,1.42183,-0.36394,-0.515976,0.680157,0.439375,0.365303,0.571064,-0.566447,-1.44884,0.624904,-0.971218,-1.46616,1.13567,0.981272,0.046938,-0.885575,-1.14465,0.601915,0.421837,0.252089,0.725777,-0.358853,0.824481,-1.29489,0.62162,0.810987,-1.99949,-0.045782,0.81851,0.417952,-1.60864,0.508305,-0.215211,1.14496,0.360257,-1.85769,0.313651,0.942024,0.82415,0.75539,-0.302677,0.044447,-1.3786,1.61065,-2.14223,0.669752,0.665888,-1.73219,0.663176,-0.781654,-0.378331,-0.973646,-1.1424,-1.31159,1.13155,-0.36279,-1.37482,-1.00165,1.33997,0.233091,-1.53492,0.620442,1.26103,-0.763431,0.559993,0.670477,0.259715,-0.806827,0.565844,-0.209992,0.520203,-0.263318,-0.405725,-1.54319,1.09748,0.840551,-0.233801,-1.15521,0.862541,0.80543,1.07431,1.37779,1.43346,0.50808,0.370493,0.252751,-0.021408,0.638654,0.685579,-0.559808,-0.469507,-0.883503,-1.26419,-0.463685,0.053222,0.222293,-0.202758,-0.262587,-0.102338,-0.030004,1.32329,-0.671721,1.77649,-0.788128,0.762015,-0.545655,1.60528,0.961417,-0.842055,-1.06933,0.122344,1.09433,-1.58681,-0.463509,0.438139,0.721085,0.037127,0.382401,-0.485073,1.05253,1.05203,-1.36281,1.98207,-0.5685,-0.344124,0.870701,0.441912,-0.558403,1.62653,-2.88223,-0.187378,-0.755664,0.145018,0.567169,0.04727,-1.91538,-1.58526,-0.477737,1.44425,0.7887,-0.683201,1.11228,0.226206,0.331618,0.308598,-0.045768,0.568275,-0.21596,0.281928,-0.790565,-0.22445,-0.435123,0.594394,0.87094,-0.748101,-0.350869,1.26932,-0.160397,-0.814129,0.675962,-1.9028,1.15761,0.4092,-0.42614,0.533351,-0.095033,0.921884,-0.078683
