class,Attr1868,Attr7089,Attr7113,Attr7119,Attr3454,Attr4141,Attr3252,Attr7085,Attr7092,Attr7067,Attr7040,Attr2402,Attr6219,Attr4279,Attr7059,Attr7046,Attr7051,Attr7095,Attr7055,Attr7030,Attr7036,Attr7037,Attr7053,Attr7060,Attr7038,Attr7042,Attr7048,Attr7021,Attr7101,Attr7102,Attr7114,Attr7116,Attr7073,Attr7127,Attr7129,Attr7106,Attr7066,Attr7068,Attr7072,Attr7074,Attr7082,Attr7084,Attr7005,Attr7023,Attr7024,Attr7020,Attr4847,Attr7047,Attr7058,Attr7124,Attr7100,Attr7110,Attr7115,Attr7069,Attr7077,Attr7031,Attr7120,Attr7044,Attr7063,Attr7090,Attr7098,Attr7103,Attr7126,Attr7006,Attr7010,Attr7013,Attr7029,Attr7091,Attr7107,Attr7049,Attr6975,Attr7009,Attr6956,Attr6218,Attr6948,Attr6973,Attr6888,Attr6875,Attr6904,Attr2523,Attr3688,Attr5728,Attr5147,Attr6506,Attr6880,Attr6930,Attr6947,Attr6891,Attr6907,Attr6966,Attr6996,Attr6986,Attr6921,Attr6922,Attr6992,Attr6915,Attr3851,Attr1041,Attr761,Attr5970,Attr1950,Attr4788,Attr6588,Attr420,Attr4884,Attr4436,Attr1538,Attr3671,Attr1475,Attr4567,Attr3329,Attr6451,Attr4852,Attr6547,Attr6733,Attr5767,Attr1132,Attr3300,Attr2518,Attr5160,Attr5643,Attr5100,Attr87,Attr5211,Attr3156,Attr1768,Attr4530,Attr1899,Attr3352,Attr940,Attr5611,Attr6444,Attr1216,Attr5301,Attr1243,Attr5684,Attr5619,Attr5352,Attr2152,Attr4510,Attr5274,Attr6763,Attr995,Attr1959,Attr3993,Attr6132,Attr4334,Attr6482,Attr1518,Attr5017,Attr597,Attr3265,Attr5832,Attr6094,Attr2685,Attr3026,Attr1360,Attr1386,Attr1682,Attr1901,Attr1646,Attr6660,Attr4905,Attr1782,Attr3564,Attr2481,Attr1610,Attr1290,Attr539,Attr5000,Attr1972,Attr6798,Attr1890,Attr6901,Attr2282,Attr1858,Attr1479,Attr3940,Attr3554,Attr2799,Attr5769,Attr2868,Attr5106,Attr1235,Attr6201,Attr6659,Attr5637,Attr4746,Attr5037,Attr3646,Attr749,Attr1293,Attr5714,Attr394,Attr1253,Attr4065,Attr1874,Attr3852,Attr1116,Attr4026
F,-0.349451,-0.31206,-0.775934,1.62603,0.073409,0.107863,-0.601857,-1.90057,0.882694,-0.833308,0.076571,-0.431634,-0.358455,-0.311921,-0.506237,-0.590286,-0.456037,-0.749631,-0.423302,-0.941976,-0.809433,-0.847414,0.025064,-0.643186,1.52737,-0.646899,0.39144,-0.803663,-1.28402,-1.22196,0.425927,-0.899315,-0.362668,-0.091336,-0.649496,-0.719053,-0.184978,-0.183733,0.111253,-0.191724,-0.787591,-0.023024,-0.917284,-0.625491,0.088154,-1.13718,-0.839667,-0.165511,-0.24871,-0.833872,-0.567287,0.615825,-0.384544,-0.107739,0.189474,-0.516648,-0.101732,0.90646,-0.250027,-0.40576,-0.043504,-0.497971,-0.5752,-0.249187,0.40478,-0.316372,0.686041,-0.175822,-0.836177,-0.397762,-0.547879,-0.350402,0.67387,-0.37993,-0.610205,-0.284707,-0.88465,-0.059413,-0.559757,-0.659904,-0.072751,1.04188,-0.364221,-0.345676,-0.878616,0.246198,-0.383915,-0.417859,-0.511064,-0.080256,-0.110284,1.84509,-0.670293,-0.308776,0.249406,1.60732,1.26468,0.681444,0.684555,-0.123794,0.461052,0.086758,-0.63824,2.31047,0.417949,-1.4403,0.228455,2.12032,0.134428,-1.2013,1.19312,-0.397647,-0.280581,-0.125891,-0.483208,0.11507,0.673982,-0.144428,0.959413,-0.146905,-0.707915,0.273232,-0.481657,-1.36497,-0.615813,-0.603552,-0.020109,-0.578328,-1.25853,-0.893649,0.436422,1.60244,-0.126841,-0.49217,-0.241128,2.34046,-0.264861,0.500665,-0.752852,0.611679,0.086307,-0.122735,0.026972,0.962985,0.38258,-0.534368,0.407113,0.540225,0.190224,0.385629,0.238626,0.348618,0.313505,0.823797,-0.172003,0.302609,0.125991,-0.328814,-0.040198,-0.789367,0.087432,-0.071347,0.519798,-0.346841,-0.211646,-0.253545,-0.665797,0.195297,1.94283,0.069376,-0.715157,-0.124292,-1.36204,-0.088422,-0.185962,0.489312,-0.044708,-0.55069,-1.00612,0.609056,0.40808,0.314442,0.267876,-0.375811,-0.349304,-0.278001,-0.583627,1.28829,-0.325591,-0.088923,-0.636793,-0.116597,0.124517,-0.586856,1.06166,-0.221113,-1.29044,-0.985225,-0.713888,-0.714396
F,-0.278911,-0.079553,-0.090435,-0.938268,-1.03393,-0.937938,-0.518583,1.44589,0.437808,0.56986,1.3988,-0.306158,-0.281537,-0.271361,0.425434,1.03423,0.663404,1.42402,0.234348,-0.335195,-0.197447,-0.400816,0.747536,0.327577,0.92558,0.334262,0.144063,0.395151,0.17627,0.327131,1.14682,-0.634645,0.140704,1.43694,0.588202,0.287136,0.085874,1.06756,1.09757,0.820583,0.398143,2.05818,-0.294765,-0.677801,0.702134,-0.493989,-0.493653,1.84235,0.337195,1.4834,0.660345,0.416255,0.694161,0.699638,1.03407,-0.352347,-0.22818,1.16955,-0.077303,0.970598,-0.017939,0.468945,-0.792233,-0.48353,-0.336679,-1.17421,0.571566,1.48783,-0.44097,0.247329,0.127585,-0.785788,0.778568,-0.355629,0.180283,-0.302468,0.65595,-0.234176,-0.062994,-0.348192,-0.388363,0.722448,0.701368,0.133771,-0.018826,1.05428,0.108297,1.68206,0.556653,-0.589966,-0.556407,-1.45586,0.769174,1.03445,0.680082,-0.101803,-0.845765,0.631422,1.00117,0.54843,1.64901,1.2991,0.781722,-0.031637,0.738095,-0.237203,0.377799,0.548185,0.447308,-0.440275,0.124703,0.964354,0.155846,-0.696958,0.279799,0.247103,-1.28414,-0.85008,1.51009,0.711391,1.66771,1.01265,0.893976,1.0886,1.17991,0.667901,2.22342,0.086226,0.824067,-0.037263,0.851287,0.063072,-0.314408,-1.12365,0.866855,-0.606654,0.753594,-0.866964,2.0809,-1.82385,-0.103646,-0.808932,1.59075,-1.49731,-0.730272,-0.724188,0.074994,1.25136,0.554134,1.18513,0.705729,0.662925,1.35171,-0.946707,0.619124,0.609613,0.565677,0.308104,0.926056,0.67311,0.80487,0.317677,-1.11895,1.10218,1.01116,1.16332,1.05389,0.982317,-0.907756,1.29999,-0.368894,1.06604,0.695377,1.89154,-0.833469,0.946561,0.287861,1.18918,1.39079,1.776,0.25805,0.888547,-0.527792,1.60689,0.150087,0.145502,-0.919667,-0.108914,1.05216,1.34643,1.04504,-0.188559,0.452348,0.651416,-0.02147,0.543011,0.618968,0.291013,-0.268097,0.352825
F,-0.348022,-0.197128,-0.903858,0.560658,0.008385,-1.14026,-0.720782,-1.541,-1.3865,-0.620226,-1.45252,-0.541266,-0.323695,-0.33524,-0.804402,0.304504,-1.63203,0.235281,-0.626277,1.5453,1.34467,1.67226,-0.33459,-1.03877,-0.381412,-1.09917,-1.69214,0.101894,1.07685,1.43873,-1.25271,-0.665501,-0.190588,-0.978929,-0.779856,-1.05654,-0.161692,-0.676188,-0.167761,-0.449026,-0.955839,-0.973845,-0.684341,-0.563167,0.26088,-0.101982,-0.409749,-1.2328,-1.33257,-1.07998,-0.620957,-1.25347,-0.933564,-0.101421,-0.706825,-0.839206,-0.385207,-0.062499,-0.796736,-0.9344,-1.31131,-0.079132,-0.365438,-0.509433,-1.51085,-0.100792,0.770771,-0.371059,-0.567103,-0.521418,-0.711739,-0.237193,-0.38771,-0.390049,-0.736891,-1.01715,-0.562632,-0.488385,-0.729096,-1.21508,1.56375,-0.774435,-0.246713,0.69947,0.343979,-0.552809,-1.001,-0.15756,0.120275,-0.64894,0.273605,0.392052,-1.08408,-1.20581,-0.354887,-0.036022,1.02989,-0.012834,-1.18361,-0.314098,-0.424499,-0.592734,-0.20612,0.46502,-0.212673,-0.678901,0.137936,-0.219364,-0.008016,-0.009149,0.810376,-1.48023,0.780568,-0.89517,1.04241,0.20522,1.75116,-0.219977,-1.11031,-0.811744,-1.08245,-0.889928,-1.147,-1.06138,-1.24902,-1.13843,-1.23611,-0.852776,-0.525402,-0.035198,-1.2533,0.419121,-1.08039,1.41526,-0.886969,0.505225,-0.711027,1.25463,-0.802333,-0.542664,2.13368,-1.00755,-0.324427,3.16572,1.96466,-0.513675,0.159985,-0.900713,-1.28385,-1.62082,-0.521004,-1.25767,-2.04747,2.28949,-1.96868,-0.805496,-0.791213,-1.01851,-1.47175,-1.29639,-0.659209,-0.71445,-0.084262,-0.758681,-1.10748,-1.51836,-1.33762,-1.08331,1.78017,-0.980851,0.010684,-1.62168,-0.811796,-0.802537,1.26454,-0.680259,-0.481189,-0.845744,-0.899675,-0.552842,0.412376,-1.58363,-0.38125,-1.33474,-0.579023,-0.381044,-0.197853,-1.00403,0.987128,-1.10668,-1.33746,-0.533537,-0.212385,-0.577091,-0.468103,-0.331516,-0.087234,-0.814133,1.05317,-0.094618
F,-0.350486,-1.033,-0.925998,-0.358213,0.237161,0.086011,0.538875,0.095547,-0.184678,-0.054163,-0.648224,-0.416659,-0.365901,-0.31525,-0.434562,-0.093724,-0.477662,-0.876683,0.355447,0.907293,-0.099786,-0.188968,-1.04917,0.380948,0.191366,-1.02994,-0.154455,-0.348351,0.083992,0.596408,-0.578679,-0.367159,-0.416133,-0.665408,-0.447546,0.219494,-0.126177,-0.92464,-0.350189,-0.505834,0.002888,-0.733621,-0.942253,-0.449263,0.42601,0.010556,-0.617624,-0.836139,-0.388592,-0.189366,-1.04123,-0.010584,-0.521517,-0.120655,0.060542,1.05056,0.53529,-0.690544,-0.113406,0.409443,-0.829339,-0.383677,-0.367157,-0.608575,-1.26908,-0.36731,0.173663,-0.269005,-0.804477,-1.17043,0.604137,-0.006146,0.075709,-0.381917,-0.732064,-0.537525,-0.459869,-0.855072,0.091224,-0.180586,-0.128088,0.829297,-0.673979,-0.995703,-0.707518,-0.501775,0.097436,-0.310545,-0.513944,-0.162125,-0.742474,0.027303,-0.80468,-0.910833,-0.617536,-0.811533,-0.390138,1.05285,0.041006,-0.136347,-0.495797,-0.533115,-1.43943,-0.907594,1.09838,0.604556,-0.16917,-0.556053,-0.402164,2.62094,-0.930625,0.591205,-0.69702,-0.531707,-0.296226,-0.749909,0.47124,0.189595,0.808053,-0.879142,-0.71378,-0.960908,-0.257126,-0.450868,-0.573139,-0.92494,-0.901734,1.51637,-0.114215,2.05222,-0.110847,0.884737,0.260246,1.34965,-0.15654,0.101182,0.53428,0.311777,-0.564396,0.773741,-0.353678,0.056667,-0.281611,-0.77823,-0.455998,0.191401,-0.042574,-0.995813,-1.08021,-0.122133,-0.223454,-0.265755,-1.33586,1.52522,-0.162555,-0.890074,-1.03756,-0.588841,0.531497,-0.415104,-0.008318,-0.294757,-1.11785,-0.403734,-0.925506,-0.886299,-0.079644,-0.679905,0.845785,-0.002541,-0.648282,-0.977772,-0.583552,-0.360713,-0.774616,-0.401625,0.848519,-0.540896,-0.336838,0.413424,-1.63062,0.896439,-0.492879,0.225366,-0.576365,-0.468674,-0.533275,-1.08832,-0.497071,-0.700051,-0.742365,-0.110422,0.048691,-0.556872,-0.253611,-0.170369,-0.618998,-1.79484,-0.140291,2.27884
F,-0.357763,-0.461525,-1.89304,0.97745,0.415136,-0.954047,-0.757284,-1.16416,0.557073,-1.44127,-0.828856,-0.481846,-0.374898,-0.301394,-1.71378,0.850419,0.357898,-0.206072,0.587208,1.50584,1.88949,1.89559,-0.451773,-1.38242,-0.652433,-0.471837,-1.54535,-1.01291,0.877627,1.33404,-0.230623,0.248881,-0.360283,-1.05222,-0.998116,-0.344693,-0.190931,-0.968684,-0.494092,-1.33565,-1.09024,-0.568439,-0.680139,-0.672655,-0.163459,0.787905,-0.299676,-1.19911,-2.36651,-0.796475,-0.504726,-1.31999,-1.6529,-0.692822,-1.0255,1.81517,-1.52633,0.309618,-0.853261,-1.1631,-1.24377,-0.237465,-1.70899,-0.790122,-0.842852,-1.17215,-0.316119,-0.381998,-1.03156,-1.16962,-1.31324,-0.056942,0.566604,-0.398884,-0.909949,-1.33068,-1.06264,-0.883249,-0.914171,-1.55067,2.10558,1.1327,-0.288328,-0.006669,-0.927477,-0.103889,-1.21317,-0.555586,0.226719,-1.14034,-0.892122,0.397341,-0.691859,-0.493548,0.222351,-0.334788,-0.493667,-1.64437,-0.060121,-0.259933,0.206539,-1.00791,-0.465944,-1.56139,-0.226784,0.788913,-0.616286,1.36867,-0.127226,-0.084317,-0.777466,-0.982632,-1.09281,-0.05988,-0.327009,-0.27304,0.702674,1.64434,-0.799734,-1.27675,-0.964991,-1.44378,0.797629,-1.1079,-1.01302,-0.602823,-0.573186,-1.30246,-0.789468,0.539448,-1.38419,-0.330317,-0.179228,1.37805,-0.92222,-0.245899,-0.873625,-0.83159,-1.15022,-0.302791,1.0106,-1.06215,0.016331,0.305715,-0.868511,0.085211,-0.872875,-0.59588,-0.542533,-1.69651,-1.56261,-1.99755,-0.745209,0.473586,-1.21999,-1.54778,-1.28108,-1.23753,-1.34985,-1.4758,-1.23063,-1.37647,-0.929589,-1.31466,-1.84309,-1.31342,-0.413103,-0.592758,0.164949,-1.13917,-0.963373,-1.02442,-1.49712,-1.15714,0.477629,-1.58864,0.169841,-1.22375,-1.35182,1.17526,0.536085,-1.87574,0.231461,-1.05844,-0.59817,-0.45959,-0.735355,-1.15136,-0.261803,-0.902639,-1.20853,-1.20179,-0.26965,-0.22453,-0.326334,-0.621156,-0.634286,-0.879442,-1.3813,0.168467
F,-0.360182,-0.384268,-0.032189,1.87811,1.66399,-0.322741,-0.698955,0.38139,-0.547339,-0.046749,0.107502,-0.475932,-0.293697,-0.300302,0.011124,0.719879,-0.984231,0.309443,0.093551,-1.39548,-0.805462,-0.730443,0.694672,-0.862395,0.379734,-0.137701,-0.507532,-0.160382,-1.57667,-1.45047,-0.246251,-0.756871,-0.215003,-0.012637,-0.592977,0.186068,-0.098917,0.024848,0.090651,-0.5696,-0.823476,-0.302891,-0.800852,-0.825438,0.879273,1.42779,-0.300419,-0.537533,-0.141482,-0.785414,-0.103937,-0.777572,-0.463421,0.135481,0.128343,0.664558,-1.30244,0.62806,-0.046544,-0.419514,-0.41501,0.252831,0.644561,0.330452,-0.011337,-0.261312,0.827168,-0.300832,-0.22995,0.483294,0.932428,0.50045,0.483424,-0.351769,-0.324079,0.198525,-0.416287,-0.382455,-0.289159,-1.25986,-0.553784,1.40126,0.695147,0.051029,-0.008116,0.183875,-1.02166,-0.870886,-0.512731,-0.099633,0.712765,0.433675,-0.241678,-0.578871,0.133444,0.039701,1.22053,-0.515774,-0.626957,-0.227017,-0.73169,-0.518121,-0.910688,-1.3919,-1.28283,-1.80302,0.625754,-0.030991,0.384015,-0.966108,-0.738666,-0.820394,-0.352599,0.161621,0.195648,0.872733,-0.51431,-0.185531,-0.243814,-0.132311,0.143438,-0.167041,0.280402,-0.46279,-0.823103,-0.90529,-0.686167,1.9898,0.21286,-0.872694,-0.395015,-0.593835,-0.383508,0.276819,-0.087191,-0.013071,-0.296713,-0.701062,-0.645763,0.232445,-0.511104,-0.848299,0.034388,0.264248,-0.525933,-0.888524,0.488796,-0.804822,-0.191376,-0.149176,-0.415333,-0.330792,-0.444616,0.844224,0.466973,0.022249,-0.758086,-0.26721,-0.130045,-0.511359,-0.094802,-0.381884,0.34796,-0.803066,-0.775659,-0.676542,-1.60082,0.48149,-1.03008,-0.162496,0.155383,-0.251202,-1.03795,-0.559631,-0.308458,-0.674682,-0.630058,0.054217,-0.495018,0.471783,0.692464,0.293473,-0.157913,-0.193521,-0.584944,-0.335477,-0.583406,-1.21999,-0.113253,0.019284,-0.429714,0.06514,-0.138644,-0.248586,-0.832225,-0.071234,-0.01415,-0.123472,-1.00766,0.21625
F,-0.342351,2.2085,1.80935,-0.304903,2.14855,-0.154167,2.91627,-1.27837,1.40385,-0.022218,-2.19032,-0.577168,-0.465835,-0.437351,0.578417,-2.82994,1.21625,0.061888,-0.0528,0.654788,-0.503419,-0.274062,1.2072,-0.711498,-0.127367,-0.537169,1.55653,-2.83253,-0.236529,0.434009,-1.59985,2.45079,0.817475,-1.22368,-2.18492,-1.64654,-0.50321,-0.920222,-1.21248,-0.553484,-1.22196,-1.96097,-0.823167,1.44613,-2.13166,-0.345554,-0.363784,-1.51109,-0.245689,-0.632723,0.124976,0.009146,-0.587858,0.632783,-0.72515,1.45703,-0.821965,0.937643,-0.357649,0.828643,0.509836,-0.138821,3.11633,2.19479,-0.785623,2.29938,-1.04409,-2.25975,0.394047,0.919942,-1.23621,3.65256,-3.48733,-0.377199,0.310961,0.794704,-0.838096,-0.142494,-0.376008,-0.049527,-0.746577,-0.128152,-1.17286,0.246653,-0.886288,-1.82741,1.3119,-3.08805,-2.84434,1.23939,-0.763332,1.90089,-1.77788,-2.17016,-4.30639,0.614474,4.96915,-0.94456,-1.00804,-0.541386,-1.22948,-2.66326,-3.41869,-1.12619,-0.185821,2.5458,-1.20218,1.94398,-2.28462,1.01915,0.084876,-0.715081,-1.53076,1.856,-0.440886,-0.890606,1.67091,2.247,-2.49632,-1.07644,-1.18577,-1.42178,-1.47405,-1.29873,-0.154607,-0.12481,-0.372971,0.4048,-0.699544,-0.031854,-1.43081,0.0878,-1.44667,3.06794,0.269856,3.05923,-0.282946,-0.514056,-2.16669,1.88234,1.46007,1.64126,-2.39035,0.767875,2.30217,0.225594,1.49832,-2.94781,-1.08553,-1.04545,-2.88304,0.943121,-1.66403,5.70728,-0.466558,-1.5464,-1.6745,-1.09599,-1.63932,-1.63534,-2.92067,-0.262956,0.405503,-1.13827,-1.93875,-1.65697,0.08627,-1.65475,0.901434,-1.0415,-0.289586,-0.915439,-1.95385,-1.89771,0.318627,-1.35793,0.441294,-1.26281,-1.44514,0.951426,-1.22756,-1.33215,4.54528,-1.79715,-0.560959,-0.052235,0.23277,0.459981,-0.603923,-1.88301,-1.47471,-1.45391,-1.18811,-2.80259,-0.830223,-0.060529,-0.274261,1.08508,0.705023,0.050242
F,-0.340132,-0.548653,0.170133,-0.663102,1.30208,-0.688005,-0.539429,0.648306,-0.773969,0.227473,-0.104717,-0.575827,-0.315479,-0.273205,-0.271649,0.302917,-0.786624,-0.737393,-0.181453,-0.166213,-0.110021,-0.341236,0.903919,-0.1242,-0.282888,-0.542327,-0.196816,0.838553,0.004813,-0.060219,-1.13238,0.721112,-0.265498,0.562144,0.574467,0.235532,-0.110736,0.241024,-0.033025,0.309592,-0.099234,0.227416,0.062658,3.38636,-0.031278,0.568611,-0.546299,0.480495,-0.911285,0.530245,0.246492,0.286633,-0.023399,0.122764,0.754088,0.369224,0.529329,0.607884,-1.50076,0.516527,1.0764,0.72444,-0.279558,-0.137613,0.455268,0.191561,1.37993,0.141781,0.941183,-1.51406,1.53734,-0.702203,0.109062,-0.338498,-0.47012,0.906657,-0.24744,1.33558,-0.037334,0.312777,0.080309,1.44087,0.195375,-0.71076,0.757135,0.227677,0.037101,0.247465,0.51561,-0.718473,0.02476,0.416104,0.123568,-0.389157,0.248131,-0.587124,-0.82945,-0.296573,-0.283155,-0.125576,0.768354,0.841735,1.04599,-0.966481,0.186337,0.007106,0.793842,0.273305,0.522945,0.503491,-0.873145,-0.080134,-0.459189,-0.724581,0.588663,0.8943,-0.006015,-0.832311,-0.11234,0.993599,-0.240453,0.189373,0.113234,0.019538,0.410629,0.584622,1.00048,-0.489241,0.105724,-0.068148,0.282639,0.294339,-1.23162,-0.601969,0.67943,-0.810486,0.742918,1.75493,0.427625,-1.81635,-0.766431,-0.862763,1.2962,-0.867915,0.406977,0.451547,0.032611,0.146363,-0.254671,-0.030395,0.660717,0.868234,0.098348,-0.11572,0.206145,1.98303,0.04339,-0.128688,0.376105,0.336012,-0.284186,0.947683,0.23473,0.316825,0.822662,0.974213,-0.130026,-0.168954,-0.031876,-0.032078,-0.389795,0.084534,0.065216,0.272227,-0.471281,-0.449085,1.11031,0.155066,0.187862,0.484251,1.37259,0.505666,2.65682,0.436615,-0.55335,-0.442418,-0.676248,-0.793123,1.09674,0.85686,0.332726,0.600489,-0.323154,0.542434,-0.399464,0.037036,1.15195,-0.543807,0.752086,0.705955
F,-0.347869,0.117417,-0.53288,1.3423,-0.007329,-0.127817,-0.662931,-0.060525,-0.45466,0.12671,-0.441972,-0.543318,-0.294838,-0.285936,0.271725,0.849888,0.620498,-0.497914,-0.942495,-0.273061,-0.243898,-0.114655,-0.021609,0.012234,-1.00987,-0.529792,-0.862099,1.19348,-0.076618,-0.39519,-0.007576,-0.38623,-0.41388,-0.5782,0.322782,0.753046,-0.037385,0.364855,-1.29124,0.445472,-0.25207,0.147088,0.013036,-0.670168,0.501073,0.403648,-0.404501,0.16335,0.187986,0.431247,0.550592,-0.144865,-0.372136,-0.568515,-0.144867,-0.863127,1.89872,-0.674522,-0.133779,-0.553889,-0.277211,-0.005433,-0.929845,-0.358413,-0.278485,-0.608128,0.508559,2.06081,-0.102806,0.360201,-0.013233,-1.23967,0.956957,-0.378326,-0.565719,-0.436159,-0.031412,0.08406,-0.000549,0.501294,0.340649,0.319624,0.333734,0.23235,0.104666,0.316102,-0.59516,0.241642,0.144395,-0.492676,0.585242,1.27547,0.211784,-0.919072,-0.262914,-1.02776,-0.246941,0.507947,-0.982328,-0.247928,0.46789,-0.027722,0.908686,0.109669,1.17919,-0.213821,-0.807322,-0.48409,1.48002,0.359375,-0.39031,0.216786,-0.10815,-0.458115,0.891434,0.537581,-0.697838,-0.120856,0.166391,0.408364,0.678869,-0.577438,-0.503131,-0.394542,-0.77995,-0.089344,0.151981,1.35742,0.830743,0.658742,-0.323182,-0.027975,0.795635,-0.401116,-1.40228,-0.839983,0.166062,1.23195,0.485911,-0.452707,2.3103,-0.805454,0.607109,-1.01226,-0.911353,-0.88098,0.360111,0.744771,0.187636,1.15608,-0.263808,-0.623082,-0.821358,0.618183,-0.61976,-0.361257,-0.517337,0.010853,0.620501,0.357842,1.46801,-0.269091,-0.273491,0.203067,-0.193169,0.239896,0.387483,0.790552,-0.365821,0.211623,0.042388,0.360411,0.689461,-0.025284,0.029022,0.189998,-0.604849,-0.042128,0.143797,1.42068,0.471065,0.597165,1.08992,0.040459,-0.592175,-0.285645,-0.503694,-0.001245,0.237741,0.377827,0.669082,-1.25909,0.166854,0.374733,-1.01343,0.231097,-0.016043,-0.542139,-0.489311,0.835284
F,-0.377646,-0.21765,-1.24926,1.23351,0.334345,0.531303,-0.91946,-2.39823,-2.30523,-2.99713,-2.98588,-0.730848,-0.42258,-0.345123,-2.04904,0.084628,1.45765,-0.435799,-0.49965,0.428123,1.65676,1.89023,-2.10273,-3.25335,-0.949601,-1.10047,-2.69864,-2.34242,0.174855,0.046568,-2.27952,-1.04522,-0.291092,-2.95534,-2.75332,-1.44222,-0.303496,-2.65282,-2.45184,-1.63332,-2.12074,-1.71565,1.12515,-0.739396,-0.218238,1.7467,-0.509802,-3.12659,-2.48616,-3.06358,-1.35289,-3.07094,-2.39714,-2.48835,-1.68846,1.99382,-2.22331,0.477353,-0.122444,-2.41953,-1.06111,-2.60352,-1.60538,0.282394,-1.4003,0.107219,-0.722771,-0.557366,-0.495938,-3.06231,-1.71731,-1.19741,-1.33812,-0.385132,-0.784403,-2.88344,-2.75235,-1.11704,-1.00504,-1.67939,2.54018,-0.378422,-3.38474,2.91221,-1.13115,-1.61988,-1.81553,-2.01598,-2.43848,-0.662982,-1.60451,2.89559,-2.67458,-2.27815,-1.45063,1.85449,0.72279,-0.108181,-1.98073,-0.368725,-3.18002,-1.96525,-1.42393,0.966169,-2.56928,-0.932581,-1.41709,-0.883209,-0.188424,-0.497255,-0.415262,-2.41985,-2.06168,-0.107426,0.561381,-1.85058,1.87927,2.53715,-1.56367,-2.90618,-2.46468,-2.41513,-1.97072,-1.86908,-2.40441,-1.87649,-3.06034,0.181937,-2.8558,0.264063,-3.22637,0.10114,-1.91298,2.93489,-2.72314,1.94508,-1.90861,0.00352,-3.11388,2.98936,-0.813068,0.494614,-0.938855,3.64437,-0.645082,-0.393726,-1.47991,-1.77297,-2.37618,-3.21515,-0.40585,-2.16378,-2.50423,1.35769,-3.16615,-1.9879,-2.37402,-1.94767,-3.28133,-3.00169,-1.44968,-2.37643,-0.547784,-2.32676,-2.7566,-3.04364,-1.58375,-2.6499,1.88482,-3.21724,-2.50753,-3.2963,-2.85854,-3.1817,2.92876,-3.08136,-2.78912,-2.9163,-3.56715,-0.177649,-2.4746,-3.15503,1.0032,-3.04439,-0.611622,0.061244,-0.11284,-1.48433,-3.07213,-3.15962,-2.8252,-1.52633,-0.586318,-1.16048,0.55445,-1.05454,-0.614406,-1.35683,0.28466,-1.87047
F,-0.337536,-0.187717,-0.97233,4.26376,0.265737,-1.11196,-0.571671,1.29426,-1.54117,0.663869,-0.050071,-0.488763,-0.287966,-0.278062,-0.207206,0.700921,-0.365252,-0.45368,-0.511466,-1.29025,-1.69472,-1.71203,0.32151,1.92615,-2.9583,-1.0209,-0.54193,0.645393,-0.265391,-2.22153,0.506674,-0.173707,-0.22207,0.543156,0.772492,0.971088,0.105904,0.105431,-0.157804,1.04162,0.552845,0.853425,-0.572597,1.83125,-0.101457,-0.055495,-0.738108,0.738973,-0.296661,1.35259,-0.284855,0.363212,-0.829762,0.869057,0.989299,-0.389306,-0.195681,1.37638,-0.892547,-0.147655,-0.925246,0.148119,-0.690073,-1.17027,0.75715,-0.989735,0.832963,-0.108821,-0.355416,-0.878009,0.094854,-0.661796,1.92185,-0.340708,0.546567,-0.446147,0.21377,1.16721,0.284662,0.610549,3.6666,-1.15488,0.891839,3.4207,0.16956,0.285346,-0.507587,0.368635,1.19452,-1.09723,0.560996,3.29451,-0.52704,0.499462,0.855935,3.08033,-0.470589,0.490388,0.411206,-0.018831,-0.742069,1.55073,0.687232,2.52019,1.23914,-0.67516,0.392363,-1.2296,2.62896,1.10548,-0.825381,0.153585,0.47751,0.021804,1.22028,0.364711,-0.550195,-0.16257,0.261491,1.06923,0.814858,0.63368,-0.452349,0.881731,-0.129112,1.36703,1.20191,2.41826,-1.00812,-0.99188,0.174931,-1.72486,-1.19735,1.79378,0.070129,-0.051806,0.866462,2.86649,0.854724,-1.15735,-0.036419,-0.663586,1.36615,-1.66788,-0.882576,-2.01837,0.164095,0.791612,0.52982,0.753928,0.564095,0.944072,1.07846,-0.366932,0.690013,-0.323972,0.072321,-0.190666,0.159904,-0.174405,0.625404,0.74454,-1.84594,0.073343,1.00997,1.52354,1.25105,0.748963,2.65648,0.445747,-0.395496,0.814576,0.337973,1.02349,-0.722517,1.14881,0.446395,0.015777,0.210894,-1.93622,-0.462779,-0.898489,3.11536,-0.129656,-0.554074,-0.041172,-1.44634,0.343429,1.61446,1.53763,0.127056,0.233891,-0.564733,1.03682,0.536384,0.127538,0.371707,-2.33997,0.970414,-1.229
