normal,gene14,gene377,gene493,gene1917,gene765,gene249,gene625,gene1771,gene1671,gene841,gene1423,gene1047,gene1892,gene419,gene1293,gene822,gene1674,gene267,gene1400,gene892,gene66,gene1884,gene581,gene1597,gene245,gene513,gene1153,gene67,gene1494,gene415,gene1416,gene1635,gene391,gene1873,gene824,gene1772,gene1534,gene1946,gene1472,gene1388,gene1511,gene1058,gene1758,gene111,gene1115,gene1231,gene1730,gene561,gene1168,gene1924,gene1634,gene1838,gene75,gene1346,gene1111,gene1256,gene882,gene622,gene1959,gene1972,gene1372,gene411,gene187,gene772,gene1672,gene1982,gene992,gene779,gene639,gene834,gene1867,gene1406,gene1060,gene1184,gene1897,gene136,gene1967,gene1042,gene1651,gene1451,gene758,gene1560,gene1679,gene143,gene529,gene648,gene281,gene1048,gene837,gene970,gene624,gene1334,gene1473,gene119,gene1570,gene852,gene399,gene1920,gene1599,gene1381,gene785,gene515,gene99,gene1247,gene994,gene694,gene1900,gene1983,gene1387,gene1843,gene1288,gene1640,gene1452,gene1812,gene43,gene866,gene1968,gene1002,gene732,gene1032,gene1802,gene1993,gene665,gene405,gene1537,gene279,gene1421,gene295,gene555,gene1567,gene806,gene1447,gene1186,gene359,gene1582,gene792,gene980,gene941,gene657,gene679,gene1366,gene440,gene1546,gene1187,gene1380,gene190,gene100,gene1411,gene778,gene32,gene1004,gene1113,gene1702,gene564,gene1401,gene495,gene989,gene1504,gene26,gene1370,gene70,gene365,gene1808,gene698,gene358,gene964,gene1285,gene1227,gene137,gene447,gene181,gene275,gene652,gene859,gene1668,gene1353,gene1110,gene910,gene1010,gene188,gene1213,gene1514,gene23,gene220,gene1394,gene734,gene1515,gene1313,gene830,gene739,gene912,gene520,gene376,gene1642,gene570,gene1386,gene1414,gene1887,gene1939,gene49
1,-1.3067,0.043436,-0.698936,-1.18073,-0.58444,-1.197,0.79234,0.697892,-0.369044,1.44681,-1.58238,-0.918946,0.370383,0.572767,-1.51794,-1.69609,-1.43038,-1.34788,-0.476931,0.665496,-1.6917,-0.829427,-1.13281,0.092227,-1.3525,0.870428,-1.59945,-2.15622,-0.248891,-2.2054,-0.4213,0.084935,1.10004,0.637212,-0.506473,1.26543,1.50002,1.86814,1.43882,0.022514,1.111,-1.00718,1.71931,-2.10292,1.22922,-0.037277,0.220576,-0.624869,1.52327,0.397629,-2.31805,1.20635,1.21441,-0.047403,-0.421466,1.60341,0.673848,0.159403,-2.35136,-0.936663,-0.664501,-0.747616,0.459884,0.070968,-1.59106,-0.91667,-0.905692,-0.956915,1.3738,1.94729,0.126121,1.51552,1.59207,-0.272519,-0.559768,-0.700697,-1.14347,1.97977,0.309043,-0.38402,0.231143,0.434984,0.553263,-0.564417,0.751359,-1.54123,0.824861,1.18801,0.665148,-2.64753,-0.533411,1.36733,-0.326648,-0.730642,0.889422,-1.10221,0.900642,-1.40053,1.2317,0.717756,2.13444,0.964592,0.308178,-0.299342,0.849859,0.8669,1.59687,-0.668403,0.635199,-0.569371,1.12607,-1.27027,1.44293,-1.41088,-0.055396,0.118343,0.831822,0.051585,1.01417,0.642448,0.213061,0.306306,-1.93933,-0.06993,1.04475,0.594675,0.158754,1.54989,-1.6674,1.4859,-0.651128,0.827228,0.772202,1.13462,1.69528,-2.17945,0.376504,0.912145,0.004493,1.01132,-0.059234,0.307665,1.1775,0.711207,-0.574676,1.59849,0.741481,-1.16725,1.05844,-2.69277,0.341364,-2.35588,0.954771,-0.829315,0.799377,1.1532,1.65512,-0.716307,0.012676,0.871647,-3.01615,0.505638,1.1597,0.789828,-0.736568,1.64326,-1.5672,0.133475,-0.066977,1.85086,-2.19454,-0.701323,0.917417,2.50864,-0.479575,1.14216,0.301504,-2.53746,-2.19538,-2.81951,0.682229,0.650351,0.784235,0.278324,-0.787872,-0.202548,-1.89648,-0.32496,0.953454,-0.966462,0.383311,0.973091,0.856668,-1.60266,1.61508,-0.846818,1.84711,0.980734,0.887084,-1.91492
-1,1.02923,0.424935,1.64426,1.16443,1.92245,1.27091,0.682479,-1.03423,-1.36135,-1.04612,1.60756,-0.246093,1.45326,0.053219,-1.25106,1.25693,1.20275,1.47589,-1.38985,1.61748,0.042012,-0.07275,-0.800439,-0.498545,1.53964,-1.15353,-0.467866,-0.396763,1.02885,1.14847,0.76906,0.40821,0.178549,1.63418,0.795527,-1.02825,-0.196093,0.535368,0.819485,-0.73691,0.022478,0.766914,0.504243,1.61048,-0.332635,0.138319,-2.23499,-0.218645,-1.63641,0.146534,-0.795439,-0.166126,0.3621,0.067547,0.930416,-0.806044,-1.62772,-0.353941,-0.62227,-0.61236,-0.508545,0.886521,-0.692223,-1.93348,1.34646,0.292719,-0.06949,0.444452,-0.469175,0.821322,-0.40679,0.164709,-1.46967,-1.45454,0.819675,-0.766121,0.868273,-0.703214,-0.162533,0.485389,2.54494,-1.69536,-0.733646,2.09358,0.674567,0.317153,0.690131,-1.19926,-0.703823,-0.613352,-0.127795,-1.00888,0.421933,1.29975,1.08419,1.12213,-0.79838,-1.00346,-1.16738,-0.000862,-1.80091,0.171311,-0.125845,0.763143,-0.689721,-0.33147,-1.15571,-0.974099,0.94415,0.579175,-0.387291,-0.20708,-0.065807,-0.008866,-0.44601,1.99462,1.52236,-0.780599,0.825576,-0.786952,-0.73322,0.048502,0.734464,-0.281615,0.418197,0.758264,-0.465831,0.474245,1.27649,-0.472238,1.11567,-0.730707,0.840532,-0.772357,-0.694662,0.707816,-0.295315,-0.007327,0.869223,-0.060159,-1.67589,-1.33235,-0.803926,-0.558757,0.994935,-1.17154,-0.65646,0.14068,0.766881,0.550792,0.285193,1.77853,0.005646,0.863664,-0.861375,-1.33938,-1.27051,-0.551668,-0.982297,-1.22496,0.8982,-1.75685,-0.231353,-1.50448,0.872286,-0.514883,1.61677,-1.36455,0.536445,0.948218,0.874274,-1.21974,-0.993125,-0.079535,0.388392,-0.185307,-0.934057,0.6317,-0.058004,-0.607153,-1.29594,0.270787,1.1862,0.206222,-1.23502,-0.838193,0.015003,-0.266349,0.384379,1.96574,1.40948,0.586246,0.949412,0.014462,0.758797,-0.427717,-0.005885,-1.12233,-0.52182,0.92653
1,0.684712,0.265867,0.101192,0.039428,0.640185,0.116041,0.306087,0.208339,-0.122111,-0.840731,0.152458,-0.954375,0.105264,0.348172,-0.471209,0.006657,0.611979,0.329651,0.355437,-0.4096,0.549622,-1.17748,-0.685216,-0.039219,0.252453,0.47261,-0.016207,0.045429,0.032127,0.185688,-1.00087,0.276809,-0.345366,-1.89634,0.058686,1.22342,-0.707746,-0.506076,0.019749,0.518608,-0.901899,0.128779,-1.07947,0.452113,-0.035818,-0.899045,0.451154,-0.679707,0.537641,-2.1328,0.897302,-0.150323,-0.455643,-0.45536,0.051066,-0.65067,1.53705,0.00936,-0.419889,-0.698328,1.01753,-0.02601,0.298318,0.167789,-0.71134,-0.597778,0.477827,-0.707521,0.835484,0.224763,-0.084837,-0.043154,0.896631,0.141571,-0.180704,0.972756,-0.245563,1.10982,-0.274489,-1.20351,-0.073069,0.340877,-0.592386,-0.236941,-0.897634,-0.036631,-1.28559,-0.338192,0.778504,1.45849,-0.226426,0.360986,0.109057,0.450222,-1.55652,0.007626,-0.069454,0.835577,0.780731,0.956467,0.450779,-0.220475,0.807557,-0.362514,0.795235,-0.396229,0.346262,-0.524899,0.869055,-0.11851,0.397028,-0.082303,-0.530488,0.534738,1.03664,-0.611618,-0.376086,0.34847,0.233214,0.919828,0.142614,-0.141979,-0.731339,0.457169,-0.036923,0.604418,-0.572012,-0.56611,-0.504853,1.49562,-0.450073,0.309594,-0.026506,0.042915,-0.056612,0.592021,0.762539,-0.495707,-0.276903,-1.16003,-0.321582,0.099627,0.578531,0.386899,-0.165627,1.59401,1.00086,-0.024436,-0.201947,-0.14844,-0.000178,0.193957,0.830096,0.127172,0.22002,0.130147,0.406331,-0.114214,1.31181,0.223764,0.874282,0.176873,-0.40982,0.883582,0.496572,-0.32871,-0.931415,-0.478562,0.607118,-0.63838,-1.0106,0.396415,-0.475451,0.584732,0.763646,0.231474,0.300638,0.220498,-0.174454,0.67391,0.1914,0.677828,-0.103447,0.450262,0.466424,0.035173,-1.54974,-0.238867,-0.778781,-0.452938,-0.699226,0.78488,-0.458321,0.74323,-0.622446,0.253812,-0.250268,1.79665,-0.055265,0.972099
-1,1.01476,1.04822,2.02629,0.049608,1.7931,1.282,-1.15048,-1.09438,-1.78412,-1.4068,1.67565,-0.896482,0.807683,0.74524,-0.84189,1.07628,0.850914,1.59977,-0.722755,0.75711,1.48493,0.324683,-1.24409,0.466268,1.57464,-0.797578,-0.565699,1.04415,0.734016,1.00964,-0.511382,0.926978,-1.11445,0.340146,1.0653,-0.919683,-0.571026,-1.23637,-0.481505,0.11835,-1.38177,1.49707,-1.20592,0.904175,-1.16158,0.820767,-0.629003,-0.199116,-0.99366,1.5073,-0.211787,-1.20959,0.102966,0.273673,0.800434,-0.913313,-1.05781,1.55062,-1.15929,-0.739989,-0.755224,0.925918,-1.00051,1.59607,0.942232,1.20288,-0.662214,-1.11747,-0.213884,-1.38606,-1.29663,-1.31043,0.002235,-0.231072,0.879428,0.206164,0.579108,-0.280458,-0.433688,-0.587023,0.452883,1.08883,-0.924931,1.67068,-1.13882,-0.432889,0.038491,-1.24817,-0.29984,1.69902,1.36099,-0.529225,-0.091907,1.24017,0.542042,0.661881,0.202404,-0.263514,-0.176027,1.17075,-1.13107,-0.114749,0.29795,-0.214558,0.482887,-0.056545,-0.106988,-0.472703,1.07842,0.643315,-1.00158,0.864068,-2.06487,0.811694,0.357738,-0.878057,-0.248858,-0.403561,0.388755,-0.462291,0.151307,-1.18227,1.00304,-0.292015,-0.397661,1.05955,0.173657,-1.18183,-0.417497,0.154082,0.408598,0.239481,-0.252554,-0.938771,-1.34493,1.14031,0.917129,0.313861,1.10273,-1.36667,-0.41898,-0.384059,-1.16371,0.037133,0.399254,-1.34081,0.715252,0.535436,-0.447743,1.1517,0.405843,0.96574,0.330443,1.35692,0.445069,-0.326099,-0.181131,2.10043,0.52149,-0.703065,1.60129,-0.931899,0.151691,-1.15259,0.174956,-0.523326,0.436555,-1.28158,0.649657,-0.39106,-0.028277,0.710435,0.597506,-1.0794,0.758376,-0.963648,-0.194964,0.575169,-0.584832,0.7215,0.160898,1.25566,0.459959,0.621829,1.0203,0.589117,-0.086824,0.142956,-0.934715,0.763967,-0.392292,0.443795,-0.262686,1.24057,-1.68361,0.903509,-0.852319,-0.196955,1.03689,1.10562
1,-0.178935,-0.720749,0.316226,0.043344,0.478516,-0.158787,-1.1886,-0.373964,-0.517352,-0.58465,0.082363,-0.219566,-0.235008,-0.065855,-0.383185,-0.39052,0.735404,0.169007,1.01698,-1.61056,0.846316,-1.0611,0.75368,0.818666,0.154942,0.269774,-0.222886,-0.266028,-1.02121,0.235007,-0.217717,-0.360253,0.248789,-1.10579,0.075104,0.887112,0.042235,-0.018401,-0.940502,0.775716,-0.252028,0.266456,-0.843946,-0.015878,-0.50594,-0.491462,-0.064523,-0.108379,-0.618889,1.50916,-0.536357,-1.17576,-0.032903,0.899511,-0.618427,-0.12932,-1.09219,0.983199,-1.10327,-0.00061,-0.193349,-0.460552,0.617083,0.204912,0.03718,0.780147,-0.429922,0.032048,-0.145447,-0.022093,-1.09382,-1.03358,0.325331,0.363907,-0.679754,0.968129,0.749035,0.813798,-0.629805,-0.766818,-0.650691,1.14085,-1.04956,0.761109,-0.950788,-0.5431,-0.012906,-0.863918,-0.183659,1.90848,0.171436,1.01002,0.096435,0.292537,0.509874,0.634691,0.889038,0.311091,-0.597823,1.7029,-0.667083,0.771953,-1.06619,-0.8904,0.483698,0.44228,-0.373713,0.16648,0.145014,-2.14585,-0.59157,0.528744,-1.0886,0.097533,0.956121,0.37143,-0.684027,-0.100511,-0.44192,-1.32019,-0.732784,0.897438,0.796074,0.779932,-0.93205,0.180309,-0.761467,0.201868,-0.232992,0.578605,-0.681865,0.431043,0.295245,-0.026556,0.246019,-0.332505,1.71078,-0.336931,0.48254,-0.926954,-1.3027,0.954102,1.13857,0.161403,0.096785,-0.326746,-0.275507,-0.35109,-0.751064,1.03674,-1.03919,0.736572,0.526277,0.781735,0.606202,-0.412024,-2.06986,0.612301,1.38778,-0.883275,0.739814,0.339165,0.858011,1.36338,0.948637,-0.89508,-0.213117,-0.360305,0.434931,0.047706,-1.24002,0.995485,0.610821,-0.482679,1.24154,-1.19833,-0.289648,-0.172814,1.3802,1.08489,0.031319,0.256397,0.025318,0.905672,0.754802,1.12697,-0.354078,1.07965,-0.590098,-1.6627,-0.326378,0.333216,-0.680414,0.319393,-1.431,0.792367,-1.19348,-0.19243,0.097529,0.682449
-1,-0.101042,0.435586,0.750946,-0.129948,0.379343,-0.888453,-1.85838,-2.30359,-0.78385,-1.58673,0.49751,0.398588,-1.13995,0.736467,0.874881,-0.284693,1.80204,0.382122,-1.72185,0.519834,1.47056,0.611322,-0.622999,0.64537,0.528892,-0.05353,0.084462,-0.546999,-0.311702,0.002739,-0.396195,0.272481,-1.88646,-2.47448,0.420861,0.599401,-0.898992,-0.820514,-0.571274,1.24175,-1.02694,1.43218,-1.41877,0.062633,-2.05427,-1.47877,0.149288,-0.323286,-0.697706,0.45092,0.047897,-0.420273,0.57007,0.6891,-0.897628,0.355012,-3.33346,0.459754,0.11918,0.754616,-0.559451,-0.1445,-1.84708,-0.309333,1.44482,1.20122,1.10605,0.805916,-0.10535,-1.048,-0.842377,-1.12236,0.092946,-1.18094,-1.22902,0.372288,0.117234,-0.543267,-0.8947,-0.478573,-0.998233,2.1352,-1.0044,0.700013,-0.573878,0.613925,0.83151,-0.409339,-0.3653,2.2182,2.03413,-0.130751,0.29485,1.05384,-0.227679,1.02318,0.993535,-0.859786,-0.671727,1.236,-0.372132,0.838549,0.085151,-0.651771,0.015824,-0.23983,0.939333,-0.02515,-0.595028,0.038381,-1.12116,0.844627,-1.21254,-0.143599,0.611134,0.02453,-0.696544,0.990758,0.653847,-0.118584,2.04995,0.428686,1.3344,-1.51656,-1.13617,1.50563,-0.089888,-0.859174,-0.673537,0.535548,-0.977753,0.780523,-0.961541,0.236365,-0.253881,2.72228,1.42221,-0.035793,1.8499,-1.90322,0.640512,0.873782,-0.601848,0.905491,1.56759,-1.6882,1.29835,0.800228,-0.52347,0.456022,0.574996,0.570348,0.366613,0.800891,-0.71857,1.69549,-2.27555,-0.121122,1.0435,-0.0281,1.99496,-1.33863,0.823813,-1.48215,1.95312,0.087749,1.07854,-0.488111,0.942483,-0.292271,-0.527319,2.61603,0.048968,-0.433034,1.26729,-0.830035,-1.20866,0.313213,0.89503,2.17273,-0.685358,1.01425,0.669056,0.476237,0.17158,-1.81815,0.115552,0.543315,-1.49694,-1.77791,-0.873485,1.8228,-2.11135,-0.990396,-1.51564,-0.251092,-0.808453,-0.738389,0.051133,1.46476
1,-0.633022,0.608344,0.189036,0.383361,-0.311375,-0.667622,1.02459,1.2427,0.587315,-0.239024,-0.665845,-1.27301,-0.065456,-0.553948,-0.377808,-1.79101,0.081048,-0.426498,-0.03181,0.110594,-0.238193,-1.36905,-0.082065,0.036234,-0.410226,0.649353,-0.007746,0.301681,-0.460694,-0.919248,-0.347229,-0.827811,1.03578,-0.211401,0.31983,0.855435,0.521786,-0.58215,1.61511,0.161462,-0.977971,-0.164095,1.09922,-1.43477,0.25993,-0.463783,-0.584481,-0.084259,-1.00524,-0.605225,0.455122,0.835825,1.24984,1.33959,0.001325,0.161267,0.304769,0.426969,-0.769521,-0.533646,1.43779,-1.05421,0.875901,-1.52904,-0.26874,1.24488,0.12391,-0.93053,0.044678,1.32494,0.60088,0.268785,0.319105,0.453084,0.166404,-0.55812,1.00321,1.52931,0.588065,-0.876066,1.46506,0.083881,0.986632,-0.200161,1.81798,0.886312,1.73031,-1.12692,0.197833,-0.345265,-1.54434,-0.463881,-0.287745,0.171558,-0.340824,0.382988,1.22309,-0.463211,0.425462,0.773986,0.033577,0.692971,-1.02496,-0.73311,0.412647,-0.250085,-0.542369,-0.566939,-1.45638,-0.416128,0.848313,0.080603,0.744167,-1.03111,2.00285,0.096798,2.30779,0.199328,1.30282,-0.291158,0.404152,1.12111,-1.02794,0.720484,0.646191,2.84925,-0.63708,1.47978,-1.38426,1.1325,0.251715,1.43081,0.459791,0.410553,0.422922,-0.847749,0.126617,-0.855455,0.354142,-0.558169,-0.369936,0.318558,-1.02386,-0.704584,-0.15599,-0.177917,0.258514,-0.475973,-0.491924,-0.255484,-1.59395,-0.321514,0.375046,0.015814,-1.5289,0.01079,0.168403,-0.486413,1.75984,0.562004,-0.43753,0.079016,0.375333,1.95655,-0.232164,0.525474,-1.09765,0.342466,0.698231,1.30929,-1.94341,1.24,0.979687,1.70366,0.763825,1.07052,0.581719,0.900137,-1.02636,0.409581,0.337852,1.52686,2.42954,-0.487325,0.847051,0.46612,-0.847679,0.633955,0.030746,-0.08821,0.885252,1.34988,2.00804,0.20675,-0.175433,0.440946,1.06618,-0.096461,-4.03549,-1.17512
-1,1.02874,2.79307,1.62459,-0.167978,0.505664,0.146856,-0.749753,-0.667981,-0.416893,-1.60027,-0.157766,-2.49923,-0.629941,1.30297,-1.6672,-0.730527,0.099055,0.396182,-0.163824,-0.887962,2.08643,1.45635,-1.58774,0.671953,0.417741,-0.787126,-1.08443,1.22071,0.205022,-0.903637,-0.880757,1.3869,0.782409,1.88675,0.473325,-1.71989,-0.348296,-0.532547,-1.07817,0.449207,-0.671872,2.10713,-0.965117,-1.47249,0.696892,1.31994,-1.99292,1.43278,-2.1252,0.879689,-0.531108,0.550308,0.251022,0.14321,0.701904,-1.79971,-1.43478,1.81022,-0.397029,-1.97784,0.778691,1.68739,-1.16341,-2.05708,0.422264,1.13002,-1.61758,-2.78485,-0.769175,0.462768,-1.23098,0.04385,-0.37879,1.3979,0.536537,-0.34039,-0.279903,-1.01739,0.550795,1.39179,0.911656,0.938921,-0.089828,1.09564,-0.020548,-0.861947,-0.054629,-0.951879,0.781203,-0.168915,1.15766,-0.947366,-1.68634,-0.299737,0.436392,1.12144,0.840524,-1.09354,-0.53826,1.33197,-1.3227,-1.35502,0.436726,-1.40205,-0.74094,-0.049357,-1.92075,-0.034274,0.879303,0.333228,0.004898,-0.013229,0.169891,-0.736134,-0.227036,-0.949851,1.2144,-1.14864,2.49197,-0.61469,0.255608,-0.288405,0.077324,1.52264,-0.010772,1.38465,-0.989458,0.375169,-2.77251,0.293057,-0.406817,-0.210162,0.358189,-0.086511,0.270391,-0.079563,1.15763,0.295,-1.05944,-0.501177,0.213454,0.094677,-0.874851,-0.539688,0.484553,-1.89924,-1.96218,0.783631,-0.233473,1.12562,0.159072,-1.30209,-0.392798,0.968418,-0.38191,-1.83311,-0.872476,0.796063,-1.58614,0.797167,1.06694,-0.717468,-0.420074,-0.279101,-1.65801,-0.526613,-1.54395,-0.027888,2.11895,0.377856,1.17965,-0.227301,-0.466729,0.70754,0.868894,0.98332,-0.850812,1.07462,-0.087967,-0.366555,-1.04077,1.20659,-0.100498,0.149346,0.931279,0.979473,-1.20043,0.580492,-0.923651,0.222431,0.527403,-0.89135,2.85169,-0.291989,0.508871,1.7714,0.460707,-1.34429,-0.356502,0.40481
1,0.255625,-0.86651,0.03872,-0.74247,-0.518572,-0.735197,0.225784,1.32619,0.673107,-2.11258,-0.947733,0.702935,-2.01713,-0.58426,0.384847,-1.63708,-1.13168,-1.07036,0.035253,-0.653228,-0.888186,-0.510507,0.060163,-0.210832,-0.851538,1.20142,0.927688,-0.122837,-1.63042,-1.27701,-0.606112,-1.99887,0.777146,-0.938629,-0.482156,1.54542,1.09205,-0.056791,1.04903,0.608616,0.592163,0.958981,0.589093,-0.704281,0.400474,-0.383633,-0.040503,0.314098,-0.823725,0.450727,-0.078751,0.620691,0.506892,1.12834,0.134384,-0.595848,-0.607736,0.238182,0.866015,0.660897,-0.173389,-0.247813,0.693895,-2.24088,0.26825,0.528688,0.261637,0.165539,-0.117862,1.40489,0.165844,0.463227,1.46879,-0.721464,-0.716694,1.01721,-2.48578,1.63845,0.081162,-0.722587,-0.856632,0.292457,-0.523606,-0.642777,0.159382,0.725539,0.357666,-1.24245,0.855191,-0.168472,0.886819,0.53182,0.951103,-1.1355,-0.311932,0.739086,1.65631,0.288868,-0.897238,0.679419,-1.79506,0.576401,-1.28813,-1.47365,0.253093,2.31474,-0.0866,0.3379,-0.384542,-2.18427,1.29727,1.14699,-0.172133,-0.724563,1.48726,-1.05659,0.470758,1.04887,0.159334,-1.48735,0.78184,0.008399,0.461772,0.571191,0.361351,0.778481,-1.73633,0.247648,-0.617471,0.357216,-1.02519,0.871427,0.630275,1.31929,1.03313,-0.135344,0.606358,-1.96923,-0.604839,0.418348,0.787678,1.34907,0.730855,1.38947,0.555694,-0.43836,-0.170305,-2.51475,0.274027,0.46766,-0.938235,-0.662829,1.5349,0.162451,-1.3792,-0.932963,0.332382,0.03861,1.30113,0.616227,-0.408472,0.562542,1.42204,1.4038,-0.102449,1.14875,-0.567755,0.478746,0.661289,1.01999,-0.418617,0.284417,1.77917,1.09366,1.35067,0.79222,1.6773,-0.681958,-0.132107,0.127615,-1.52476,-0.961324,1.00936,0.479586,0.800932,-0.27343,0.048935,0.442447,-0.22,-1.2602,1.13034,1.19314,1.11794,0.342028,-0.212188,-0.313931,0.987602,-0.281178,-0.557869,0.324622
-1,2.08865,1.24517,1.48417,-0.411039,1.84852,1.75219,-1.24503,-0.567127,-0.968595,0.401988,0.511837,-2.22404,0.479083,1.70515,-2.98966,0.226412,0.226003,1.63741,0.071298,1.52875,1.81348,1.55311,-2.37412,-0.528005,1.73081,-0.90588,-1.83389,1.32142,1.17427,0.042468,1.12853,1.43855,-1.57388,0.778822,1.00504,-0.467391,0.16991,-3.07587,-1.7148,1.33453,-1.53425,2.05994,-1.34978,0.107727,-0.905278,2.07021,-1.18254,1.14424,-1.15104,1.71084,-1.78249,0.500758,-1.28913,0.341517,1.04103,-1.09287,-0.450078,1.03991,-1.48567,-3.34361,-0.801563,2.05426,-1.12307,0.526733,-0.901389,-0.299589,-1.99847,-1.88537,0.005524,-1.31246,-2.64936,-1.43327,-0.29838,-0.743504,1.19415,0.088881,-0.272488,-0.189661,-1.3797,0.452114,-0.153588,1.98637,-1.41686,0.238356,-0.652799,-2.14962,-1.1497,-0.386449,1.91045,-1.76219,1.1772,-0.448159,-0.928051,-0.2477,1.37572,0.01576,-0.600465,-1.71788,0.151235,0.991384,-0.520721,0.239245,0.957145,1.19654,-0.459755,0.342493,-0.683929,-2.6343,1.05955,0.976177,-0.807101,0.519998,-0.848004,0.631803,0.533409,1.17293,0.695737,-1.58318,1.52643,-0.099309,-0.250869,-0.388818,-0.742393,1.06531,-0.958853,-0.464769,0.460975,-1.5574,-1.00874,0.17523,0.463726,-0.269972,-0.279284,0.075655,-0.021638,-0.637629,0.864739,0.331913,0.900665,-1.90684,0.135805,-0.523408,-0.551375,0.104414,-0.976214,-0.986092,-1.16895,1.04791,0.557639,-0.504066,-0.109398,-0.822705,2.03486,-0.568369,0.651802,-0.843008,0.111719,1.26561,-0.987275,-0.188476,-0.489234,-0.032524,0.494867,-0.022562,-2.22264,-1.01362,-0.42422,-0.875386,1.36368,-1.14408,0.358979,0.198515,0.329585,-0.626545,1.39303,-0.208323,-0.362052,-0.570522,0.172781,-2.31674,-1.26168,0.932146,-1.02322,2.37641,0.732161,-0.332537,-2.20865,0.603488,-1.48303,1.12947,0.935191,-1.56292,0.014797,0.434198,-1.97759,-0.557109,-0.652574,0.195248,1.38887,0.342598
1,-1.84593,0.206886,0.37907,-0.280699,-0.654079,-1.44884,0.521564,-0.545897,0.188356,0.497809,-1.04373,1.02599,-1.10078,-0.539278,0.991906,-1.71256,-0.54123,-1.14465,0.636268,-0.234376,-1.27844,-0.480594,1.42183,0.178398,-0.971218,0.601915,0.680157,-0.885575,-1.85769,-1.32945,-2.93099,-0.566447,1.24036,-0.569473,-1.46616,-0.089997,0.417952,1.13567,0.046938,-0.763431,0.981272,-0.973646,1.0329,-1.1424,0.865608,-0.302677,0.624904,-1.99949,-0.764942,0.421837,1.33957,-0.160397,0.62162,-0.215211,-2.14223,0.252089,0.508305,0.725777,0.824481,0.81851,1.26397,-1.29489,-0.358853,0.053222,-0.045782,0.721085,0.810987,1.14496,0.961417,0.691273,0.82415,0.360257,0.313651,-0.209992,-1.3786,-0.788128,-1.60864,-0.36394,1.61065,-0.683201,0.021739,0.620442,0.873976,-0.36279,0.75539,0.365303,0.669752,0.479838,-1.15521,1.03875,0.208704,-1.00165,0.571064,-0.842055,-1.68483,0.838199,-0.216143,0.663176,1.11228,0.942024,0.50808,1.13155,-1.0559,-0.755664,-0.781654,-1.26419,-0.233801,0.670477,-0.806827,-1.73219,0.528392,-0.515976,1.05316,-0.106847,-0.202758,-0.378331,-0.031673,1.05203,0.762015,0.80543,-1.25687,-0.748101,0.559993,-0.463509,1.98207,0.331618,-1.31159,0.520203,-0.270692,1.62653,-1.53492,0.382401,1.23119,-1.37482,1.37779,0.862541,0.665888,-0.312239,-1.24592,1.33997,-0.469507,0.037127,-0.883503,-0.021408,0.122344,-0.030004,0.370493,-0.816865,0.905726,1.32329,-0.558403,-0.590154,-0.008448,0.87094,0.439375,0.044447,-0.263318,-1.36281,-0.485073,0.9701,-0.405725,-0.102338,-0.038532,-1.54319,0.252751,1.07431,-0.92903,-1.06933,0.259715,1.77649,0.211844,-1.25177,0.233091,0.7887,0.840551,0.838925,0.381859,-0.105398,0.382658,1.41443,1.43346,-0.463685,-0.187378,-0.801026,-0.262587,2.36041,0.462056,-0.933761,1.60528,-0.545655,-1.93535,0.222293,0.962771,0.441912,0.438139,1.05253,0.721532,0.638654,0.685579,-0.559808
