class,Attr3320,Attr6281,Attr804,Attr6184,Attr1962,Attr1829,Attr2121,Attr1674,Attr6677,Attr2363,Attr4847,Attr2439,Attr1087,Attr5984,Attr1882,Attr2111,Attr6347,Attr770,Attr5772,Attr3012,Attr1745,Attr3784,Attr3341,Attr6797,Attr6803,Attr3647,Attr1144,Attr7119,Attr4973,Attr4196,Attr6005,Attr3507,Attr6855,Attr490,Attr6919,Attr1834,Attr3729,Attr1135,Attr2020,Attr173,Attr4229,Attr4609,Attr2402,Attr2288,Attr6806,Attr3258,Attr5833,Attr5087,Attr590,Attr2084
1,-0.868556,2.02074,0.782958,-0.12586,-0.26614,-0.874858,-0.594995,-0.776495,-0.330402,-0.092948,-0.839667,-0.131443,-0.56031,1.35083,-0.618261,0.029994,-0.726229,-0.809484,0.086358,0.608441,-1.00243,0.770798,-0.630573,-0.670057,-0.670641,-0.472288,2.00403,1.62603,1.10521,-0.656524,-0.471483,-0.991461,-0.522241,1.13045,-0.575177,-0.663117,0.54803,-0.104001,-0.653869,-0.836958,-0.909979,1.09316,-0.431634,-0.52951,-0.664264,-0.931116,-0.400301,1.08435,1.04001,-0.108641
1,-0.532135,0.249493,-0.727189,-0.596227,-0.213425,-0.385489,-0.405045,0.887808,-0.62876,-0.084548,-0.493653,0.178288,-0.04528,-0.328639,-0.511291,-0.648971,-0.965296,-0.208012,-0.98951,0.047342,-0.324408,-0.384789,-1.48313,-0.104907,0.266369,0.228779,-0.612139,-0.938268,-0.595198,0.753624,0.313724,-0.348993,-0.527177,-0.422025,-0.481914,-0.013173,-0.717094,-0.252103,-0.895633,0.450333,-0.44887,0.268004,-0.306158,-0.435433,0.329881,-0.486029,-0.344583,-0.439165,-0.44982,-0.580998
1,-0.820459,0.898514,2.20634,0.217274,0.900986,-0.902743,-0.885089,-0.731158,-1.32379,-0.608957,-0.409749,2.67321,1.96264,0.594431,-0.580581,-0.375565,2.42381,0.713586,1.06528,-0.385754,-0.740875,1.39335,0.17144,-0.945397,-0.907291,0.203254,0.159088,0.560658,0.072196,-0.297429,-0.060869,1.64013,1.15173,0.775825,-0.892798,-0.768085,0.45072,0.696231,-0.982224,-0.84274,0.038032,-0.44942,-0.541266,-0.534376,-0.895565,-0.507924,-0.347644,0.438257,1.80223,2.53289
1,-0.588769,-0.674661,-0.459888,-0.198025,-0.615057,0.338396,-0.247696,0.428941,-0.869989,-0.91655,-0.617624,-0.871108,0.048886,-0.005962,-0.410996,-0.956952,1.08363,-1.38535,-0.574094,-0.062776,-0.275049,0.391171,0.447832,0.03763,0.107533,-0.661547,0.497909,-0.358213,0.449862,-0.259428,-0.803224,0.945822,-0.456301,0.705676,-0.574429,-0.701584,-0.490491,2.70473,0.205633,-0.330871,-0.730773,-0.174989,-0.416659,-0.533214,0.133964,-0.359413,-1.03369,-0.126038,-0.063009,1.23216
1,-1.09896,1.72033,0.363221,-0.390629,1.72721,-0.378008,-0.399029,-0.372833,-1.45132,-0.235191,-0.299676,1.06305,-0.173808,1.50002,-0.55176,-0.604931,1.55655,-0.040339,1.27171,0.572587,0.006577,1.04478,-0.598833,-0.854824,-0.759995,0.310376,-0.02423,0.97745,1.6967,-0.416874,-0.356659,1.66463,1.8152,-0.250774,-0.82761,-0.969667,-0.161606,1.83422,-1.32951,-0.347334,0.333794,0.198932,-0.481846,-0.564679,-0.742285,-0.152445,-0.007732,0.855033,1.43239,0.182526
1,-0.602,1.10359,0.072262,0.529741,0.599497,-0.725963,-0.399118,-1.14633,-0.199442,-0.601505,-0.300419,-0.208248,1.19745,0.751017,-0.548036,-1.2341,0.879787,0.081473,0.884467,-0.764187,-0.662256,1.0024,0.543102,-0.660801,-0.764749,-0.724573,0.924778,1.87811,-0.400694,-0.68444,-1.26154,0.510965,0.542811,0.346307,-0.45318,-0.533595,0.25042,1.2812,-0.584887,-0.563072,-0.740757,0.134523,-0.475932,-0.519515,-0.719272,-0.751219,-0.714904,0.472879,0.037204,1.6475
1,0.36678,-0.693301,-0.02461,-0.375286,-0.32882,-0.013585,0.357167,0.194485,0.435487,2.62833,-0.363784,-2.17164,-0.642296,0.734171,-0.509996,0.279492,0.843437,-0.005659,1.95726,0.475787,-0.520509,0.975255,-0.131466,-0.673386,-0.718917,0.797985,-0.589948,-0.304903,0.98119,-0.781816,-0.335061,1.83611,-0.272468,1.73603,0.277198,-0.622442,0.960374,1.46881,1.04402,-0.437948,-0.144217,0.408451,-0.577168,-0.561379,-0.715427,-0.415525,-0.746131,3.57126,1.56434,1.96287
1,-0.438071,0.748316,-0.304393,0.477259,-0.264498,-0.608499,-0.867082,-0.07089,-0.022657,-0.684936,-0.546299,-0.452354,0.064629,-0.138886,-0.539016,-1.21773,-0.18086,-1.34998,-0.698483,-0.473391,-0.218304,0.054215,-0.108183,-0.547775,-0.555493,2.4448,-0.577835,-0.663102,-0.509002,-0.659833,-1.39263,-0.15901,0.308799,-0.30115,-0.640338,-0.52521,0.439158,0.79241,-0.396031,-0.791077,-0.815934,-0.455431,-0.575827,-0.492221,-0.399403,-0.135399,-0.05113,-0.486271,-0.082654,-0.438261
1,0.12718,0.554059,-0.086024,0.398602,-0.062929,-0.735121,-0.598722,-0.994,-0.705522,-0.483335,-0.404501,0.59218,0.465201,-0.638123,-0.577883,-0.939195,0.404524,-0.271117,0.4852,-1.13825,-0.926554,0.067287,0.143711,-0.707338,-0.727046,0.099977,1.09774,1.3423,-0.166048,-0.555679,-0.514596,0.012702,0.368308,1.29904,-0.642248,-0.507337,0.845501,0.329028,-0.064922,-0.688014,-0.644456,1.26882,-0.543318,-0.505214,-0.634738,-0.189983,-0.283696,0.297967,0.688305,1.11075
1,-1.01444,2.8961,3.47173,-0.823475,1.93289,0.213297,-0.458318,0.278615,-1.07201,-0.901994,-0.509802,-0.375653,3.19417,1.5027,-0.559032,0.152384,1.7867,3.12679,1.61671,-0.729946,-0.603061,2.29227,0.55605,-0.743548,-0.785746,-0.943661,1.4514,1.23351,1.41036,-1.12692,-1.14815,3.95555,3.50334,1.11482,-1.0902,-1.12954,0.800669,1.33642,-0.89784,-1.01803,-0.421124,-1.07762,-0.730848,-0.565584,-0.740895,-0.14714,-0.461222,3.84876,4.21523,2.00372
1,-1.09464,1.36519,-0.724897,0.510279,1.8256,-0.473473,-0.943521,-1.30868,-0.087215,-0.705302,-0.738108,0.521243,-0.480849,3.7295,-0.559726,-0.305829,-0.611511,-1.68343,3.09781,-1.33498,-0.363448,0.918544,-0.695612,-0.80984,-0.804971,0.192576,0.117967,4.26376,2.81561,-0.464792,0.101955,1.46509,2.04246,1.42641,-0.78147,-0.499303,-0.222814,4.27511,-1.60337,-0.641207,-0.554442,2.95875,-0.488763,-0.504714,-0.727302,-0.27125,0.021108,-0.666943,1.2736,0.735627
1,-0.473055,-0.702947,1.02681,-0.015499,1.01353,-0.804491,-0.755386,-0.719519,-0.214891,-0.840186,-0.693239,0.301664,1.15679,0.836243,-0.554978,0.291351,-1.12827,0.791864,1.19862,-1.05588,-0.592765,-0.409255,0.603389,-0.623497,-0.767803,0.035797,-0.396286,-0.866527,0.397786,-0.953811,-0.028861,-0.431567,-0.825425,-0.529657,-0.538584,-0.481429,1.31608,-0.252271,-0.434621,-0.096712,-0.698935,-0.375453,-0.422369,-0.532166,-0.614326,-0.307919,-0.681555,0.598429,-0.033062,-0.121137
1,-0.6119,0.280002,0.471007,2.12329,-0.194179,-0.797645,-0.624085,-1.14548,0.194091,-0.979461,-0.83004,0.187569,0.097163,-0.00225,-0.460224,-1.06233,-0.06438,-1.59189,0.253972,-1.40931,-0.902299,-0.126572,-0.035451,-0.388213,-0.393675,-0.39789,-0.208404,0.846107,-0.233685,-1.01361,-0.773698,0.441095,-0.431336,-0.102223,-0.758917,-0.506903,-0.190675,-0.363305,-0.241568,-0.066498,-1.20345,0.128928,-0.338051,-0.536753,-0.434432,-0.884082,-0.865067,0.059564,-0.153535,-0.272295
1,-0.557627,0.371777,1.17895,1.16981,3.12941,-0.482278,-0.651686,-0.760499,0.127188,-0.058331,-0.714273,1.91035,2.03187,-0.317539,-0.597168,-0.617924,0.37912,-0.104459,1.60825,-0.322101,-0.397372,0.57325,-0.442698,-0.967112,-0.94436,-0.8096,0.024648,0.793424,1.41537,-0.543013,-0.345895,0.669598,0.974917,-0.077011,-0.500471,-0.852195,0.051868,1.37725,-0.475887,-0.324183,0.162742,1.44951,-0.437027,-0.577855,-0.886703,-0.463178,-0.457137,0.909252,0.877723,0.718477
1,-0.140593,0.441323,-0.305916,0.292154,-0.553149,-0.712194,-0.619613,0.461165,0.240955,-0.566933,-0.378206,0.918373,-0.562352,0.043868,-0.587216,-0.866369,0.791666,-1.06543,-0.381647,-0.046098,-0.938278,-0.365682,-0.398412,-0.906487,-0.79268,-0.539453,-0.551346,-0.7994,-0.051486,0.154108,-1.04228,-0.190945,-0.559359,-0.303553,-0.675172,-0.441783,-0.180584,-0.581414,-0.289141,-0.142237,-0.514998,0.375769,-0.466415,-0.535705,-0.747383,-0.525165,-0.630327,-0.204594,-0.447098,0.321802
1,-0.596864,1.11577,-0.380005,0.514541,0.317772,-0.693172,-0.626244,-0.959499,0.182798,-0.843261,-0.548824,1.5615,-0.668246,0.207724,-0.540056,-0.669669,0.253586,0.897577,0.368041,-1.019,-0.668186,-0.603394,-0.170095,-0.8221,-0.85951,0.046703,1.16844,1.78965,0.776985,-0.49244,-1.06608,-0.368085,1.19638,-0.391312,-0.550049,-0.675491,0.424878,-0.422819,-0.914442,-0.836323,-0.34041,0.007151,-0.553718,-0.500713,-0.771587,-0.490964,-0.067522,-0.25221,-0.331562,-0.730029
1,0.132343,-0.564275,0.290142,1.06681,0.81412,-0.624706,-0.271557,-1.06942,0.456881,-1.00687,-1.16331,0.289844,0.80116,-0.416588,-0.524403,-1.7159,-0.505521,-0.188201,0.178488,-1.08049,-0.218739,0.386557,2.57029,-0.180929,-0.230171,0.265578,-0.534215,0.225094,2.18485,-0.966071,-0.650847,0.755281,0.22035,0.002063,-0.603527,-0.501368,0.000981,0.148749,-0.630502,-1.24246,-1.41173,0.465978,-0.506723,-0.566986,-0.290006,-0.672154,-1.79331,-0.039454,-0.605997,0.690374
-1,0.34363,-0.609118,-0.411054,-0.343729,-0.417131,-0.105826,0.481295,1.00248,0.146022,-0.0438,0.497135,-1.26578,-0.813813,-1.28664,-0.371543,0.808576,-0.696923,-0.72724,-0.959702,0.256958,-0.185924,-1.28434,0.099255,-0.31671,-0.247221,0.73717,-1.08787,-0.875812,-0.550621,1.50277,-0.526339,-1.24667,-0.899859,-0.486102,-0.630242,-0.346055,0.025723,-0.772252,1.56493,-0.076666,-0.222661,-0.569548,-0.471322,-0.501987,-0.353414,2.16526,-1.55915,0.833006,-0.886964,-1.36494
-1,1.65205,-0.407852,-1.26286,-1.23827,-1.26225,0.301377,-0.12037,0.094781,3.65881,1.65618,1.27334,-0.847107,-0.33308,-0.192331,0.694847,-0.014928,-1.07771,-0.028313,-0.639145,0.915348,0.82956,-0.319537,-1.18193,0.132105,0.127027,1.52387,-0.588914,-0.878809,-0.760018,1.91828,-0.141229,-0.251338,-0.852113,-0.812664,2.22832,0.47705,-0.144312,-0.093189,1.29221,0.012742,1.03052,-0.101874,2.88258,1.50405,0.304145,0.622748,0.978177,-0.582557,-0.267851,-0.13719
-1,2.8127,-1.49876,-0.632391,-0.826278,-0.235821,3.38292,2.13626,1.13347,0.622027,1.31423,2.72645,-1.20068,-2.47579,-0.607781,1.86081,1.47299,-1.42609,1.27164,-1.13006,4.12846,2.33883,-1.34772,1.68606,1.06417,0.760552,-1.93788,-0.859074,-1.25722,-1.50572,2.37374,2.57974,-1.1466,-1.05631,-1.70695,0.742311,1.38622,-1.53276,-1.43965,1.6955,2.83077,1.57151,-1.62121,1.07148,1.57243,0.895899,4.04684,3.48256,-0.359001,-0.678849,-1.78936
-1,2.06646,-0.751904,-1.12243,-1.15464,-0.762566,1.50985,0.682255,0.279085,0.912683,0.428323,0.135378,-0.268088,0.05798,-0.817847,0.722325,1.43911,-1.47869,1.30088,-1.11442,1.78859,0.386286,-0.333085,-0.06464,0.619755,1.09972,-1.12478,-1.03158,-0.828707,-1.2389,0.86303,1.4663,-0.792054,-0.773659,-0.865905,1.0335,2.19653,1.62549,-0.504845,1.02071,0.662327,0.274198,-1.08478,0.792867,0.956275,1.36682,-0.591661,1.13817,-0.634794,-1.26988,-1.11897
-1,1.42912,-0.450042,-0.075807,-0.444363,0.39294,0.697623,1.71373,1.38522,0.534863,-0.065804,1.12828,-0.272565,-1.46742,0.455603,1.57609,2.30327,-1.06436,-0.271195,-0.837838,0.111537,2.47668,-0.132343,1.95091,1.2527,1.32057,-1.47521,-0.031335,-0.474099,-1.27949,-0.041503,0.519746,-0.974181,-0.510533,0.167551,-0.188887,0.702878,3.62448,-0.984885,0.780815,-0.170102,0.141607,0.199069,-0.398749,-0.453719,0.734005,0.230512,-0.801873,-0.782449,-0.085981,-0.404656
-1,-0.082864,-1.70488,-0.461026,-0.780438,-0.640843,-0.353458,-0.145003,1.66652,1.4206,1.93395,1.16473,-1.12355,-1.36759,-1.71146,0.051335,-0.107399,0.793177,-1.21495,-1.20502,0.475934,3.0448,-1.44661,1.73761,2.94828,2.70403,-0.712465,-1.42623,-1.21168,-1.58059,1.7167,1.51926,-1.38751,-1.12721,-0.664893,0.682635,-0.144185,-0.756121,-1.20197,2.74012,0.172905,0.357138,-1.34906,0.111165,0.06531,2.70527,1.39982,-1.22566,-0.099012,-0.555501,-1.20886
-1,1.37983,-1.00851,-1.20858,0.059586,-1.11824,1.87495,1.06972,0.310104,1.68874,1.51913,0.98079,-1.46231,-0.318689,-0.810109,-0.27943,1.41661,-1.11527,0.024556,-0.765652,-0.028916,1.24055,-1.07939,0.189216,0.361845,0.294796,-0.063384,-0.775777,-0.753319,-0.837212,1.76655,0.483193,-1.35876,-0.903153,-0.091864,0.428326,2.4218,-1.6596,0.186399,1.46922,1.02905,0.556793,-0.752533,1.78356,0.957302,0.31776,1.06707,0.799609,-0.6669,-0.405424,-0.918511
-1,1.13572,-1.08897,-1.12521,-0.62997,-1.03822,1.24246,0.40768,-0.468096,0.13811,-0.275413,-0.120407,0.250136,0.767701,-1.00509,-0.274433,-0.603539,-0.917561,-0.088737,-0.840361,-0.312406,0.099875,-0.286828,-0.432191,-0.204013,-0.195678,0.33587,-0.99335,-0.683528,-0.842463,0.132511,0.634923,-0.552813,-0.656913,1.12074,0.064933,1.09006,-1.19509,-0.563633,0.877324,0.044855,-0.252182,0.481619,-0.327416,-0.538242,-0.205703,-0.630193,-0.183289,-0.738732,-0.250328,-0.090986
-1,2.71834,-1.62221,-1.08993,-0.045784,-1.02928,2.96686,3.23413,1.90358,1.05106,1.12302,1.78795,-1.19162,-1.39073,0.305534,2.24999,2.2572,-1.10003,2.55937,-1.15465,0.412632,2.17538,-2.04949,0.740466,3.23611,3.07712,-0.998331,-1.51324,-1.00662,-1.43991,2.06189,3.05543,-1.56161,-1.22794,-1.84302,3.75562,0.886895,-0.486038,-1.37904,0.801423,1.01062,2.13162,-1.64883,0.664935,0.71308,3.17302,1.2828,2.1369,-1.17639,-0.929282,-1.68944
-1,1.32334,-1.22122,-0.713176,-1.12797,-0.747331,1.02071,1.50441,1.5892,1.08604,0.161956,0.662496,-1.26594,-1.14396,-0.579846,1.64813,1.73025,-0.298842,0.501198,-1.25634,-0.047279,1.99015,-1.25751,1.31672,2.89115,2.67122,-1.18737,-1.08807,-0.9337,-0.775171,1.57141,0.571064,-1.06184,-1.08978,-1.68064,2.47359,-0.136808,-1.15996,-1.43312,1.66808,1.31647,0.985224,-0.8303,1.06047,1.4019,2.66895,1.90528,1.01105,-1.00605,-0.899475,-1.01223
-1,1.15398,-1.2889,-0.831293,-0.338494,-0.481185,-0.522802,-0.289541,1.50397,0.891999,-0.735074,0.175474,-1.49683,-0.520692,-0.288613,-0.265099,1.66705,-1.28041,1.52184,-0.993868,-0.214389,0.012757,-0.29632,0.262185,-0.251752,-0.182698,-1.74516,-1.0295,-1.01483,-0.800067,-0.680418,1.81203,-0.40335,-0.928419,-1.76637,-0.64256,-0.313818,-0.213843,-1.56136,1.27661,-0.042929,-0.698412,-0.295037,-0.105446,-0.025924,-0.430903,2.08801,-0.575847,-0.632674,-0.905032,-0.66689
1,-0.20545,0.496574,0.572294,2.30572,-0.646247,-1.18953,-0.787464,-0.751694,-0.494124,-0.788236,-0.678959,1.41663,0.066226,-0.015532,-0.55166,-0.08454,-0.25381,-0.733844,-0.315866,-0.40575,-0.742778,-1.39301,0.186765,-0.747624,-0.675407,0.089811,0.468274,1.85704,0.40123,-1.07345,-0.436526,-0.415426,0.585927,-0.88787,-0.325499,-0.454162,0.393922,-0.783113,-0.661666,-0.861075,-0.896796,-0.28038,-0.442222,-0.557649,-0.660291,-0.860609,-0.635866,-0.085253,-0.750714,-0.655463
1,-0.224616,-0.265763,-0.628834,-0.575484,-0.614744,-0.934008,-0.73042,-1.17837,-0.424493,0.39196,-0.70825,0.691204,0.372975,-0.802112,-0.525482,-1.01471,0.725873,-0.751633,-0.516353,-1.67062,0.185797,-0.657519,-0.977787,-0.798747,-0.764484,-0.111661,1.05289,0.818924,0.706486,-0.635742,0.899021,-0.552577,-0.401915,0.542052,-0.452005,-0.206977,-0.956014,1.2105,-0.789692,-0.462645,-0.687684,0.708332,-0.395806,-0.622066,-0.736824,-0.882333,-1.61267,-0.599206,0.139416,0.379654
1,-1.03587,1.14145,0.301434,0.002724,2.27599,-0.291481,-0.667881,-0.983958,-1.08234,-0.288277,-0.634837,0.24593,1.59371,0.161274,-0.565077,-0.568437,0.114921,-0.277205,0.850153,0.082069,-0.296047,1.58698,-1.29707,-0.546102,-0.597549,0.754977,0.169905,0.264066,1.10611,-0.683167,-0.808322,0.131139,0.6577,-0.057712,-0.65463,-0.687658,-0.211444,1.36645,-1.46602,0.074583,-0.096671,0.952027,-0.4261,-0.501822,-0.544353,-0.642029,1.079,-0.474927,0.347476,0.085672
1,-1.54256,-0.082984,0.388849,1.33793,0.154358,-0.796541,-0.727262,-0.044556,-0.867499,-0.788659,-0.754648,0.404516,0.11844,0.029626,-0.504106,0.477933,-0.492194,-0.097074,-0.264049,-0.632804,-0.656541,0.030051,-0.857827,0.297175,0.304736,-0.396905,-0.693924,-0.136485,1.14692,-0.745284,-0.47286,-0.551667,0.938362,-0.308732,-0.236948,-0.575608,-0.537147,-0.872616,1.05011,-0.866321,-0.631564,0.078958,-0.495155,-0.515076,-0.128035,0.339377,-0.225852,1.28762,-0.158271,1.35908
1,-0.76261,0.00289,-0.351402,0.63416,-0.271495,-0.235699,-0.572736,-0.364919,0.198082,-0.57895,-0.796828,1.30486,-0.684446,0.031086,-0.551662,-0.834268,0.60843,-0.177493,0.526425,0.448473,-0.632491,1.06748,-1.0821,0.382,0.274113,0.810337,0.626233,0.07104,0.021297,1.18128,-0.198943,0.425688,1.37436,-0.917789,0.458195,-0.572572,0.078546,0.115146,0.315415,-0.169095,-0.596039,0.41786,-0.174286,-0.49018,0.350316,-0.578407,-0.001132,-0.466184,-0.533841,1.156
1,-1.30226,1.68599,1.26318,0.352097,-0.184148,-0.128534,-0.668221,-0.765133,-0.652296,-0.828957,-0.867476,0.626051,0.555223,1.17168,-0.446681,-0.319647,1.11173,-0.099791,0.596579,0.185681,-0.582219,-0.147088,-0.874051,-0.533905,-0.501693,0.514457,0.570931,1.39401,0.75611,-1.02445,-0.99109,0.20649,1.31783,-0.616461,-0.456039,-0.48364,0.345277,0.179928,-0.913526,-0.088104,-0.323602,0.435794,-0.485578,-0.470702,-0.425238,-0.691104,0.103608,0.457101,0.059865,0.846848
1,-0.937053,0.661919,-0.090504,-0.942416,0.366441,-0.245714,-0.516187,-0.07092,-0.801806,-0.780168,-0.804721,2.32354,0.242103,0.260347,-0.521849,-0.664843,2.05794,0.320988,0.199298,0.282419,-0.801422,1.08683,-1.03568,-0.763955,-0.762639,-0.192769,-0.238504,-0.573439,0.207718,-0.623842,-0.580034,2.50456,0.436207,-0.657105,-0.443913,-0.493263,0.337812,0.010496,-1.1559,-0.154075,-0.260191,0.387438,-0.433819,-0.465813,-0.787062,-0.814184,0.306618,-0.568005,0.561727,-0.317776
1,-0.805493,0.621353,-0.22091,-0.181368,0.227369,-0.058432,-0.440507,-0.059936,-0.78277,-0.632818,-0.761855,0.827146,1.46449,1.65582,-0.530449,-1.16272,0.031952,-0.362989,0.127245,0.039368,-0.70933,0.271887,-1.15893,-0.580661,-0.709776,0.41048,-0.14958,-0.667741,0.211771,-0.984981,-0.648744,0.191799,0.044271,-0.108287,-0.503145,-0.727455,-0.306303,-0.947119,-1.04741,-0.062929,-0.45929,-0.478374,-0.515714,-0.487405,-0.677157,-0.718799,0.344489,-0.371367,-0.043417,-0.479612
1,-0.164445,0.588492,-0.247778,0.741392,-0.557061,-0.5695,-0.603521,-0.71438,-0.217479,-0.147621,-0.546563,-0.593968,1.2204,-0.956245,-0.522517,0.026849,0.385246,0.101513,0.075038,0.117637,-0.544284,1.00997,-0.740299,-0.665964,-0.63555,0.419173,-0.065572,-0.433743,-0.78252,-0.275451,-0.428918,1.19239,0.080368,1.23874,-0.656009,-0.181655,1.47119,1.11676,-0.394529,-0.443122,-0.013733,-0.189672,-0.402857,-0.406133,-0.60619,-0.499504,-0.247708,-0.648329,2.18977,2.46026
