PLS1_1,PLS1_2,PLS1_3,PLS1_4,PLS1_5,PLS1_6,PLS1_7,PLS1_8,PLS1_9,PLS1_10,PLS1_11,PLS1_12,PLS1_13,PLS1_14,PLS1_15,PLS1_16,PLS1_17,PLS1_18,PLS1_19,PLS1_20,PLS1_21,PLS1_22,PLS1_23,PLS1_24,PLS1_25,PLS1_26,PLS1_27,PLS1_28,PLS1_29,PLS1_30,PLS1_31,PLS1_32,PLS1_33,PLS1_34,PLS1_35,PLS1_36,PLS1_37,PLS1_38,PLS1_39,PLS1_40,PLS1_41,PLS1_42,PLS1_43,PLS1_44,PLS1_45,PLS1_46,PLS1_47,PLS1_48,PLS1_49,PLS1_50,PLS1_51,PLS1_52,PLS1_53,PLS1_54,PLS1_55,PLS1_56,PLS1_57,PLS1_58,PLS1_59,PLS1_60,PLS1_61,PLS1_62,PLS1_63,PLS1_64,PLS1_65,PLS1_66,PLS1_67,PLS1_68,PLS1_69,PLS1_70,PLS1_71,PLS1_72,PLS1_73,PLS1_74,PLS1_75,PLS1_76,PLS1_77,PLS1_78,PLS1_79,PLS1_80,PLS1_81,PLS1_82,PLS1_83,PLS1_84,PLS1_85,PLS1_86,PLS1_87,PLS1_88,PLS1_89,PLS1_90,PLS1_91,PLS1_92,PLS1_93,PLS1_94,PLS1_95,PLS1_96,PLS1_97,PLS1_98,PLS1_99,PLS1_100,PLS1_101,PLS1_102,PLS1_103,PLS1_104,PLS1_105,PLS1_106,PLS1_107,PLS1_108,PLS1_109,PLS1_110,PLS1_111,PLS1_112,PLS1_113,PLS1_114,PLS1_115,PLS1_116,PLS1_117,PLS1_118,PLS1_119,PLS1_120,PLS1_121,PLS1_122,PLS1_123,PLS1_124,PLS1_125,PLS1_126,PLS1_127,PLS1_128,PLS1_129,PLS1_130,PLS1_131,PLS1_132,PLS1_133,PLS1_134,PLS1_135,PLS1_136,PLS1_137,PLS1_138,PLS1_139,PLS1_140,PLS1_141,PLS1_142,PLS1_143,PLS1_144,PLS1_145,PLS1_146,PLS1_147,PLS1_148,PLS1_149,PLS1_150,PLS1_151,PLS1_152,PLS1_153,PLS1_154,PLS1_155,PLS1_156,PLS1_157,PLS1_158,PLS1_159,PLS1_160,PLS1_161,PLS1_162,PLS1_163,PLS1_164,PLS1_165,PLS1_166,PLS1_167,PLS1_168,PLS1_169,PLS1_170,PLS1_171,PLS1_172,PLS1_173,PLS1_174,PLS1_175,PLS1_176,PLS1_177,PLS1_178,PLS1_179,PLS1_180,PLS1_181,PLS1_182,PLS1_183,PLS1_184,PLS1_185,PLS1_186,PLS1_187,PLS1_188,PLS1_189,PLS1_190,PLS1_191,PLS1_192,PLS1_193,PLS1_194,PLS1_195,PLS1_196,PLS1_197,PLS1_198,PLS1_199,PLS1_200,Class
10.802504,-5.254337,21.004509,-4.611367,-12.818495,14.165415,3.171581,14.190626,-11.553577,-2.500232,2.874948,-6.885807,-2.179936,-1.400814,4.948871,5.39789,-9.438926,-5.262362,-5.144274,3.24786,1.671742,2.59586,0.116126,-4.910399,2.22577,-3.959774,2.739432,-1.235938,-0.399072,0.142242,-0.528356,-0.170456,-0.214362,0.431807,0.10473,1.024376,-0.458311,4.511323,17.043932,31.718223,-2.103814,2.204233,3.946975,-0.551015,1.279858,0.090759,1.997331,0.940941,1.655441,-1.079496,-5.001937,-0.508973,8.607601,5.077218,0.485218,0.100237,-0.065493,0.016986,0.000313,-0.000032,0.000169,0.000007,-0.000064,0.000026,0,-0.000196,0.000259,0.000081,-0.000495,0.000483,0.000018,-0.000344,0.000016,-0.000045,-0.000707,-0.000069,0.00144,-0.00017,0.000674,0.000237,-0.00035,-0.000207,0.000286,0.000589,-0.00395,-0.000684,0.000079,0.00367,-0.000334,-0.000375,0.001538,0.000127,-0.001928,-0.008606,0.001485,0.003872,0.001392,0.00167,0.001394,0.000979,0.006518,0.004204,0.00326,-0.006161,-0.003639,-0.003088,0.015986,-0.000101,0.00336,0.000557,0.000617,-0.006564,0.006629,-0.013974,-0.007369,0.00256,-0.012869,0.003791,0.006706,0.007494,-0.00257,0.016229,0.00348,0.00126,-0.006764,-0.02776,0.007686,0.007138,0.007551,0.000019,0.023048,-0.009604,-0.02211,-0.003138,0.012278,-0.004204,0.009226,0.014007,-0.009098,0.006955,0.018295,0.008609,-0.003957,-0.004572,-0.00707,-0.005557,-0.001241,0.012532,-0.018791,-0.006616,-0.006365,-0.011924,0.003755,-0.004273,0.025676,0.008171,-0.01064,-0.004931,0.006133,0.035659,-0.028908,0.005609,0.01195,0.000474,-0.001711,-0.02174,-0.031568,0.012621,-0.013939,-0.001127,0.019387,0.015717,0.021745,0.003811,-0.031114,-0.019299,0.007395,0.02486,0.008164,0.037978,-0.007864,-0.01104,0.018136,-0.0387,0.031072,-0.019699,0.016499,-0.014264,0.013876,-0.023133,-0.031064,-0.027556,-0.003879,-0.027215,0.040222,-0.017731,0.025969,0.000596,-0.011679,-0.058007,F
-9.184527,-6.889341,-18.101215,-0.054269,-6.234054,0.399124,6.047846,-3.868902,-16.133195,1.446621,-1.536101,12.68403,-0.061137,-0.568104,1.065232,6.92723,-1.082459,1.108378,1.364768,4.547903,2.299863,3.92611,-5.486967,-6.266119,3.256133,-0.627461,1.626947,1.179451,0.650821,0.70552,0.229428,0.001444,1.409607,-0.343565,-1.349028,5.013466,13.86194,59.991062,176.581678,352.886549,265.024381,71.120809,20.788656,2.329082,1.93476,-1.669189,-1.359237,0.897165,-5.17677,1.136459,0.116816,-1.99771,0.014334,0.203198,-1.233854,-0.169528,0.11955,0.012087,-0.00314,-0.002228,-0.002247,-0.00001,0.000006,0.000006,0,0.000626,0.000009,-0.000575,0.000355,-0.000211,0.000338,0.00078,-0.000093,-0.000237,-0.000207,-0.000204,-0.000126,0.0003,-0.00204,-0.000116,0.000563,0.000603,-0.000332,0.000019,0.002769,0.002008,0.001052,-0.003259,0.000394,-0.001564,-0.000362,0.001545,-0.001947,-0.007828,-0.003252,-0.000276,-0.001555,0.002971,-0.005322,0.000326,-0.004,-0.003259,-0.002087,0.005046,-0.004506,0.003796,0.005926,0.012955,0.003512,-0.014176,-0.006054,-0.01052,-0.001953,-0.005518,0.003149,-0.002549,0.007357,-0.001253,0.007853,-0.010624,-0.007838,-0.011246,0.007009,0.007582,0.011025,0.003647,0.002389,-0.004542,0.001908,-0.003593,-0.018564,0.009709,-0.009899,0.007059,-0.000047,-0.023268,-0.008452,-0.007673,0.01112,-0.010566,-0.022323,0.007794,0.012597,-0.021797,0.016612,0.016469,0.002477,0.015288,0.043528,-0.009603,-0.016246,0.010644,0.022922,0.002272,-0.002824,0.003008,0.010734,-0.009947,0.022591,0.011174,-0.002926,0.008404,0.044275,-0.042459,0.012358,0.00959,0.047961,0.038617,0.046501,-0.033454,-0.033429,-0.029706,-0.026777,-0.031999,0.022906,0.002319,-0.011552,-0.012792,0.013333,0.02933,0.011723,-0.005783,0.007835,0.007307,-0.049989,-0.007883,0.011572,0.021818,-0.002078,0.033136,0.00005,0.00345,-0.027177,-0.01261,-0.019777,-0.076304,0.015065,0.023344,0.060072,-0.002988,T
-0.032266,5.917335,11.23012,6.383942,6.732458,-10.281631,-11.813246,9.144347,10.686567,3.149514,-3.857595,-6.171527,3.497647,7.829361,0.579777,-0.944637,2.673007,1.424444,-2.778424,1.333706,0.023377,2.534088,-2.474062,-8.521125,5.472318,5.785588,1.564174,-0.586884,0.763702,-1.93839,0.383857,-0.285855,1.736303,-1.526358,1.536632,-4.644066,-4.619247,-20.547991,-67.115519,-110.679474,-83.437034,-28.91568,-9.523774,-6.405994,-1.404338,1.383416,0.934263,1.773513,1.808129,-0.417451,-1.071993,-2.4792,-0.266351,2.449291,1.960312,-0.059879,0.045221,0.018825,0.001267,0.000837,0.000687,0.000002,0.000012,0.000008,0,-0.000326,-0.000024,0.000232,0.000068,-0.000219,0.000001,-0.000245,-0.000199,0.000248,0.000465,0.000073,-0.000275,-0.00002,0.000641,0.000181,-0.000441,-0.000546,-0.000452,0.000673,-0.000311,-0.000238,-0.000437,0.000959,0.001416,0.001485,-0.001849,-0.000207,0.001966,0.004355,0.000576,-0.000292,0.0007,-0.002101,0.002858,-0.002457,0.000219,0.000255,0.00258,-0.000566,0.002478,-0.000781,-0.005005,-0.007342,-0.002638,0.005204,0.001428,0.008743,0.000725,0.010001,-0.002714,-0.00115,0.001864,0.001551,-0.00787,-0.000566,0.003962,0.00421,-0.002112,-0.005238,-0.001597,0.010741,-0.001714,0.002378,-0.003635,-0.003182,-0.000327,0.003305,0.014485,-0.002603,-0.002294,0.006185,0.001726,-0.002579,0.003362,-0.004316,0.000858,-0.001078,-0.004405,0.011771,-0.006933,0.00033,-0.003352,-0.008957,-0.011395,0.002639,0.001752,0.000911,-0.016091,-0.006128,-0.019431,-0.006695,-0.00292,0.005406,-0.003445,-0.01224,-0.00326,-0.002508,-0.019442,0.02135,0.005388,-0.001928,-0.006107,-0.022159,-0.021615,0.020626,0.012786,0.007926,0.012679,0.016188,0.00509,-0.00415,0.000967,-0.00013,-0.01231,-0.018445,0.001924,0.006065,-0.014816,0.002223,0.018854,0.006252,-0.009493,-0.003842,-0.004318,-0.023938,0.020387,0.001094,0.013235,0.027462,0.000627,0.059927,-0.013416,-0.020793,-0.036297,0.00194,F
-16.290707,-5.412262,-7.127848,0.549849,6.214379,-12.465138,-7.184668,8.552622,7.532986,1.433421,0.232075,-3.453983,-5.353093,1.671706,-2.660981,-5.780683,4.839887,1.723083,-4.351737,0.169209,1.664371,4.373442,-2.347825,-9.444445,-0.399034,-4.418193,-1.63212,-0.01124,1.810292,0.971583,-0.875002,0.374806,1.343423,-0.325885,-0.631992,0.951437,3.749951,3.154121,1.302691,-3.764209,9.006896,-2.65502,4.035868,5.171691,2.237107,-1.807881,-0.385505,-7.262266,-0.01122,1.664197,-0.190359,4.684405,-0.688015,-1.359103,-0.428393,-0.739568,-0.034709,0.001143,-0.000636,0.000028,-0.000368,-0.000003,0.000088,-0.000029,0,0.000132,-0.000386,-0.000137,0.0011,-0.000996,0.000703,0.000485,-0.000544,0.000146,0.001968,0.000435,-0.002878,0.0003,-0.001241,-0.000374,-0.000016,-0.000336,-0.001388,0.00026,0.006541,0.002768,-0.000447,-0.003847,0.00394,-0.001679,-0.005935,-0.003135,0.004062,0.009956,-0.003478,-0.007115,-0.003161,-0.004021,-0.000735,-0.004113,-0.005599,-0.005382,-0.000796,0.013266,0.010293,0.00381,-0.023876,-0.000392,-0.008925,0.000812,0.000384,0.015588,-0.007305,0.027358,0.008569,-0.005743,0.021424,0.007626,-0.018511,-0.012988,0.005581,-0.021392,0.002611,-0.006899,0.018147,0.045678,-0.01801,-0.004025,-0.011192,-0.00366,-0.034576,0.027078,0.03828,-0.00186,-0.006358,0.014024,-0.011552,-0.026702,0.019011,-0.020461,-0.0501,-0.010556,0.008808,0.009641,0.001927,-0.009266,0.000705,-0.026098,0.025359,0.010735,-0.003077,0.029747,-0.026067,-0.002072,-0.072443,-0.016869,0.017479,0.015775,-0.007188,-0.043225,0.037503,-0.003098,-0.005227,0.011321,0.03055,0.026664,0.055386,-0.030477,0.024111,0.017194,-0.024855,-0.028329,-0.028817,0.002584,0.044137,0.030135,-0.01414,-0.050628,-0.027022,-0.048813,0.029825,0.011633,-0.047583,0.052338,-0.040938,0.030378,-0.032411,0.050993,-0.038398,0.03498,0.053815,0.026804,0.015889,0.039872,-0.043451,0.038957,-0.046081,-0.012991,-0.012243,0.079742,T
-3.609686,8.995582,8.610459,2.641432,14.635392,-6.273945,4.409217,5.340992,6.074152,-5.573682,-2.912608,1.818339,3.945084,0.979269,4.51033,-10.533233,-3.108322,-0.41952,3.163165,-1.850614,-1.796439,-4.851151,0.7305,2.608659,5.138426,-3.646731,0.814166,-1.50371,-1.096573,-0.194185,1.219158,-0.119115,0.32953,-1.757568,-1.461554,-2.355799,-6.488089,-30.476312,-71.367835,-170.657735,-114.203443,-31.79005,-13.955441,-2.940759,1.734069,-3.037642,6.659139,-5.212932,0.430507,-0.957989,1.805443,-1.019685,2.854122,-1.968446,0.612553,0.072096,0.043782,-0.023693,0.001042,0.001115,0.000895,-0.000001,0.000031,-0.000002,0,-0.000275,-0.000162,0.000086,0.000407,-0.000336,-0.000179,-0.000222,-0.000255,0.000202,0.000883,0.000388,-0.001186,0.000091,0.000195,-0.000023,-0.000078,-0.000354,-0.000226,0.000082,0.00111,-0.000323,-0.001081,-0.000809,0.00085,0.000443,-0.001289,-0.001065,0.003632,0.009129,0.001955,-0.002713,0.000185,-0.003326,0.002681,-0.002125,-0.001076,-0.000498,0.000818,0.001277,0.004677,0.000538,-0.012661,-0.005083,-0.005477,0.006459,0.000329,0.01177,-0.004238,0.013178,0.004096,0.002422,0.002951,-0.002136,-0.009137,-0.00209,0.004317,-0.004738,-0.003778,-0.005895,-0.007977,0.013119,-0.004181,-0.001113,-0.005191,0.00424,-0.00547,0.001674,0.022249,-0.00454,-0.003085,0.016662,-0.001596,-0.010433,0.004247,-0.004104,-0.003618,-0.007078,-0.000692,0.01546,-0.009711,-0.005287,-0.000311,-0.020038,-0.008793,0.009287,0.002134,0.002259,-0.018081,-0.003964,-0.019851,-0.014368,0.004056,0.00826,-0.012906,-0.023288,0.02261,-0.007306,-0.035023,0.024038,-0.006035,0.008398,-0.006563,-0.040558,-0.015206,0.025828,0.005316,0.007567,0.001109,0.011001,0.007943,0.00522,0.003775,-0.004047,-0.014305,-0.026499,-0.001431,0.017455,-0.020748,0.019587,0.006422,0.0146,-0.009249,0.00019,-0.003441,-0.017734,0.023578,0.002544,0.03069,0.03307,-0.018031,0.043317,-0.024135,-0.012286,-0.019787,0.042835,F
-5.453935,-8.271007,-24.637405,-14.126255,20.546259,0.023161,10.187243,3.28179,1.305764,-7.827225,3.76066,-1.478794,-6.141658,8.910446,-0.590543,-4.926412,5.001575,-1.591541,-2.563197,4.856827,-1.665008,-4.934221,6.563878,-0.441543,7.99578,-7.241069,0.01895,3.448088,-0.421428,-1.207877,0.260889,-0.128716,0.548527,1.704526,3.50136,4.529725,15.819781,63.628667,201.185597,366.834632,275.043729,80.111221,24.540344,7.977429,1.247601,2.156687,0.258926,2.87632,-2.483646,-1.915642,1.539142,-2.256987,-0.72769,-0.399494,-0.732245,0.25845,-0.059733,0.012334,-0.002182,-0.002377,-0.002338,-0.000014,0.000154,-0.000052,0,0.001122,-0.000528,-0.000638,0.001791,-0.001273,0.001101,0.00135,-0.001135,-0.000207,0.002378,0.000745,-0.00397,0.000434,-0.003386,-0.000812,0.000832,0.000819,-0.001737,-0.001364,0.011585,0.005452,-0.000527,-0.008609,0.002423,-0.006455,-0.005612,-0.003843,0.003288,0.008271,-0.008202,-0.013421,-0.008551,-0.001702,-0.00772,-0.000358,-0.013534,-0.012147,-0.006376,0.025064,0.011731,0.009479,-0.029645,0.019125,-0.009498,-0.007849,-0.003101,0.003333,-0.017107,0.030669,0.020297,-0.005439,0.033285,0.005141,-0.014187,-0.02613,0.002052,-0.045715,0.011953,0.002162,0.035858,0.054965,-0.037052,-0.013386,-0.016446,-0.004912,-0.06099,0.04841,0.037864,-0.001072,-0.007495,0.004912,-0.019254,-0.034659,0.026626,-0.031801,-0.08537,-0.007781,0.022879,-0.006667,0.024636,-0.012595,0.007615,-0.024067,0.080077,0.020815,-0.000387,0.052853,-0.017735,0.014414,-0.104375,-0.018305,0.023718,0.015387,-0.006861,-0.062133,0.067807,-0.000717,0.017463,-0.014363,0.046386,0.058123,0.119206,-0.012404,0.077896,-0.013327,-0.078542,-0.067043,-0.086401,-0.036577,0.071124,0.060397,-0.020274,-0.083547,-0.021135,-0.051828,0.054271,0.021159,-0.059815,0.104377,-0.120258,0.042465,-0.030781,0.101012,-0.055706,0.113947,0.064668,0.050062,-0.016278,0.012749,-0.096967,-0.066992,-0.051475,0.03353,0.078847,0.132478,T
7.947885,-3.465766,10.922373,10.933617,-3.478646,-20.376538,-2.365946,5.783461,-8.063041,-1.720635,0.886436,2.527148,-8.073736,9.500955,-1.941441,6.843807,-4.808148,-1.787598,-2.863886,-0.359829,0.287624,0.195678,-0.708246,4.180342,-4.002115,-0.861158,2.167724,3.165266,-2.027523,-1.760987,1.090821,-0.85654,-0.153438,-1.083696,-1.059532,-2.211559,-6.320759,-36.305283,-114.527779,-199.385208,-163.195267,-37.546899,-7.537192,-4.180228,-0.690687,-1.166539,-2.125748,2.530438,2.588961,-1.68286,4.918855,1.38321,1.518341,-2.42647,-1.295608,0.57734,0.124505,-0.008959,0.002423,0.001307,0.001402,0.000003,0.000009,-0.000001,0,-0.000596,-0.000239,0.000189,0.000726,-0.000553,0.000652,-0.000458,-0.000724,0.000517,0.001385,0.000431,-0.001996,0.000308,-0.000634,-0.000219,-0.000637,-0.001028,-0.000693,0.00225,0.001533,0.001666,-0.001923,0.000282,0.004897,0.002535,-0.004705,-0.000248,0.006853,0.004961,0.004809,-0.000335,0.000836,-0.006599,0.006652,-0.006904,0.002216,0.000996,0.008064,-0.003335,0.00283,0.001888,-0.002358,-0.008091,-0.005624,0.011183,-0.008262,0.018359,0.003404,0.017894,0.001324,0.002953,0.008044,0.001591,-0.023414,-0.006539,0.002613,0.005456,-0.00046,-0.018597,-0.009903,0.011205,0.003145,0.002022,0.000199,-0.00263,-0.004465,0.007488,0.031106,-0.003121,0.008648,0.018498,-0.005555,-0.023022,0.015309,-0.017132,-0.007923,-0.013946,0.00699,0.02288,-0.019051,0.007709,-0.010503,-0.022073,-0.009655,-0.006678,-0.010569,0.006093,-0.021843,-0.023419,-0.03192,-0.014335,0.014033,-0.000277,0.004196,0.00183,-0.000034,-0.005507,-0.054206,0.037645,-0.014017,0.009934,-0.004024,-0.068786,-0.018467,0.05416,0.019,-0.015411,0.019534,0.028837,0.0105,-0.024276,-0.015851,-0.011293,-0.02369,-0.009644,-0.019396,0.014054,-0.01994,0.008608,-0.004017,0.022234,-0.009549,-0.004104,-0.004393,-0.065962,0.040845,-0.011814,0.053947,0.067147,0.013805,0.075691,-0.01295,-0.02681,-0.092472,0.018801,F
-13.202177,-22.960478,-5.891515,6.908449,1.608855,-11.273485,1.393673,10.794231,-1.832858,10.407807,3.286277,-3.892298,-3.253248,3.50437,-7.808076,4.855541,1.636661,-4.178902,4.429667,-1.065758,2.502705,2.48787,-1.41368,7.759509,-3.190417,-0.237586,-1.780318,-1.192118,-0.230976,0.136021,1.283222,0.731647,-0.265776,-0.706739,-1.620026,0.447463,-1.895081,-13.216943,-29.485201,-74.749777,-56.341967,-16.928854,-10.90971,-0.320503,0.766684,3.043584,3.204414,1.097251,-3.907639,-3.089881,-3.280105,-0.778091,-2.492253,0.786869,1.513077,0.202264,-0.079182,0.011857,-0.000006,0.000571,0.000132,-0.000003,0.000025,-0.000034,0,0.000026,-0.000159,-0.000026,0.000329,-0.000316,0.000152,0.000022,-0.000135,0.000081,0.000551,0.000198,-0.001409,0.000091,-0.000225,-0.000283,0.000052,-0.000112,-0.000102,0.000025,0.002678,0.000404,-0.000441,-0.001749,0.000874,0.001833,-0.001521,0.000093,0.001756,0.005124,0.001112,0.000067,-0.000628,-0.001593,0.001079,-0.002374,-0.002492,-0.001595,0.001112,0.003189,0.002374,-0.000016,-0.009801,0.000569,-0.001313,0.000932,-0.004617,0.01114,-0.00143,0.009995,0.00206,0.00041,0.006908,-0.000299,-0.008035,-0.002926,0.000744,-0.006257,0.000465,-0.008882,0.001403,0.01468,-0.003415,-0.005042,-0.001969,0.00083,-0.010932,0.00248,0.01615,0.000489,-0.003772,0.002796,-0.005661,-0.014241,0.010186,-0.011241,-0.010471,-0.00199,0.00545,0.003177,0.00031,0.004891,-0.002254,-0.010215,0.006412,0.000636,-0.000564,0.006773,-0.009539,-0.003095,-0.008708,-0.016379,0.009155,-0.002115,0.000954,-0.013583,0.018231,-0.00813,-0.016119,0.007601,-0.01036,0.012255,0.014725,-0.012044,-0.001765,0.016648,-0.00789,-0.007856,-0.008083,0.009091,0.017608,0.002351,-0.006642,-0.014381,-0.006765,-0.022982,-0.014568,0.006556,-0.005593,0.013405,-0.019558,0.010453,-0.012166,-0.00128,-0.006488,-0.000815,0.025258,0.008583,0.027269,0.027409,-0.011165,0.016154,-0.016692,-0.00554,-0.017084,0.049698,T
11.351179,-2.202376,0.315542,3.260558,10.70592,-13.806035,6.525093,-3.495364,-12.460156,2.780615,-3.615718,-5.728004,3.50793,-0.923898,1.730138,2.668093,-4.680336,1.476381,1.829933,-1.680733,-5.886542,-1.839164,6.989186,2.553247,-1.467245,0.803708,-1.793872,0.754618,0.895208,-1.959079,-1.062517,-0.082792,0.4679,-1.824461,0.303716,0.085317,-0.827764,-4.565913,-16.911396,0.328301,-12.114521,3.771915,3.713242,-1.89598,1.838321,1.918169,1.322825,-0.527385,-1.746693,6.843793,2.809357,1.463508,3.287529,0.338261,-1.3467,-0.82358,0.024054,0.008091,-0.002396,0.000138,0.000272,-0.000005,0.000055,-0.000014,0,-0.000021,-0.000289,-0.00004,0.000858,-0.00071,0.000473,0.000066,-0.000809,0.000389,0.001567,0.000517,-0.002253,0.00028,-0.001008,-0.00032,-0.000099,-0.000334,-0.00076,0.000532,0.004221,0.00218,-0.001505,-0.002692,0.002519,-0.000034,-0.00323,-0.001484,0.005502,0.006595,0.001122,-0.005276,-0.001868,-0.004142,0.002152,-0.003708,-0.003377,-0.0035,0.002881,0.005001,0.003807,0.004213,-0.011982,0.001556,-0.005777,0.005699,-0.005877,0.011747,-0.005669,0.022552,0.007754,0.003545,0.012724,0.000426,-0.016837,-0.011571,0.001936,-0.0119,-0.000355,-0.009758,-0.000786,0.02133,-0.01166,-0.004927,-0.005185,-0.000337,-0.021713,0.015003,0.032915,-0.005361,0.001113,0.010886,-0.004057,-0.020909,0.017537,-0.019332,-0.025028,-0.006872,0.007275,0.015926,-0.002252,0.002897,-0.003857,-0.021099,0.016091,0.006095,-0.000638,0.018671,-0.018325,-0.009042,-0.044057,-0.018058,0.012548,0.002777,-0.00474,-0.025113,0.027844,-0.00781,-0.038721,0.021756,-0.005609,0.02441,0.027985,-0.05146,0.005531,0.032561,-0.011811,-0.020261,-0.017854,0.002508,0.030071,0.003046,-0.011456,-0.024089,-0.018941,-0.028661,-0.0006,0.023549,-0.026652,0.039576,-0.033286,0.032882,-0.006955,0.029105,-0.011698,-0.007825,0.051817,0.006055,0.027725,0.044174,-0.030354,0.024914,-0.030197,-0.005907,-0.020208,0.059136,F
-20.131981,-8.065854,16.852136,-9.995995,2.59602,0.107292,-0.613182,10.023352,-6.442632,5.566943,1.30461,1.116924,6.509665,1.366328,3.340221,3.486982,1.447134,1.205734,-4.312386,-1.051812,-4.508148,-0.668445,4.278179,1.644619,0.815788,0.69339,1.055274,0.652418,1.364938,0.086259,0.07713,-0.789872,-0.830111,-1.111158,-2.504434,-3.897016,-5.416164,-25.58443,-69.062418,-182.741133,-118.98048,-33.127219,-6.701378,-5.050613,-5.717404,-5.702504,-8.37283,-5.760491,2.406101,1.46231,-0.21101,0.052399,-1.310455,0.663953,3.268355,0.417072,-0.02363,-0.014232,-0.000027,0.001212,0.000743,0.000007,-0.000015,0.000005,0,-0.000461,-0.000044,0.000145,0.00002,-0.000258,0.000033,-0.000285,-0.000049,0.000094,0.000319,0.000336,-0.000238,-0.000096,0.000616,-0.00001,-0.000462,-0.000413,-0.000149,0.000381,-0.00058,-0.00036,-0.000875,0.001961,0.001159,-0.000149,-0.00142,-0.000719,0.000866,0.004601,0.002474,0.002377,-0.000118,-0.00182,0.001969,-0.001891,0.00302,0.001512,0.004261,0.000533,0.004821,-0.000104,0.00118,-0.006062,-0.005181,0.005413,0.001807,0.008062,0.000814,0.005585,-0.003105,0.003269,-0.005835,0.001192,-0.007802,0.003634,0.001314,0.000613,0.001135,-0.010488,-0.005185,0.001532,-0.00027,0.000277,-0.002402,0.002601,0.00855,-0.002901,0.00923,-0.002389,0.00561,0.013359,0.001222,-0.005492,-0.001921,-0.001707,0.00104,-0.00514,0.002481,0.006778,-0.015506,-0.009174,-0.001696,-0.007875,-0.019626,0.00406,-0.003895,-0.006073,-0.028034,-0.00934,-0.00028,-0.014542,-0.001888,0.004633,0.00298,0.000822,0.009241,-0.002335,-0.013333,0.019443,-0.002008,-0.016456,-0.01982,-0.022757,-0.024488,0.024277,0.011984,0.008454,0.01803,0.020822,-0.008207,0.003613,0.00667,0.013923,-0.00314,-0.015257,-0.015461,-0.000324,-0.017114,-0.006815,0.021014,0.0059,0.000855,-0.011963,-0.001276,-0.022305,0.00756,-0.004977,0.025325,0.014958,0.007964,0.057428,-0.013349,-0.013408,-0.037285,0.013615,T
7.723898,0.560667,-12.024639,8.566763,5.566543,3.334385,-3.918489,8.9743,-1.882694,-2.987573,5.232746,1.25995,7.26594,0.558058,1.508089,-8.875947,-6.073986,3.395409,1.006078,-6.171605,8.810674,-0.038576,-6.671828,-2.906035,-5.021201,-3.652732,2.940725,0.758687,1.085208,0.761478,0.290826,-0.439005,0.814414,0.417736,-0.326986,0.831417,-2.40494,-6.642114,-19.428523,-23.406971,-21.563143,-2.891883,-0.851671,-1.047377,-4.436362,3.723808,-1.700062,-5.492475,-3.130463,-1.956305,4.920726,-1.544924,1.711621,-1.575742,0.93618,-0.010353,-0.007652,0.003043,0.002009,0.000272,0.000229,0.000001,0.000007,0.000008,0,0.000055,0.00005,0.000038,-0.000269,0.000141,-0.000198,-0.000017,0.000181,-0.000055,-0.000074,-0.000245,0.000349,-0.000034,0.000266,0.000226,0.000066,0.000024,0.000302,-0.000351,-0.000949,-0.001097,0.00048,0.000405,-0.000845,0.000686,0.000683,0.000448,-0.00033,0.000171,-0.000602,-0.000449,0.000739,-0.000701,-0.000271,0.002243,-0.000095,0.00078,-0.003822,-0.001455,0.000202,-0.001492,-0.002453,-0.002092,0.00114,0.000951,0.002449,-0.000727,-0.00294,-0.002742,-0.002025,-0.003358,0.000701,-0.001157,0.003104,0.002159,-0.00107,0.004555,-0.000941,0.002874,0.002063,-0.002717,0.002172,0.001014,0.001509,-0.001022,0.006384,-0.000964,-0.00536,0.000874,-0.003962,0.00004,-0.001138,0.006252,-0.007629,0.002883,0.010192,0.004659,-0.003233,-0.000417,0.000135,0.000494,-0.001499,0.003982,-0.00191,-0.000452,0.003576,-0.002077,0.008699,0.001369,0.007295,0.014647,-0.003913,0.006526,-0.001634,-0.000619,-0.001738,0.000732,0.004448,-0.005024,0.000766,0.005873,-0.005949,0.010964,-0.002609,-0.013319,0.008004,0.00495,0.004688,0.004427,-0.009561,0.000234,0.006109,-0.002616,0.000521,0.000221,0.009429,-0.006836,0.003839,-0.015829,0.006705,-0.003866,0.003409,-0.009287,0.001514,0.007051,-0.003897,-0.00053,-0.013973,0.00239,0.014191,-0.004402,0.005711,0.002236,0.006746,-0.016352,F
