PLS1_1,PLS1_2,PLS1_3,PLS1_4,PLS1_5,PLS1_6,PLS1_7,PLS1_8,PLS1_9,PLS1_10,PLS1_11,PLS1_12,PLS1_13,PLS1_14,PLS1_15,PLS1_16,PLS1_17,PLS1_18,PLS1_19,PLS1_20,PLS1_21,PLS1_22,PLS1_23,PLS1_24,PLS1_25,PLS1_26,PLS1_27,PLS1_28,PLS1_29,PLS1_30,PLS1_31,PLS1_32,PLS1_33,PLS1_34,PLS1_35,PLS1_36,PLS1_37,PLS1_38,PLS1_39,PLS1_40,PLS1_41,PLS1_42,PLS1_43,PLS1_44,PLS1_45,PLS1_46,PLS1_47,PLS1_48,PLS1_49,PLS1_50,PLS1_51,PLS1_52,PLS1_53,PLS1_54,PLS1_55,PLS1_56,PLS1_57,PLS1_58,PLS1_59,PLS1_60,PLS1_61,PLS1_62,PLS1_63,PLS1_64,PLS1_65,PLS1_66,PLS1_67,PLS1_68,PLS1_69,PLS1_70,PLS1_71,PLS1_72,PLS1_73,PLS1_74,PLS1_75,PLS1_76,PLS1_77,PLS1_78,PLS1_79,PLS1_80,PLS1_81,PLS1_82,PLS1_83,PLS1_84,PLS1_85,PLS1_86,PLS1_87,PLS1_88,PLS1_89,PLS1_90,PLS1_91,PLS1_92,PLS1_93,PLS1_94,PLS1_95,PLS1_96,PLS1_97,PLS1_98,PLS1_99,PLS1_100,PLS1_101,PLS1_102,PLS1_103,PLS1_104,PLS1_105,PLS1_106,PLS1_107,PLS1_108,PLS1_109,PLS1_110,PLS1_111,PLS1_112,PLS1_113,PLS1_114,PLS1_115,PLS1_116,PLS1_117,PLS1_118,PLS1_119,PLS1_120,PLS1_121,PLS1_122,PLS1_123,PLS1_124,PLS1_125,PLS1_126,PLS1_127,PLS1_128,PLS1_129,PLS1_130,PLS1_131,PLS1_132,PLS1_133,PLS1_134,PLS1_135,PLS1_136,PLS1_137,PLS1_138,PLS1_139,PLS1_140,PLS1_141,PLS1_142,PLS1_143,PLS1_144,PLS1_145,PLS1_146,PLS1_147,PLS1_148,PLS1_149,PLS1_150,PLS1_151,PLS1_152,PLS1_153,PLS1_154,PLS1_155,PLS1_156,PLS1_157,PLS1_158,PLS1_159,PLS1_160,PLS1_161,PLS1_162,PLS1_163,PLS1_164,PLS1_165,PLS1_166,PLS1_167,PLS1_168,PLS1_169,PLS1_170,PLS1_171,PLS1_172,PLS1_173,PLS1_174,PLS1_175,PLS1_176,PLS1_177,PLS1_178,PLS1_179,PLS1_180,PLS1_181,PLS1_182,PLS1_183,PLS1_184,PLS1_185,PLS1_186,PLS1_187,PLS1_188,PLS1_189,PLS1_190,PLS1_191,PLS1_192,PLS1_193,PLS1_194,PLS1_195,PLS1_196,PLS1_197,PLS1_198,PLS1_199,PLS1_200,Class
15.2399,-1.990145,9.055859,7.281149,-12.738735,12.021417,-3.3784,2.874415,5.015478,-8.358214,-0.316462,1.92681,-0.509785,-18.790061,13.878154,1.713333,2.377481,4.316489,-7.748065,-8.323988,-2.81874,-2.248557,-1.051383,2.829578,6.164073,2.662924,-0.513846,-1.461631,-4.289063,-1.500303,1.55366,4.885994,3.665942,2.753114,6.366379,7.320746,5.531137,9.901871,3.045877,-4.855619,-10.196885,2.460838,7.621784,4.658587,-12.854945,-1.907891,-2.464493,-7.510336,5.542658,4.097968,-0.04651,-0.031583,0.029313,0.00753,0.000486,-0.000756,-0.000056,-0.000101,-0.000125,-0.000278,0.057317,-0.036227,-0.047011,-0.005873,0.122006,-0.18837,-0.082315,-0.102913,0.11201,0.343299,0.046811,0.028429,-0.115075,-0.299469,-0.220956,0.224731,0.306066,0.225951,-0.176271,0.777615,-0.630041,0.535032,-0.197093,-0.628289,0.146876,-0.164002,-0.280002,0.621616,0.132633,0.26137,0.233437,-0.384675,-0.674294,0.149023,0.095934,0.015877,-0.7136,-0.587575,0.572785,0.57354,-1.161604,0.831557,-0.115253,0.336914,-0.056758,0.671834,-0.564646,1.187361,-0.256295,-0.981484,0.395708,0.051578,-0.43615,0.988293,-0.274545,0.406304,1.782314,-1.716994,-0.639938,-1.225887,-0.981402,1.275468,-1.205294,-2.013422,1.650613,0.143897,-1.031189,1.197422,-0.497241,0.648049,-1.556099,1.014051,-1.602018,1.386291,-0.042926,-0.58442,0.698141,0.374421,-1.079013,-2.610665,-0.24554,1.9797,0.327676,-1.397183,-1.829983,1.000414,1.712882,-1.002812,0.400051,-2.362033,2.752101,-2.455774,1.219511,3.987837,0.245539,-0.111305,1.812298,-2.99628,1.000765,-2.712801,2.181867,0.358973,-0.783602,1.788958,0.818392,-2.302832,-1.884491,-4.041617,0.333243,0.756731,0.27893,0.901837,4.558994,5.08636,-1.789729,-0.683933,-4.39473,2.75219,-1.48892,1.452894,-3.394683,1.068417,-0.96698,1.766105,1.721811,-1.560117,-0.674275,4.349456,-1.858675,-1.488991,0.213647,1.130757,2.588928,3.475519,-2.70026,-2.64129,1.259526,0.654288,-3.222509,-0.141347,F
-3.047211,24.294737,-18.550843,20.208685,5.061388,4.43405,6.1902,13.236734,10.737373,8.724708,21.395424,13.590198,26.353091,23.519134,22.960791,19.427552,21.626263,10.299199,7.807583,8.806822,5.66798,4.71499,2.305699,0.996806,-1.019079,1.149764,3.267718,0.853148,1.632734,0.502906,0.855435,-1.225682,0.289336,1.992284,8.558223,9.191915,0.556764,1.618314,-4.018627,-3.511441,7.825184,3.124979,-5.49137,-2.457561,-7.622224,2.016572,1.836546,4.218493,-4.909594,-2.564791,-2.218413,-0.376179,-0.010606,0.002672,-0.002363,-0.000352,-0.000205,-0.000091,-0.000107,-0.000212,0.042624,-0.025607,-0.036359,-0.006881,0.094235,-0.140397,-0.062734,-0.077031,0.080149,0.254089,0.025056,0.016755,-0.077566,-0.213701,-0.182284,0.16282,0.229519,0.159365,-0.143983,0.608547,-0.491868,0.399704,-0.129597,-0.465298,0.113999,-0.117411,-0.206831,0.486185,0.091781,0.177562,0.139341,-0.315369,-0.500868,0.124609,0.078108,0.01357,-0.554946,-0.466309,0.417176,0.453826,-0.904972,0.647136,-0.086558,0.251351,-0.02583,0.535771,-0.39858,0.940213,-0.170506,-0.715217,0.268612,0.128894,-0.312428,0.722178,-0.188885,0.280067,1.350605,-1.280708,-0.532691,-0.956155,-0.780485,0.919549,-0.906734,-1.525151,1.233245,0.13595,-0.784221,0.88031,-0.340117,0.535557,-1.271101,0.815217,-1.198439,1.08455,-0.033327,-0.447251,0.490859,0.25947,-0.734894,-2.045853,-0.11796,1.3957,0.249648,-1.028501,-1.337427,0.712941,1.3818,-0.731854,0.302265,-1.742931,2.101588,-1.880034,0.810632,2.967027,0.212044,-0.007624,1.371139,-2.294968,0.67988,-1.951471,1.643123,0.258804,-0.574212,1.413377,0.589782,-1.782518,-1.36226,-3.082978,0.318845,0.540878,0.341466,0.762525,3.483689,3.919876,-1.319355,-0.550605,-3.344926,2.164523,-0.972865,1.062877,-2.584912,0.841357,-0.753257,1.357562,1.294375,-1.074452,-0.566233,3.274212,-1.41939,-1.158327,0.176296,0.897891,1.880725,2.56666,-2.046313,-2.059544,0.966789,0.436475,-2.437322,-0.195439,F
37.012732,-21.236923,2.639113,-4.265069,-0.99189,-16.843597,-4.398682,-2.920165,-9.945603,-7.917241,-22.795198,0.184982,2.633311,0.975457,-3.97216,2.499685,9.757153,9.335888,-2.03567,1.701713,8.256493,-12.477107,-1.661021,-2.559308,-6.439495,-3.899913,-4.11614,1.549047,-3.286198,-0.205633,0.702306,-2.948776,-0.193051,0.120352,-0.596901,0.40631,-3.396156,3.320451,-0.092689,-1.064917,-7.055932,-5.367106,-10.376047,-7.463086,-6.5204,1.419063,-10.013996,-13.071543,-16.671707,-9.295423,-1.141841,0.021441,-0.042684,-0.005186,-0.001315,-0.000815,-0.000011,0.000057,0.000079,0.000144,-0.02878,0.016854,0.026947,0.007627,-0.069061,0.095788,0.045805,0.053301,-0.051891,-0.174816,-0.008908,-0.003461,0.038221,0.137354,0.148259,-0.110256,-0.168525,-0.09576,0.113081,-0.466329,0.355972,-0.275751,0.068119,0.322007,-0.087766,0.083637,0.143527,-0.360839,-0.052817,-0.107239,-0.038649,0.24844,0.340536,-0.107545,-0.057447,-0.020999,0.422375,0.348358,-0.279934,-0.341295,0.683729,-0.457251,0.070794,-0.174407,-0.013993,-0.440876,0.243572,-0.733418,0.114441,0.463088,-0.156801,-0.22764,0.203532,-0.472288,0.094844,-0.166349,-0.908025,0.899351,0.380446,0.747968,0.617147,-0.600576,0.625281,1.143783,-0.858444,-0.123925,0.558027,-0.615124,0.164008,-0.440002,1.012443,-0.658525,0.856953,-0.801319,0.022743,0.324087,-0.337377,-0.14467,0.430673,1.563996,0.00016,-0.908228,-0.171124,0.722214,0.927955,-0.424846,-1.181222,0.501613,-0.210877,1.170512,-1.443233,1.391488,-0.430818,-2.123554,-0.185536,-0.074538,-0.971123,1.653525,-0.373853,1.26088,-1.141696,-0.171406,0.398087,-1.095386,-0.42518,1.282733,0.857161,2.174366,-0.344359,-0.369041,-0.388499,-0.666564,-2.468742,-2.897521,0.884566,0.417568,2.458266,-1.608581,0.484209,-0.720883,1.888335,-0.633842,0.558456,-1.010584,-0.974125,0.618112,0.505482,-2.338968,1.072896,0.860366,-0.15501,-0.678161,-1.242056,-1.804665,1.468692,1.52382,-0.708998,-0.300225,1.800728,0.30065,F
13.965484,-4.087476,10.894376,2.635646,6.538765,3.591165,-9.703193,-2.00402,16.798523,-1.451867,0.795589,-9.5365,4.101352,-8.251848,7.221354,2.531049,-4.390193,1.068173,5.819494,-2.547221,-15.63167,-0.478287,2.255126,-0.819827,-0.971749,1.867797,-0.492596,-4.977315,0.527134,3.366683,-1.24618,0.220683,-0.72296,1.852531,-0.776542,3.6193,5.726168,5.909913,-19.061053,11.527054,-1.938053,6.218259,-8.561143,9.581235,2.776203,-4.944834,-6.997092,8.28389,-10.267008,-4.156324,2.729848,0.290963,-0.150861,0.019288,0.000733,-0.000451,0.000145,0.000018,0.000029,0.000065,-0.014141,0.008707,0.012674,0.003085,-0.032646,0.046538,0.022472,0.026228,-0.026552,-0.085419,-0.006786,-0.004796,0.023205,0.069786,0.069045,-0.055027,-0.080376,-0.049288,0.052695,-0.216794,0.168282,-0.133507,0.037941,0.161188,-0.041862,0.040763,0.068503,-0.170147,-0.027363,-0.05864,-0.031788,0.114566,0.168753,-0.049319,-0.025679,-0.008369,0.203127,0.161115,-0.141012,-0.162024,0.320376,-0.220437,0.032449,-0.083029,-0.00216,-0.20336,0.127274,-0.338263,0.058527,0.231173,-0.082577,-0.071892,0.10371,-0.24119,0.052792,-0.085738,-0.448614,0.439999,0.178941,0.341618,0.278479,-0.302872,0.306721,0.541798,-0.420004,-0.059409,0.261739,-0.299259,0.094582,-0.198591,0.462474,-0.307154,0.417633,-0.376717,0.008998,0.161742,-0.173969,-0.084787,0.227172,0.734229,0.020511,-0.464789,-0.081572,0.358652,0.45296,-0.226782,-0.534641,0.243294,-0.106065,0.573019,-0.682774,0.663668,-0.243138,-1.024712,-0.082948,-0.013959,-0.465072,0.787529,-0.202696,0.634943,-0.556293,-0.08851,0.195759,-0.49886,-0.214896,0.590628,0.438418,1.04522,-0.133305,-0.173862,-0.138364,-0.300296,-1.185037,-1.389488,0.442253,0.197741,1.18537,-0.763154,0.281475,-0.357837,0.909206,-0.294833,0.261166,-0.489425,-0.463154,0.332093,0.219072,-1.122831,0.504034,0.410642,-0.07271,-0.316984,-0.626625,-0.867607,0.722084,0.71897,-0.328591,-0.157969,0.870387,0.089672,F
38.154809,-27.532829,1.122311,-2.142678,-3.62304,-10.531231,-9.225979,-13.993777,3.466177,6.200323,6.481674,-14.175046,0.653277,1.955615,-1.865344,-3.009783,10.143081,13.050702,9.492093,8.360244,-4.832253,2.023235,1.85504,-0.421123,-3.432861,2.836234,1.361424,1.634468,-0.473724,-2.182885,-0.823571,-1.759412,-1.066516,-0.068405,0.116936,4.751657,9.109062,7.460037,9.103658,6.227709,1.605894,0.226368,2.490802,-5.381715,4.371385,11.939539,8.245641,-0.898226,5.528005,5.420032,3.235875,0.381541,-0.115864,-0.018975,-0.002076,0.000319,0.000226,0.000044,0.000045,0.000043,-0.005491,0.002165,0.007001,0.004943,-0.017657,0.018816,0.011954,0.01105,-0.007542,-0.033769,0.007805,0.005479,-0.004267,0.017493,0.054012,-0.019516,-0.038424,-0.004369,0.039177,-0.134912,0.093309,-0.054358,-0.007205,0.065328,-0.027783,0.014057,0.026301,-0.098083,-0.000125,-0.003643,0.044993,0.084332,0.068153,-0.042192,-0.016632,-0.012361,0.129553,0.099321,-0.047149,-0.102251,0.201882,-0.114717,0.023035,-0.036445,-0.032078,-0.150141,0.023496,-0.227363,0.008381,0.069329,0.000604,-0.169954,0.030539,-0.072311,-0.010338,-0.005463,-0.184331,0.192214,0.113126,0.214968,0.196651,-0.084732,0.128738,0.297127,-0.174089,-0.056052,0.120949,-0.121257,-0.025622,-0.164232,0.347903,-0.22808,0.194348,-0.224269,0.001741,0.084055,-0.057561,-0.009706,0.002322,0.470646,-0.078946,-0.107524,-0.04516,0.151066,0.179516,-0.030785,-0.431318,0.083108,-0.046617,0.202289,-0.286992,0.367656,0.032984,-0.461822,-0.077489,-0.102929,-0.224669,0.407625,0.022512,0.158889,-0.250601,-0.026659,0.073385,-0.333696,-0.098786,0.316282,0.098447,0.490594,-0.180265,-0.058513,-0.227087,-0.269665,-0.579841,-0.781063,0.156899,0.139582,0.645527,-0.461044,-0.089111,-0.12769,0.498454,-0.186794,0.152369,-0.275178,-0.24398,0.00751,0.195438,-0.529441,0.298398,0.238085,-0.049156,-0.200534,-0.206734,-0.362424,0.367927,0.411001,-0.153618,-0.024911,0.445634,0.173448,F
18.409368,1.697468,8.623794,-2.321087,3.974657,-2.337035,-0.090287,-11.857291,-3.319858,5.498964,1.879649,10.035315,7.522037,3.75997,0.348129,-14.085719,-3.312977,3.261472,10.626511,8.022947,-2.425197,-4.625492,-2.775865,-0.780185,0.185613,0.207838,-0.047823,-0.516757,5.923385,-2.452609,0.549705,0.277932,3.983429,-0.20135,-7.632449,-10.245987,-2.258796,4.502581,2.87907,7.015165,3.481102,13.049907,2.602236,-12.847326,-9.593333,-20.42437,-3.411933,4.716595,8.206793,-0.226088,1.632143,0.34358,-0.150935,-0.007029,0.001892,0.000466,0.000003,0.000148,0.000184,0.000361,-0.071972,0.045413,0.0606,0.009695,-0.157295,0.236865,0.107084,0.129817,-0.139332,-0.433171,-0.052248,-0.031054,0.136029,0.368988,0.3002,-0.28153,-0.394422,-0.274955,0.234596,-1.025126,0.80921,-0.676932,0.230616,0.800351,-0.192804,0.207058,0.354997,-0.809553,-0.158711,-0.317978,-0.251228,0.512829,0.849441,-0.208537,-0.122085,-0.027343,0.939707,0.762116,-0.717504,-0.750612,1.518516,-1.063845,0.14931,-0.426122,0.046513,-0.917275,0.690623,-1.568805,0.323512,1.215225,-0.477446,-0.167621,0.539503,-1.234652,0.322353,-0.494749,-2.247426,2.19259,0.816437,1.607143,1.292833,-1.589456,1.518473,2.606629,-2.096196,-0.213029,1.312781,-1.523334,0.578842,-0.876723,2.076665,-1.377567,2.043669,-1.795941,0.051752,0.751069,-0.882556,-0.445911,1.307506,3.44685,0.244101,-2.464966,-0.410639,1.782685,2.32442,-1.220123,-2.384325,1.259067,-0.514527,2.958083,-3.450445,3.198439,-1.450215,-5.112846,-0.34737,0.078239,-2.317226,3.844726,-1.190335,3.371746,-2.77743,-0.454561,0.996322,-2.344433,-1.054647,2.90874,2.325461,5.135842,-0.504046,-0.934406,-0.447379,-1.25397,-5.84556,-6.640757,2.259772,0.907398,5.71577,-3.595978,1.743783,-1.835383,4.377886,-1.381607,1.250141,-2.296663,-2.231478,1.874669,0.933901,-5.580605,2.419135,1.935876,-0.300881,-1.475594,-3.229294,-4.40834,3.465616,3.416372,-1.595892,-0.817864,4.188072,0.289557,F
14.736627,-17.567218,50.616413,-23.1538,29.600543,11.23014,-33.091543,5.94112,23.422505,-19.377773,5.703383,11.687784,-21.260026,21.190514,-7.255228,-1.235061,-4.205093,15.09297,-22.359601,12.312617,-0.181293,-0.320276,-0.843103,0.043355,1.912021,-3.985807,2.892235,-2.280109,0.72733,-0.604242,1.978534,-0.652186,-0.596908,0.65179,3.582955,-0.767639,3.599507,-0.804255,1.893413,-4.749183,2.002751,-0.52073,2.044553,-3.634505,3.747077,-0.25755,-2.504548,2.411115,-1.677431,-1.434849,-0.401446,-0.064688,0.020926,0.000092,0.000041,0.000203,-0.00003,0.00002,0.000016,0.00003,-0.005775,0.002897,0.006228,0.002824,-0.015466,0.020799,0.01082,0.01059,-0.010835,-0.036253,0.001907,0.001789,0.002159,0.026149,0.04145,-0.021577,-0.037015,-0.013361,0.030643,-0.110253,0.084394,-0.055379,0.00652,0.068207,-0.023524,0.016408,0.027435,-0.086694,-0.006773,-0.015773,0.011779,0.064593,0.071246,-0.030311,-0.018174,-0.007315,0.107978,0.088731,-0.054345,-0.090875,0.166356,-0.109442,0.018286,-0.036089,-0.013504,-0.114997,0.043721,-0.192732,0.018568,0.087637,-0.017911,-0.096568,0.04342,-0.089732,0.007741,-0.021958,-0.191058,0.196359,0.111275,0.182944,0.161733,-0.109413,0.130337,0.253297,-0.181242,-0.037505,0.122313,-0.127372,0.004041,-0.125404,0.26661,-0.178191,0.199058,-0.191726,0.002103,0.079331,-0.063913,-0.030786,0.055868,0.389767,-0.03008,-0.159348,-0.047225,0.150349,0.183005,-0.062526,-0.293091,0.100588,-0.047251,0.238099,-0.307826,0.310763,-0.038049,-0.434851,-0.045985,-0.042208,-0.222928,0.391303,-0.034583,0.215474,-0.251728,-0.028726,0.082066,-0.281516,-0.094451,0.290329,0.146553,0.489716,-0.125789,-0.065038,-0.130066,-0.20302,-0.558601,-0.692092,0.159803,0.120991,0.551557,-0.385553,0.026452,-0.144487,0.419506,-0.157542,0.126846,-0.231714,-0.210645,0.083906,0.134018,-0.501268,0.25702,0.200374,-0.036613,-0.171181,-0.240524,-0.376933,0.342935,0.370293,-0.1584,-0.048018,0.418078,0.105047,F
5.979568,13.958568,-9.705784,9.404376,8.22277,6.397707,4.383921,-8.898372,7.269249,3.3164,-9.251947,-0.481734,-11.028714,1.532885,10.009919,0.970829,1.519849,-7.137972,-4.108559,-2.180344,5.582201,4.698616,4.511075,-5.000754,-3.453178,-0.289406,1.94521,1.387697,0.606813,-2.115735,1.486335,-0.38653,0.283513,4.27856,7.713872,-0.399633,-0.304829,10.701572,-5.257591,6.007679,-5.219715,3.159295,9.140559,-10.362109,-1.643115,9.683656,-9.410406,1.593464,14.102009,-6.48051,-2.487832,-1.031858,0.15123,0.0008,0.00608,-0.000456,-0.000128,-0.000077,-0.000109,-0.000211,0.041975,-0.026024,-0.035297,-0.005498,0.090623,-0.139046,-0.060716,-0.076236,0.081152,0.251333,0.030312,0.017916,-0.079052,-0.21609,-0.170465,0.162499,0.227527,0.161928,-0.136848,0.585017,-0.47103,0.396316,-0.137782,-0.461298,0.10987,-0.119476,-0.204343,0.46709,0.094174,0.186006,0.153699,-0.295104,-0.493402,0.116011,0.071009,0.014306,-0.53313,-0.444178,0.416506,0.432354,-0.87195,0.618645,-0.089121,0.250707,-0.034712,0.508513,-0.401929,0.900763,-0.181886,-0.712942,0.278932,0.081433,-0.315509,0.713815,-0.192369,0.287612,1.317751,-1.26238,-0.490263,-0.925524,-0.753102,0.922278,-0.892538,-1.50249,1.212723,0.117247,-0.770657,0.878169,-0.350645,0.498284,-1.190007,0.773997,-1.181158,1.040925,-0.036103,-0.435838,0.503897,0.262444,-0.764978,-1.963346,-0.151671,1.425936,0.241264,-1.027587,-1.342139,0.719381,1.310453,-0.733504,0.287978,-1.728474,2.056215,-1.819903,0.850242,2.925095,0.194344,-0.044564,1.327768,-2.230681,0.702715,-1.958889,1.610699,0.260399,-0.566907,1.356272,0.596763,-1.735344,-1.362662,-2.996658,0.27956,0.554885,0.285462,0.700287,3.394379,3.810605,-1.299826,-0.517916,-3.263098,2.063157,-1.028049,1.04845,-2.513865,0.808424,-0.731914,1.315577,1.286289,-1.111092,-0.525091,3.228283,-1.396764,-1.109196,0.161801,0.860345,1.880068,2.56414,-2.002407,-1.972617,0.945354,0.4607,-2.375393,-0.160714,F
12.234259,6.28607,-8.994107,7.986242,7.120992,3.505061,-3.578425,-5.099529,-11.090198,1.79429,-6.496205,3.791682,6.588366,2.853239,-2.332473,0.502095,-3.045873,-2.980663,1.480873,-0.148374,-0.577222,-4.427562,-0.071485,1.574833,2.274895,2.667103,1.018748,-1.158765,3.149082,-2.674642,0.203428,-1.952828,1.304579,-1.858813,-0.737023,5.755539,1.980681,6.186345,3.441416,-7.645069,-13.69224,1.817438,8.426014,13.154148,23.761796,14.93497,12.103779,5.31533,-4.777811,-11.949434,-3.585587,0.272122,0.007837,-0.017423,0.000553,-0.000122,-0.000013,0.00006,0.000084,0.000186,-0.039244,0.024854,0.033264,0.005249,-0.086231,0.128952,0.058813,0.071068,-0.075513,-0.236537,-0.028114,-0.016568,0.073652,0.200944,0.164879,-0.154099,-0.216614,-0.149657,0.128114,-0.562236,0.441529,-0.369214,0.124493,0.437279,-0.105459,0.114101,0.194659,-0.443291,-0.086065,-0.173511,-0.135095,0.281179,0.462544,-0.114983,-0.067348,-0.014653,0.515214,0.416226,-0.392728,-0.410369,0.828378,-0.581519,0.079845,-0.230854,0.023598,-0.505612,0.375208,-0.859856,0.177081,0.660837,-0.260695,-0.096961,0.293195,-0.676028,0.174853,-0.268274,-1.223837,1.197429,0.445453,0.886214,0.708349,-0.867702,0.830248,1.430599,-1.147466,-0.121013,0.7179,-0.832242,0.313571,-0.479507,1.138296,-0.755409,1.117276,-0.982516,0.028632,0.413551,-0.482565,-0.241254,0.707688,1.887672,0.127847,-1.344599,-0.220105,0.974252,1.266275,-0.664458,-1.31351,0.687622,-0.28452,1.610815,-1.882979,1.751873,-0.785008,-2.802775,-0.191584,0.039314,-1.264949,2.098855,-0.648091,1.842607,-1.514039,-0.247951,0.546626,-1.285521,-0.574373,1.585717,1.268415,2.810844,-0.280453,-0.507951,-0.246885,-0.693151,-3.187513,-3.626548,1.236366,0.490396,3.124755,-1.967734,0.948152,-1.00566,2.389563,-0.756183,0.683771,-1.258927,-1.227007,1.015413,0.521435,-3.047062,1.318187,1.065686,-0.177842,-0.807768,-1.761966,-2.409551,1.894648,1.874319,-0.881073,-0.454373,2.304206,0.168965,F
58.318663,-72.552284,21.194968,-32.586635,-4.766277,13.983337,2.488332,-2.245223,-16.761239,20.860353,5.227087,-2.888813,-14.949562,1.175689,3.096121,17.072104,0.67867,-20.947211,15.820644,-2.210333,-0.110985,6.292278,-6.998037,6.371076,-0.714734,-7.002286,4.256405,-1.421479,0.838919,-0.392211,1.695988,-2.484162,0.582029,3.149713,4.55477,4.361475,3.555018,-2.140698,-0.057586,-2.776309,1.648537,-1.21215,-1.795921,5.838074,-6.496154,-1.217685,0.469677,-0.442839,2.211738,-1.584541,-0.141072,-0.044712,0.034919,0.001057,0.000564,-0.000112,-0.000092,-0.000054,-0.000067,-0.000137,0.025972,-0.018928,-0.016722,0.005287,0.044685,-0.081067,-0.033092,-0.042844,0.057841,0.155312,0.043295,0.028126,-0.084004,-0.154943,-0.048856,0.109381,0.12106,0.129073,-0.038731,0.25638,-0.225201,0.233066,-0.132617,-0.288458,0.047178,-0.072834,-0.127925,0.219478,0.080907,0.154131,0.224148,-0.095563,-0.301664,0.022026,0.037308,-0.017867,-0.239921,-0.186581,0.277145,0.183292,-0.375447,0.322747,-0.018429,0.137217,-0.090119,0.180396,-0.321113,0.339077,-0.146334,-0.488251,0.251328,-0.276597,-0.223549,0.502347,-0.192921,0.247353,0.785801,-0.739621,-0.198842,-0.386883,-0.250114,0.653793,-0.514255,-0.740009,0.734138,0.002308,-0.418348,0.543182,-0.347925,0.127469,-0.373146,0.255008,-0.658249,0.489007,-0.013347,-0.225499,0.337078,0.239691,-0.650674,-0.850578,-0.286176,1.050066,0.130123,-0.611401,-0.819761,0.57053,0.339591,-0.466235,0.176629,-1.096742,1.142726,-0.937664,0.82559,1.70861,0.019454,-0.25963,0.771621,-1.146532,0.646573,-1.404928,0.939039,0.174214,-0.375223,0.521295,0.351729,-0.802602,-1.006694,-1.60077,-0.108205,0.340557,-0.295615,0.122883,1.823604,1.84883,-0.847074,-0.207159,-1.647754,0.935474,-1.072324,0.713006,-1.275792,0.33433,-0.326373,0.640207,0.619345,-0.927178,-0.086499,1.757407,-0.615163,-0.559228,0.074062,0.331086,1.248297,1.513401,-1.05558,-0.94032,0.467895,0.354004,-1.308617,0.260493,F
26.073644,10.915145,-38.165697,-5.08601,3.44502,8.800872,-15.003645,9.123114,-5.921081,4.635852,4.148031,-3.364813,-2.793548,-7.8603,15.78258,-22.423189,13.435959,-4.853218,7.715478,-6.003565,10.909711,-10.542169,2.994205,-1.400474,4.344869,-7.550506,4.278762,-1.814822,-1.687091,3.649148,-5.186213,3.270468,2.241389,-0.191368,4.456968,-0.144171,-2.170441,8.476831,-3.938968,1.860238,10.809791,-10.774056,2.764434,-5.051492,6.827839,-0.896704,-0.507193,-0.547447,-5.126474,2.505439,-1.246684,0.244618,0.080535,-0.021185,-0.000709,0.000286,-0.000008,-0.000002,-0.000001,-0.000002,0.000627,-0.000103,0.000736,0.00109,-0.001801,-0.002141,0.002003,-0.00021,0.002016,0.002098,0.003984,0.004106,-0.006928,-0.006765,0.012589,0.001317,-0.00703,0.007108,0.004326,-0.02491,0.001813,-0.000195,-0.012657,0.003405,-0.004261,0.001898,0.001541,-0.015098,0.005497,0.007741,0.029202,0.013453,-0.006467,-0.011583,-0.000568,-0.003945,0.026402,0.006151,0.001376,-0.009289,0.021524,-0.002544,0.000605,0.00132,-0.016612,-0.048504,-0.018691,-0.040555,0.00441,-0.020486,0.011345,-0.066105,-0.00889,0.012664,-0.016466,0.014893,0.025194,0.005729,-0.01203,0.042809,0.033071,0.01562,-0.00967,0.061838,-0.007432,-0.017514,0.008035,-0.007425,-0.040407,-0.030653,0.058233,-0.058278,0.011562,-0.028118,-0.001963,0.005694,-0.003169,0.025033,-0.036936,0.086201,-0.044246,0.017029,0.008278,0.016095,0.007607,0.037675,-0.150347,-0.008048,-0.003914,-0.022072,0.048671,0.06012,0.063689,-0.060058,-0.026576,-0.036394,-0.014746,0.023904,0.047559,-0.032756,0.008299,0.000231,0.005701,-0.054641,-0.017249,-0.019418,-0.041136,0.007243,-0.057483,0.008351,-0.056411,-0.069676,-0.022517,-0.086157,-0.00819,0.012224,0.092162,-0.04863,-0.086983,-0.001952,0.046751,-0.010794,0.010947,-0.044454,-0.060685,-0.071147,0.071962,-0.050225,0.049021,0.032288,-0.03445,-0.023732,0.030922,-0.015372,0.023572,0.042913,-0.002317,-0.014073,0.089762,0.093825,F
