normal,gene14,gene852,gene1917,gene377,gene1494,gene1668,gene493,gene1892,gene1047,gene841,gene1671,gene625,gene1416,gene765,gene1400,gene1758,gene822,gene1048,gene67,gene1372,gene1772,gene581,gene892,gene1388,gene1293,gene1534,gene513,gene1423,gene1597,gene419,gene1042,gene249,gene1873,gene1381,gene1153,gene1115,gene1771,gene1884,gene1672,gene657,gene1838,gene1570,gene515,gene66,gene1674,gene1924,gene1451,gene317,gene267,gene639,gene1635,gene391,gene837,gene1334,gene1887,gene99,gene1473,gene834,gene1346,gene622,gene1472,gene245,gene1401,gene1990,gene758,gene75,gene415,gene1168,gene187,gene1599,gene1058,gene1634,gene772,gene980,gene1946,gene1060,gene1920,gene359,gene1679,gene561,gene529,gene1730,gene941,gene1967,gene119,gene1231,gene111,gene1331,gene1256,gene648,gene1968,gene1867,gene1511,gene698,gene824,gene1972,gene1546,gene1184,gene679,gene882
F,-1.3067,-1.10221,-1.18073,0.043436,-0.248891,-0.479575,-0.698936,0.370383,-0.918946,1.44681,-0.369044,0.79234,-0.4213,-0.58444,-0.476931,1.71931,-1.69609,1.18801,-2.15622,-0.664501,1.26543,-1.13281,0.665496,0.022514,-1.51794,1.50002,0.870428,-1.58238,0.092227,0.572767,1.97977,-1.197,0.637212,0.717756,-1.59945,1.22922,0.697892,-0.829427,-1.59106,0.004493,1.20635,0.889422,0.964592,-1.6917,-1.43038,0.397629,-0.38402,-1.77972,-1.34788,1.3738,0.084935,1.10004,0.665148,1.36733,0.980734,0.308178,-0.326648,1.94729,-0.047403,0.159403,1.43882,-1.3525,0.799377,-0.891871,0.231143,1.21441,-2.2054,1.52327,0.459884,1.2317,-1.00718,-2.31805,0.070968,0.376504,1.86814,1.59207,-1.40053,1.13462,0.553263,-0.624869,0.751359,0.220576,0.912145,-1.14347,-0.730642,-0.037277,-2.10292,0.780785,1.60341,-1.54123,0.831822,0.126121,1.111,0.789828,-0.506473,-0.936663,1.1775,-0.272519,1.01132,0.673848
T,1.02923,1.12213,1.16443,0.424935,1.02885,0.388392,1.64426,1.45326,-0.246093,-1.04612,-1.36135,0.682479,0.76906,1.92245,-1.38985,0.504243,1.25693,-1.19926,-0.396763,-0.508545,-1.02825,-0.800439,1.61748,-0.73691,-1.25106,-0.196093,-1.15353,1.60756,-0.498545,0.053219,-0.703214,1.27091,1.63418,-0.000862,-0.467866,-0.332635,-1.03423,-0.07275,1.34646,0.869223,-0.166126,1.08419,0.171311,0.042012,1.20275,0.146534,0.485389,-0.993093,1.47589,-0.469175,0.40821,0.178549,-0.703823,-1.00888,-1.12233,-0.125845,0.421933,0.821322,0.067547,-0.353941,0.819485,1.53964,-0.861375,0.079287,2.54494,0.3621,1.14847,-1.63641,-0.692223,-1.16738,0.766914,-0.795439,-1.93348,-0.295315,0.535368,-1.46967,-1.00346,-0.772357,-0.733646,-0.218645,0.674567,-2.23499,-0.007327,0.868273,1.29975,0.138319,1.61048,1.04833,-0.806044,0.317153,1.52236,-0.40679,0.022478,-1.50448,0.795527,-0.61236,-0.803926,-1.45454,-0.060159,-1.62772
F,0.684712,0.007626,0.039428,0.265867,0.032127,0.763646,0.101192,0.105264,-0.954375,-0.840731,-0.122111,0.306087,-1.00087,0.640185,0.355437,-1.07947,0.006657,-0.338192,0.045429,1.01753,1.22342,-0.685216,-0.4096,0.518608,-0.471209,-0.707746,0.47261,0.152458,-0.039219,0.348172,1.10982,0.116041,-1.89634,0.956467,-0.016207,-0.035818,0.208339,-1.17748,-0.71134,-0.276903,-0.150323,-1.55652,-0.220475,0.549622,0.611979,-2.1328,-1.20351,-0.669103,0.329651,0.835484,0.276809,-0.345366,0.778504,0.360986,1.79665,0.807557,0.109057,0.224763,-0.45536,0.00936,0.019749,0.252453,0.22002,0.169286,-0.073069,-0.455643,0.185688,0.537641,0.298318,0.780731,0.128779,0.897302,0.167789,0.762539,-0.506076,0.896631,0.835577,0.042915,-0.592386,-0.679707,-0.897634,0.451154,-0.495707,-0.245563,0.450222,-0.899045,0.452113,-0.162195,-0.65067,-0.036631,-0.376086,-0.084837,-0.901899,0.883582,0.058686,-0.698328,0.578531,0.141571,-1.16003,1.53705
T,1.01476,0.661881,0.049608,1.04822,0.734016,0.758376,2.02629,0.807683,-0.896482,-1.4068,-1.78412,-1.15048,-0.511382,1.7931,-0.722755,-1.20592,1.07628,-1.24817,1.04415,-0.755224,-0.919683,-1.24409,0.75711,0.11835,-0.84189,-0.571026,-0.797578,1.67565,0.466268,0.74524,-0.280458,1.282,0.340146,1.17075,-0.565699,-1.16158,-1.09438,0.324683,0.942232,1.10273,-1.20959,0.542042,-0.114749,1.48493,0.850914,1.5073,-0.587023,-0.389259,1.59977,-0.213884,0.926978,-1.11445,-0.29984,-0.529225,-0.196955,0.29795,-0.091907,-1.38606,0.273673,1.55062,-0.481505,1.57464,0.445069,1.47841,0.452883,0.102966,1.00964,-0.99366,-1.00051,-0.176027,1.49707,-0.211787,1.59607,0.917129,-1.23637,0.002235,-0.263514,-0.938771,-0.924931,-0.199116,-1.13882,-0.629003,0.313861,0.579108,1.24017,0.820767,0.904175,1.24559,-0.913313,-0.432889,-0.248858,-1.29663,-1.38177,-1.15259,1.0653,-0.739989,-1.16371,-0.231072,-1.36667,-1.05781
F,-0.178935,0.634691,0.043344,-0.720749,-1.02121,1.24154,0.316226,-0.235008,-0.219566,-0.58465,-0.517352,-1.1886,-0.217717,0.478516,1.01698,-0.843946,-0.39052,-0.863918,-0.266028,-0.193349,0.887112,0.75368,-1.61056,0.775716,-0.383185,0.042235,0.269774,0.082363,0.818666,-0.065855,0.813798,-0.158787,-1.10579,1.7029,-0.222886,-0.50594,-0.373964,-1.0611,0.03718,0.48254,-1.17576,0.509874,0.771953,0.846316,0.735404,1.50916,-0.766818,1.21795,0.169007,-0.145447,-0.360253,0.248789,-0.183659,1.01002,-0.19243,-1.06619,0.096435,-0.022093,0.899511,0.983199,-0.940502,0.154942,0.606202,0.591929,-0.650691,-0.032903,0.235007,-0.618889,0.617083,-0.597823,0.266456,-0.536357,0.204912,1.71078,-0.018401,0.325331,0.311091,-0.026556,-1.04956,-0.108379,-0.950788,-0.064523,-0.336931,0.749035,0.292537,-0.491462,-0.015878,-0.219603,-0.12932,-0.5431,-0.684027,-1.09382,-0.252028,1.36338,0.075104,-0.00061,1.13857,0.363907,-0.926954,-1.09219
T,-0.101042,1.02318,-0.129948,0.435586,-0.311702,1.26729,0.750946,-1.13995,0.398588,-1.58673,-0.78385,-1.85838,-0.396195,0.379343,-1.72185,-1.41877,-0.284693,-0.409339,-0.546999,-0.559451,0.599401,-0.622999,0.519834,1.24175,0.874881,-0.898992,-0.05353,0.49751,0.64537,0.736467,-0.543267,-0.888453,-2.47448,1.236,0.084462,-2.05427,-2.30359,0.611322,1.44482,1.8499,-0.420273,-0.227679,0.838549,1.47056,1.80204,0.45092,-0.478573,-1.3947,0.382122,-0.10535,0.272481,-1.88646,-0.3653,-0.130751,-0.738389,0.085151,0.29485,-1.048,0.6891,0.459754,-0.571274,0.528892,-0.71857,2.0301,-0.998233,0.57007,0.002739,-0.697706,-1.84708,-0.671727,1.43218,0.047897,-0.309333,1.42221,-0.820514,0.092946,-0.859786,0.236365,-1.0044,-0.323286,-0.573878,0.149288,-0.035793,0.117234,1.05384,-1.47877,0.062633,-1.07,0.355012,0.613925,-0.696544,-0.842377,-1.02694,-1.48215,0.420861,0.754616,-0.601848,-1.18094,-1.90322,-3.33346
F,-0.633022,0.382988,0.383361,0.608344,-0.460694,0.763825,0.189036,-0.065456,-1.27301,-0.239024,0.587315,1.02459,-0.347229,-0.311375,-0.03181,1.09922,-1.79101,-1.12692,0.301681,1.43779,0.855435,-0.082065,0.110594,0.161462,-0.377808,0.521786,0.649353,-0.665845,0.036234,-0.553948,1.52931,-0.667622,-0.211401,0.773986,-0.007746,0.25993,1.2427,-1.36905,-0.26874,0.354142,0.835825,-0.340824,0.692971,-0.238193,0.081048,-0.605225,-0.876066,1.1327,-0.426498,0.044678,-0.827811,1.03578,0.197833,-0.463881,-0.096461,-1.02496,-0.287745,1.32494,1.33959,0.426969,1.61511,-0.410226,-1.5289,1.11561,1.46506,1.24984,-0.919248,-1.00524,0.875901,0.425462,-0.164095,0.455122,-1.52904,0.126617,-0.58215,0.319105,-0.463211,0.410553,0.986632,-0.084259,1.81798,-0.584481,-0.855455,1.00321,0.171558,-0.463783,-1.43477,-0.663642,0.161267,0.886312,2.30779,0.60088,-0.977971,1.95655,0.31983,-0.533646,-1.02386,0.453084,-0.558169,0.304769
T,1.02874,1.12144,-0.167978,2.79307,0.205022,0.868894,1.62459,-0.629941,-2.49923,-1.60027,-0.416893,-0.749753,-0.880757,0.505664,-0.163824,-0.965117,-0.730527,-0.951879,1.22071,0.778691,-1.71989,-1.58774,-0.887962,0.449207,-1.6672,-0.348296,-0.787126,-0.157766,0.671953,1.30297,-1.01739,0.146856,1.88675,1.33197,-1.08443,0.696892,-0.667981,1.45635,0.422264,-1.05944,0.550308,0.436392,-1.35502,2.08643,0.099055,0.879689,1.39179,0.262476,0.396182,-0.769175,1.3869,0.782409,0.781203,-0.947366,-1.34429,0.436726,-1.68634,0.462768,0.14321,1.81022,-1.07817,0.417741,-0.38191,0.489211,0.911656,0.251022,-0.903637,-2.1252,-1.16341,-0.53826,2.10713,-0.531108,-2.05708,1.15763,-0.532547,-0.37879,-1.09354,-0.086511,-0.089828,1.43278,-0.020548,-1.99292,0.295,-0.279903,-0.299737,1.31994,-1.47249,1.00239,-1.79971,-0.861947,1.2144,-1.23098,-0.671872,-0.279101,0.473325,-1.97784,-0.874851,1.3979,-0.501177,-1.43478
F,0.255625,0.739086,-0.74247,-0.86651,-1.63042,1.35067,0.03872,-2.01713,0.702935,-2.11258,0.673107,0.225784,-0.606112,-0.518572,0.035253,0.589093,-1.63708,-1.24245,-0.122837,-0.173389,1.54542,0.060163,-0.653228,0.608616,0.384847,1.09205,1.20142,-0.947733,-0.210832,-0.58426,1.63845,-0.735197,-0.938629,0.679419,0.927688,0.400474,1.32619,-0.510507,0.26825,-0.604839,0.620691,-0.311932,0.576401,-0.888186,-1.13168,0.450727,-0.722587,-0.725186,-1.07036,-0.117862,-1.99887,0.777146,0.855191,0.53182,-0.281178,-1.28813,0.951103,1.40489,1.12834,0.238182,1.04903,-0.851538,-1.3792,0.940805,-0.856632,0.506892,-1.27701,-0.823725,0.693895,-0.897238,0.958981,-0.078751,-2.24088,0.606358,-0.056791,1.46879,0.288868,1.31929,-0.523606,0.314098,0.159382,-0.040503,-1.96923,-2.48578,-1.1355,-0.383633,-0.704281,-1.27509,-0.595848,0.725539,0.470758,0.165844,0.592163,1.4038,-0.482156,0.660897,0.730855,-0.721464,0.418348,-0.607736
T,2.08865,0.01576,-0.411039,1.24517,1.17427,1.39303,1.48417,0.479083,-2.22404,0.401988,-0.968595,-1.24503,1.12853,1.84852,0.071298,-1.34978,0.226412,-0.386449,1.32142,-0.801563,-0.467391,-2.37412,1.52875,1.33453,-2.98966,0.16991,-0.90588,0.511837,-0.528005,1.70515,-0.189661,1.75219,0.778822,0.991384,-1.83389,-0.905278,-0.567127,1.55311,-0.901389,0.900665,0.500758,1.37572,0.239245,1.81348,0.226003,1.71084,0.452114,0.351535,1.63741,0.005524,1.43855,-1.57388,1.91045,-0.448159,0.195248,0.957145,-0.928051,-1.31246,0.341517,1.03991,-1.7148,1.73081,0.651802,-0.211636,-0.153588,-1.28913,0.042468,-1.15104,-1.12307,0.151235,2.05994,-1.78249,0.526733,0.864739,-3.07587,-0.29838,-1.71788,0.075655,-1.41686,1.14424,-0.652799,-1.18254,0.331913,-0.272488,-0.2477,2.07021,0.107727,0.591731,-1.09287,-2.14962,0.695737,-2.64936,-1.53425,-0.022562,1.00504,-3.34361,-0.551375,-0.743504,-1.90684,-0.450078
F,-1.84593,0.838199,-0.280699,0.206886,-1.85769,0.840551,0.37907,-1.10078,1.02599,0.497809,0.188356,0.521564,-2.93099,-0.654079,0.636268,1.0329,-1.71256,0.479838,-0.885575,1.26397,-0.089997,1.42183,-0.234376,-0.763431,0.991906,0.417952,0.601915,-1.04373,0.178398,-0.539278,-0.36394,-1.44884,-0.569473,0.942024,0.680157,0.865608,-0.545897,-0.480594,-0.045782,-1.24592,-0.160397,-1.68483,1.13155,-1.27844,-0.54123,0.421837,-0.683201,-1.83756,-1.14465,0.961417,-0.566447,1.24036,-1.15521,-1.00165,0.638654,-1.0559,0.571064,0.691273,-0.215211,0.725777,0.046938,-0.971218,0.439375,1.17633,0.021739,0.62162,-1.32945,-0.764942,-0.358853,1.11228,-0.973646,1.33957,0.053222,0.665888,1.13567,0.313651,0.663176,-1.37482,0.873976,-1.99949,0.75539,0.624904,-0.312239,-1.60864,-0.842055,-0.302677,-1.1424,0.007804,0.252089,0.365303,-0.031673,0.82415,0.981272,-1.54319,-1.46616,0.81851,-0.883503,-0.209992,1.33997,0.508305
T,-0.660579,0.823155,0.453765,0.480019,1.40626,0.64626,1.46716,1.09047,-0.334073,0.697164,-1.75036,-1.6444,-0.891652,1.27248,-1.42803,-1.42232,0.906518,-0.360972,1.93345,-0.124965,-0.939177,-0.643576,0.682372,-0.6411,-0.524762,-0.800772,-1.93385,1.25143,0.732518,0.886149,-1.45589,1.1062,0.610758,0.969448,-0.820384,-0.081145,-1.56834,1.06105,0.823033,0.170083,-0.463586,-0.799307,-1.21606,0.124991,0.044107,1.00273,0.314643,-0.866435,1.25399,0.318831,1.22132,-0.376168,-0.744908,-2.45577,0.303678,1.34645,-0.018267,-1.57514,-1.33271,1.10913,-1.41798,1.07399,1.69471,0.326518,0.914217,0.155625,0.999796,-0.043045,-1.99449,-1.24472,0.464559,-0.39051,1.21471,0.778717,-0.138763,-1.27243,-1.67151,-1.9662,-0.795557,-0.975037,-0.603752,-1.30276,0.496743,0.862638,1.18548,-0.016021,1.14741,1.13704,-0.758533,-0.162956,0.288429,-0.612779,-0.637748,-1.2421,0.364879,-0.072849,-1.87226,-1.73928,0.156901,0.034154
F,0.217414,0.008369,-0.328554,-1.06196,-0.827788,0.820874,-0.943869,0.380518,-0.793193,0.811029,2.1186,0.020976,0.330947,-0.554355,1.81095,-0.962794,-1.12073,1.06653,0.531835,-0.532078,1.12967,1.39127,1.72909,1.05412,-0.393695,-0.826319,1.03955,-1.51337,0.831048,0.592418,2.23303,-0.802614,-0.099164,1.28079,0.817241,-0.130478,0.711311,-0.649738,-2.06984,0.358081,-0.106032,1.67578,1.48632,-0.307131,-0.883869,-0.360372,-1.24852,1.60631,-1.00952,0.461006,-0.310576,0.501453,0.746189,0.688225,-0.496553,-0.492073,-0.182796,0.637528,1.81928,1.49229,0.285229,-1.08011,-0.107838,0.239998,-1.20107,0.059518,-1.63567,-0.228003,1.16665,1.18133,0.897491,0.628441,-0.045931,1.46376,-1.5938,0.737515,-1.90144,1.68201,-0.343408,-0.665059,-0.192073,0.146459,-0.5024,-1.63368,-0.494376,0.565214,-1.45495,-1.07395,0.969116,0.056207,0.890964,1.17411,-1.44958,0.959526,-0.013845,-0.46412,1.53779,0.615885,-1.79748,0.613293
