class,Attr3320,Attr6215,Attr5593,Attr5087,Attr1962,Attr3341,Attr2439,Attr2121,Attr5984,Attr2363,Attr2288,Attr1144,Attr804,Attr6184,Attr6281,Attr3252,Attr1882,Attr668,Attr1779,Attr6201,Attr6347,Attr1829,Attr490,Attr4847,Attr3729,Attr1933,Attr1674,Attr3647,Attr396,Attr5823,Attr3012,Attr6677,Attr7119,Attr3605,Attr5932,Attr6803,Attr695,Attr2546,Attr412,Attr4609,Attr5062,Attr2137,Attr4951,Attr1135,Attr2111,Attr4196,Attr4167,Attr1834,Attr6200,Attr6477,Attr4973,Attr6919,Attr2394,Attr2020,Attr770,Attr6797,Attr2402,Attr590,Attr6021,Attr400,Attr3004,Attr1745,Attr3130,Attr5772,Attr2475,Attr6806,Attr6645,Attr4903,Attr3258,Attr5377,Attr1087,Attr1817,Attr3904,Attr4328,Attr4664,Attr4499,Attr1802,Attr5274,Attr4052,Attr2485,Attr2084,Attr6967,Attr4697,Attr1291,Attr6801,Attr2043,Attr3507,Attr2645,Attr6162,Attr5723,Attr6283,Attr1630,Attr6257,Attr5039,Attr4504,Attr6094,Attr3336,Attr321,Attr275,Attr1147,Attr6005,Attr5094,Attr3935,Attr1615,Attr332,Attr6761,Attr1764,Attr1400,Attr5954,Attr6169,Attr878,Attr2828,Attr760,Attr3939,Attr4229,Attr4621,Attr1928,Attr6855,Attr6225,Attr4898,Attr2441,Attr2356,Attr2641,Attr2291,Attr3784,Attr3706,Attr1092,Attr293,Attr4375,Attr4006,Attr2181,Attr3722,Attr5833,Attr324,Attr3622,Attr2659,Attr6563,Attr5552,Attr4764,Attr774,Attr3631,Attr2793,Attr5808,Attr930,Attr2254,Attr1725,Attr1350,Attr3170,Attr88,Attr3847,Attr4582,Attr6405,Attr3714,Attr173,Attr4116,Attr2912,Attr1704,Attr7044,Attr49,Attr4535,Attr3129,Attr3070,Attr697,Attr2729,Attr713,Attr4421,Attr6055,Attr2626,Attr4801,Attr3342,Attr235,Attr894,Attr2098,Attr2276,Attr1081,Attr2141,Attr4291,Attr791,Attr4438,Attr2186,Attr4141,Attr1839,Attr4448,Attr4767,Attr120,Attr6974,Attr3135,Attr4366,Attr6539,Attr1260,Attr6688,Attr1249,Attr4569,Attr6334,Attr634,Attr2597,Attr1827,Attr124,Attr1540,Attr1369
F,-0.868556,-0.416485,1.35392,1.08435,-0.26614,-0.630573,-0.131443,-0.594995,1.35083,-0.092948,-0.52951,2.00403,0.782958,-0.12586,2.02074,-0.601857,-0.618261,0.682124,-0.526945,-0.349304,-0.726229,-0.874858,1.13045,-0.839667,0.54803,-0.42087,-0.776495,-0.472288,0.887136,0.379924,0.608441,-0.330402,1.62603,-0.333072,-0.614337,-0.670641,0.170835,-0.606376,-0.951506,1.09316,-0.911945,-0.591546,0.188745,-0.104001,0.029994,-0.656524,-0.215947,-0.663117,-0.428866,-0.389898,1.10521,-0.575177,-0.843378,-0.653869,-0.809484,-0.670057,-0.431634,1.04001,0.004637,0.412732,-0.527616,-1.00243,-0.790319,0.086358,-0.010143,-0.664264,-0.003805,-0.257692,-0.931116,0.70544,-0.56031,-0.332243,-0.705815,1.48301,-0.127494,-0.382527,-1.66057,0.086307,-0.814134,0.769609,-0.108641,-0.77563,0.428826,-0.888318,-0.974374,-0.54701,-0.991461,-0.415068,-1.18207,-0.50073,-0.140811,2.09084,-0.344599,-0.782122,0.738657,0.823797,1.55631,-0.789211,-0.57472,-0.772668,-0.471483,-0.848598,-0.16944,-1.18791,0.008389,1.48184,0.370477,-0.77755,-0.366346,-0.957459,0.680375,-0.50701,-0.495054,0.527076,-0.909979,0.918932,0.381704,-0.522241,-0.880179,-0.548652,1.1188,-0.294694,4.0295,0.472018,0.770798,4.77244,-0.608326,-0.642721,-0.059919,-0.484685,-0.903912,0.216173,-0.400301,2.30623,1.74754,-0.57127,-0.291337,-0.2017,-0.760228,0.051254,-0.394144,-0.50636,-0.596602,0.656942,-0.841436,-0.74944,1.06142,0.522792,-1.02192,-0.172464,-0.349779,-0.448627,-0.70738,-0.836958,-0.456852,0.398099,1.18989,0.90646,-0.475753,0.071644,-0.519711,-0.705133,-0.205505,2.10227,-1.11891,-0.743514,-0.213737,0.304902,0.800302,0.804217,-0.925571,0.216194,2.43767,0.568546,-0.409066,-0.562911,1.92793,0.949081,-1.28957,-0.5745,0.107863,0.815512,1.3443,-0.210127,0.115708,-0.815923,-1.67754,-0.701095,-0.791121,-0.504708,-0.301452,-0.75189,-0.696034,1.27186,0.293063,1.49608,-1.25161,-0.015127,-0.728382,-1.1667
F,-0.532135,-0.416626,-0.980416,-0.439165,-0.213425,-1.48313,0.178288,-0.405045,-0.328639,-0.084548,-0.435433,-0.612139,-0.727189,-0.596227,0.249493,-0.518583,-0.511291,-0.485444,-0.259542,0.150087,-0.965296,-0.385489,-0.422025,-0.493653,-0.717094,-0.562576,0.887808,0.228779,-0.336712,-0.668756,0.047342,-0.62876,-0.938268,-0.782954,-0.609054,0.266369,-0.592968,-0.19476,0.186599,0.268004,-0.252736,0.260389,-1.10119,-0.252103,-0.648971,0.753624,-0.744075,-0.013173,0.075853,-0.275497,-0.595198,-0.481914,-0.788191,-0.895633,-0.208012,-0.104907,-0.306158,-0.44982,-0.588746,1.2182,-0.695678,-0.324408,-0.616675,-0.98951,-0.591667,0.329881,-0.379916,0.652381,-0.486029,0.024097,-0.04528,-0.066716,0.105483,-0.919815,0.145036,-0.195997,-0.393832,-0.103646,-0.915565,-0.617846,-0.580998,-0.801858,-2.32994,0.040647,-0.332477,-0.01394,-0.348993,-0.975202,-0.189763,-0.010448,-0.736469,-0.731849,0.086483,-0.409374,-0.343379,-0.946707,-0.600902,0.429784,-0.749008,-0.460979,0.313724,0.349166,-0.665936,-0.250359,0.085261,-0.852794,-0.569034,-0.604945,-0.218419,0.054635,-0.870912,-0.43554,-0.295517,-0.339926,-0.44887,0.744972,-0.215879,-0.527177,-0.061543,0.717301,0.0215,-0.103316,-0.668867,-0.688377,-0.384789,0.047954,-0.288397,-0.467222,-0.438384,0.109576,-0.406828,-1.0928,-0.344583,0.025809,-0.282066,0.340161,-1.07195,0.380283,-0.162328,-0.414858,0.030531,-0.777119,-0.03603,1.72375,-0.053877,0.916232,0.007932,-0.379578,-0.619013,-0.678294,-0.972102,-0.387142,-0.440379,0.450333,-0.188364,1.06183,-0.658046,1.16955,0.204365,-0.772711,0.228836,0.163922,-0.804805,-0.779354,0.385654,1.03142,1.07206,0.714501,-0.533141,-0.517189,0.384006,0.946271,-0.258847,0.305297,-0.048965,-0.348861,-0.408063,-0.030302,-0.334218,0.647669,-0.937938,-0.56552,-0.205107,0.235108,0.661285,0.303883,0.457649,0.209987,-0.17211,0.649602,-0.490803,0.206813,0.067266,-1.23313,0.226851,0.381514,-0.548913,-0.149084,0.153555,0.359629
F,-0.820459,-0.647415,0.812234,0.438257,0.900986,0.17144,2.67321,-0.885089,0.594431,-0.608957,-0.534376,0.159088,2.20634,0.217274,0.898514,-0.720782,-0.580581,2.7017,-0.536069,-0.579023,2.42381,-0.902743,0.775825,-0.409749,0.45072,2.66046,-0.731158,0.203254,-1.11939,0.791479,-0.385754,-1.32379,0.560658,-0.492946,0.065149,-0.907291,1.2675,-0.420534,1.26288,-0.44942,0.928181,-0.900168,-1.00712,0.696231,-0.375565,-0.297429,1.30657,-0.768085,-0.496313,1.82647,0.072196,-0.892798,-0.575122,-0.982224,0.713586,-0.945397,-0.541266,1.80223,0.092645,0.643145,-1.2704,-0.740875,0.162721,1.06528,1.15149,-0.895565,0.184235,-0.364862,-0.507924,-0.45467,1.96264,-0.594452,-0.786271,2.07228,-0.638478,-0.793089,0.286186,2.13368,-0.529012,0.042728,2.53289,-0.500226,-1.35377,-0.342305,0.075876,-0.600384,1.64013,1.57039,-0.295984,-0.155232,0.322049,-0.367731,-0.063031,-0.831864,0.938051,2.28949,0.239821,0.127894,1.29167,0.476032,-0.060869,-1.30498,0.036094,-0.399485,0.140975,1.47967,0.168528,-0.534856,-0.386202,-1.0985,1.16815,-1.42318,-0.521452,0.389141,0.038032,0.895144,1.40196,1.15173,0.120659,1.32678,1.40152,-0.540527,0.061745,-0.374023,1.39335,-0.108861,-0.298222,1.6846,0.323642,-0.123171,-0.778852,0.172872,-0.347644,-0.27998,1.02743,-0.176811,-0.196724,2.41896,1.35908,-0.482968,-0.871001,0.171064,-0.491377,1.71483,1.08421,-1.07169,0.233333,-0.306504,-0.97966,-1.01279,0.232712,-0.832139,-0.502944,-0.84274,-0.217112,0.915614,0.152607,-0.062499,-1.00861,0.973208,-1.09851,0.745312,1.63062,0.679856,0.084072,-0.526752,0.366064,1.25909,1.24763,0.051312,-1.09098,-0.456477,-0.918651,0.158986,2.33965,-0.081694,1.00313,-0.710924,1.87117,-0.343767,-1.14026,-0.430689,0.921963,0.71167,0.306713,-0.597969,-1.27947,-0.696828,-0.806638,-0.687702,-1.29341,-0.351085,1.78664,-0.128114,-1.25658,0.849864,2.9953,-1.20004,-1.94462,-0.437218
F,-0.588769,-0.592813,-0.118682,-0.126038,-0.615057,0.447832,-0.871108,-0.247696,-0.005962,-0.91655,-0.533214,0.497909,-0.459888,-0.198025,-0.674661,0.538875,-0.410996,-0.964257,-0.517813,-0.576365,1.08363,0.338396,0.705676,-0.617624,-0.490491,-1.07,0.428941,-0.661547,-0.470035,0.457964,-0.062776,-0.869989,-0.358213,0.599092,-0.486564,0.107533,-0.318326,-0.96996,-0.618075,-0.174989,1.29401,-0.319609,-1.58213,2.70473,-0.956952,-0.259428,0.107636,-0.701584,-0.484199,0.597123,0.449862,-0.574429,0.178279,0.205633,-1.38535,0.03763,-0.416659,-0.063009,0.205269,2.42845,-0.434721,-0.275049,-1.41786,-0.574094,1.10649,0.133964,1.8579,-0.99296,-0.359413,-1.07583,0.048886,-0.257176,-0.948068,-0.593177,-0.255075,-0.460678,-0.783075,-0.353678,-0.805162,0.814633,1.23216,0.716782,-1.10074,-0.4494,0.938398,-0.377517,0.945822,-0.861803,-0.841891,-0.715205,-0.882737,1.08181,-0.479443,-0.808371,-0.690772,1.52522,0.860703,-0.241042,-0.18138,0.06036,-0.803224,-0.451238,0.386803,-0.810562,-0.343219,1.08067,-0.019944,-0.351956,-0.405836,-1.32422,0.140135,-0.927051,-0.360509,0.523003,-0.730773,0.54359,-0.314814,-0.456301,-0.996564,0.005828,1.66457,-0.713308,2.47308,0.626616,0.391171,0.572009,-0.37244,-0.54256,1.82695,1.86549,0.00812,0.546875,-1.03369,1.24018,0.853405,-1.06135,-0.978033,-0.909045,0.889071,-0.321555,-0.43289,1.08777,-0.549973,0.04022,0.665704,-0.779866,0.256106,0.87831,-0.613892,-0.592937,-0.032231,-0.499508,-0.274761,-0.330871,-0.70937,-0.296084,-0.201899,-0.690544,-0.533299,1.57797,0.660153,-0.780445,1.12283,-0.687731,-1.03471,-0.162446,0.554515,0.786386,0.34333,1.34931,-0.638291,0.229842,0.075831,0.381886,1.24214,-0.602385,0.883732,-0.684617,0.822384,-0.866308,0.086011,1.07202,0.824717,-0.501039,-0.423146,-0.074804,0.096824,0.108935,-0.448263,-1.32936,-0.393162,-0.755831,2.30634,0.337274,-0.794498,0.333475,1.50714,-0.573222,0.208775,0.190421
F,-1.09896,-0.727452,0.992462,0.855033,1.72721,-0.598833,1.06305,-0.399029,1.50002,-0.235191,-0.564679,-0.02423,0.363221,-0.390629,1.72033,-0.757284,-0.55176,-0.713526,-0.486394,-0.59817,1.55655,-0.378008,-0.250774,-0.299676,-0.161606,0.016726,-0.372833,0.310376,-0.05901,0.035174,0.572587,-1.45132,0.97745,-0.622771,-0.441829,-0.759995,-0.155379,-0.486221,-0.43219,0.198932,3.05329,-0.188558,-0.134072,1.83422,-0.604931,-0.416874,1.47969,-0.969667,-0.475475,0.769418,1.6967,-0.82761,-0.381189,-1.32951,-0.040339,-0.854824,-0.481846,1.43239,0.521221,-0.200005,-0.213229,0.006577,0.243936,1.27171,0.919282,-0.742285,2.34708,-0.149497,-0.152445,-0.085017,-0.173808,-1.0437,1.07362,1.77231,-0.574465,-0.845284,0.946281,1.0106,-0.164533,1.50883,0.182526,0.189086,-1.16425,0.145692,2.17298,-0.607036,1.66463,1.87746,-1.78032,-0.714996,0.998049,1.01495,1.60143,-0.12996,0.319264,0.473586,-0.061235,-0.17413,-0.298491,-1.61101,-0.356659,-1.87671,1.49526,-0.397253,1.34711,0.208169,-0.433791,0.325213,-0.645091,-1.39137,0.686922,-1.06704,-0.486126,2.19655,0.333794,0.310419,0.325591,1.8152,0.867103,1.04127,1.39502,-0.677507,1.54858,-0.185735,1.04478,1.72622,-0.160507,0.356891,0.423319,0.922511,-0.48416,2.21023,-0.007732,2.38651,1.23096,-0.952042,-0.57681,0.994244,0.144796,0.316003,-0.570853,-1.49886,-0.646504,-0.094544,-0.184759,-0.929159,1.71138,4.74617,-0.673081,-1.01867,1.41683,-0.974691,0.367449,-0.347334,0.573175,1.76215,1.26891,0.309618,-0.705781,1.40216,0.722832,1.32551,1.51521,1.00614,-0.874019,-0.413198,0.522362,1.32565,0.749323,1.00713,-1.07546,-1.44881,-0.589475,0.393693,0.586269,-0.01113,0.694946,0.809945,3.4606,-0.527026,-0.954047,1.39314,2.13114,0.795703,-0.399179,0.739118,-1.63017,-0.502092,-0.684237,-1.32812,-1.16473,-0.190643,0.897206,1.1111,1.08306,0.359445,1.07485,-0.978854,-0.177883,-0.287529
F,-0.602,0.127353,1.68742,0.472879,0.599497,0.543102,-0.208248,-0.399118,0.751017,-0.601505,-0.519515,0.924778,0.072262,0.529741,1.10359,-0.698955,-0.548036,1.16727,0.080182,-0.584944,0.879787,-0.725963,0.346307,-0.300419,0.25042,-0.399319,-1.14633,-0.724573,-0.438715,0.202441,-0.764187,-0.199442,1.87811,-0.672826,-0.562983,-0.764749,1.0562,-0.590382,0.538996,0.134523,0.421834,-0.561458,-1.72166,1.2812,-1.2341,-0.68444,1.65168,-0.533595,-0.463353,-0.078861,-0.400694,-0.45318,-0.342653,-0.584887,0.081473,-0.660801,-0.475932,0.037204,-0.010685,3.16113,-0.747953,-0.662256,0.004929,0.884467,0.670939,-0.719272,0.036462,-0.419137,-0.751219,0.298168,1.19745,0.16357,0.674123,1.36623,-0.022064,-0.016825,0.653434,-0.511104,-0.541759,-0.177767,1.6475,-0.394778,-0.65668,-1.18064,0.308541,-0.580577,0.510965,-0.140697,-0.906006,-0.468824,1.17794,0.24909,0.160375,-0.516162,-0.060419,0.844224,0.953117,-0.726809,-0.79813,-0.209039,-1.26154,-0.266801,0.184744,-0.739877,-0.077245,0.85195,0.967142,-0.496771,-0.590974,-0.696189,0.739179,0.282875,-0.451677,0.304636,-0.740757,-0.324181,0.345497,0.542811,0.72987,0.597969,0.088259,-0.334498,-0.346527,-0.626175,1.0024,-0.237703,-0.571932,-0.702528,1.25489,-0.39404,-0.395818,1.34659,-0.714904,-0.07165,-0.464656,-0.192337,-0.022377,0.230251,-0.789775,0.173088,-0.333752,-0.272334,-0.53342,0.577516,0.439977,-0.981235,0.359821,-0.420973,-1.03822,-0.927178,1.97487,-0.59008,-1.01128,-0.563072,-0.104172,-0.371391,1.71542,0.62806,-0.806249,1.05188,-0.189611,0.184967,0.618717,0.099963,-0.19753,1.23011,1.11115,0.651985,-0.173706,0.914346,-1.15569,-0.100816,-0.946919,1.55736,-0.00639,-0.523549,1.00536,0.047088,0.441878,-0.846208,-0.322741,1.07054,0.339651,-0.174832,-0.066816,1.04229,-0.073053,-0.872116,-0.318765,-0.605501,0.048269,-0.814994,0.785461,0.495089,1.57841,-0.33858,-0.052105,0.779172,-0.512736,-0.749118
F,0.36678,0.306161,0.783965,3.57126,-0.32882,-0.131466,-2.17164,0.357167,0.734171,2.62833,-0.561379,-0.589948,-0.02461,-0.375286,-0.693301,2.91627,-0.509996,0.517695,-0.322968,-0.560959,0.843437,-0.013585,1.73603,-0.363784,0.960374,2.56306,0.194485,0.797985,-0.063751,1.45146,0.475787,0.435487,-0.304903,0.710756,0.105461,-0.718917,0.021323,3.56737,-0.109776,0.408451,0.515773,-1.71794,1.09308,1.46881,0.279492,-0.781816,-1.01952,-0.622442,-0.50634,0.587359,0.98119,0.277198,-0.196816,1.04402,-0.005659,-0.673386,-0.577168,1.56434,2.13803,-0.027502,0.604878,-0.520509,-1.89693,1.95726,0.903461,-0.715427,-0.504254,3.00095,-0.415525,-1.20649,-0.642296,0.741721,-0.88702,-0.400783,-0.296756,-0.737209,0.839258,1.46007,-0.014409,-0.584331,1.96287,0.438451,-0.347225,0.169916,-0.37149,-0.640034,1.83611,0.266441,1.28709,0.739303,-0.417851,-0.39385,-0.354664,-0.002564,-0.563452,5.70728,0.048878,-1.22729,1.92156,-0.533476,-0.335061,0.154663,1.28664,-0.678312,-0.166547,0.747786,-0.644633,-0.481185,-0.659946,-0.820461,0.331769,-1.13737,-0.535443,1.1589,-0.144217,-0.835107,2.30006,-0.272468,-1.11848,0.862277,0.037825,-1.39406,0.200614,2.35954,0.975255,-0.443142,-0.753882,0.804369,0.245303,-1.06671,-0.245978,2.56607,-0.746131,-0.436818,0.709436,0.27883,-0.866454,-0.309653,3.99045,-0.555106,-0.611507,0.083771,-0.139809,-0.237384,0.670498,4.56462,-0.782106,-0.615749,1.95027,-2.07495,-0.356463,-0.584335,-2.03848,-0.437948,0.583652,-0.432818,0.974908,0.937643,-0.241445,2.66372,0.087229,-0.316912,3.14929,0.698947,-1.16603,-1.43327,1.1211,0.562404,2.79,-0.168955,1.62065,-1.53613,0.622074,0.614938,1.07497,1.15834,1.50776,-1.72821,0.160027,-0.605705,-0.154167,-0.828141,0.19128,-1.86873,0.654791,-2.29761,-1.62863,1.0839,0.298443,0.801511,4.07244,-0.683947,1.02236,1.76176,-1.723,1.71211,1.15276,2.10132,0.92569,2.34533
F,-0.438071,-0.55845,-0.362777,-0.486271,-0.264498,-0.108183,-0.452354,-0.867082,-0.138886,-0.684936,-0.492221,-0.577835,-0.304393,0.477259,0.748316,-0.539429,-0.539016,0.044185,-0.489017,-0.55335,-0.18086,-0.608499,-0.30115,-0.546299,0.439158,-0.738567,-0.07089,2.4448,-0.515129,-0.736886,-0.473391,-0.022657,-0.663102,0.907042,0.646317,-0.555493,-0.632044,-0.839213,3.55543,-0.455431,1.16702,-0.511182,-0.809179,0.79241,-1.21773,-0.659833,0.255702,-0.52521,-0.454373,-0.626313,-0.509002,-0.640338,-0.64262,-0.396031,-1.34998,-0.547775,-0.575827,-0.082654,-0.406118,-0.787781,0.488372,-0.218304,-0.135987,-0.698483,-0.233002,-0.399403,-0.199503,-0.055875,-0.135399,1.26392,0.064629,0.179533,-0.081324,-0.755871,0.026977,-0.279676,-1.44333,-0.766431,-0.989008,-0.559216,-0.438261,-0.647106,-0.088558,-0.529369,-0.603149,-0.06579,-0.15901,1.73873,0.567157,0.296551,0.99576,-0.010512,-0.665977,-0.427769,-0.351857,-0.11572,-0.343536,-0.408566,1.18923,-0.581818,-1.39263,-0.498221,4.5798,0.033407,-0.556376,-1.03044,0.343447,-0.575561,-0.363139,-0.540513,-0.833205,-0.446068,-0.490809,1.07914,-0.815934,-0.085417,-0.361491,0.308799,-0.208351,0.416049,-1.10524,0.008228,-0.491589,-0.241495,0.054215,0.446076,-0.030737,-0.74924,-0.660371,0.753184,-0.576982,-0.501668,-0.05113,0.707964,1.32636,-1.96819,0.290749,-0.857942,0.147166,-0.662336,-0.447689,-0.557231,-0.313393,0.325454,-0.271279,-0.408493,-0.707446,-0.22402,-0.445055,-0.617281,-0.133029,-0.427141,-1.23006,-0.791077,0.871307,-0.461879,-0.56207,0.607884,0.186495,0.094209,-0.646445,0.33892,-0.454749,-0.338795,0.199995,-0.538343,0.076424,0.932528,-0.353292,0.420671,-0.445993,-0.516284,-0.689266,-0.299952,0.657856,-0.645014,-0.347937,-0.478208,0.75735,-0.499236,-0.688005,1.20995,-0.894707,0.405895,0.55885,0.529465,-1.09339,-0.298506,-0.645894,0.22807,0.714859,-0.403761,0.202197,0.06729,0.358974,-0.813325,-0.636717,-0.294973,0.062445,-0.592005
F,0.12718,-0.344173,0.800287,0.297967,-0.062929,0.143711,0.59218,-0.598722,-0.638123,-0.483335,-0.505214,1.09774,-0.086024,0.398602,0.554059,-0.662931,-0.577883,3.26261,-0.438579,-0.592175,0.404524,-0.735121,1.29904,-0.404501,0.845501,0.874245,-0.994,0.099977,-0.533625,-0.116868,-1.13825,-0.705522,1.3423,-0.778533,-0.367773,-0.727046,2.66028,-0.483637,1.50743,1.26882,0.296273,-0.704546,-0.356457,0.329028,-0.939195,-0.555679,-0.224771,-0.507337,-0.463864,-0.137019,-0.166048,-0.642248,-0.096191,-0.064922,-0.271117,-0.707338,-0.543318,0.688305,0.220075,1.05892,-0.509123,-0.926554,0.268151,0.4852,0.054498,-0.634738,0.775879,0.653869,-0.189983,-0.264595,0.465201,0.263927,1.06247,1.62655,-0.47232,-0.183252,0.086118,2.3103,-0.4333,1.17112,1.11075,-0.851804,-1.27664,-0.742069,-0.362026,-0.361018,0.012702,0.120545,-0.933745,-0.975811,-1.23818,0.730729,0.457707,-0.741402,-0.453493,0.618183,0.852758,-0.731359,-0.657839,-0.438741,-0.514596,-0.386856,-0.069759,0.256396,-0.16649,-0.009895,0.376153,-0.843158,0.108564,-0.530689,0.522685,-1.04186,-0.455653,-0.535723,-0.644456,0.412002,-0.238549,0.368308,2.19141,0.419408,-0.387957,-0.814684,-0.761424,-0.551346,0.067287,-0.514875,-0.413244,-0.452095,-0.160683,0.916768,-0.561544,-0.702399,-0.283696,-0.668858,0.243291,0.006229,-0.126855,1.68292,0.187995,-0.252033,-0.396488,-1.10297,-0.389449,0.564156,-0.239996,-0.09648,-0.457666,1.01495,-0.862109,0.410448,1.37984,-0.018574,-0.150455,-0.688014,-0.178673,0.384601,-0.503954,-0.674522,-0.145135,0.935094,-0.890121,2.40809,1.14128,-0.134945,-0.717058,0.610886,-0.117179,0.087656,0.157766,-0.384968,-0.593563,1.23248,-1.01714,0.530074,-0.399022,-0.877401,-0.094127,-0.821686,1.36882,-0.92841,-0.127817,2.46142,0.343915,0.302047,-1.98748,0.968168,0.058404,-0.824183,0.414719,-0.713379,-0.334675,-0.520905,0.932536,0.133146,-0.28027,-1.03538,0.0525,-0.304857,0.243921,-1.00757
F,-1.01444,-0.463752,1.07352,3.84876,1.93289,0.55605,-0.375653,-0.458318,1.5027,-0.901994,-0.565584,1.4514,3.47173,-0.823475,2.8961,-0.91946,-0.559032,2.39069,-0.510095,-0.611622,1.7867,0.213297,1.11482,-0.509802,0.800669,0.777985,0.278615,-0.943661,0.311429,3.73523,-0.729946,-1.07201,1.23351,-0.747397,-0.477097,-0.785746,1.6043,0.01822,1.05647,-1.07762,2.6761,-1.28835,0.391083,1.33642,0.152384,-1.12692,1.56901,-1.12954,-0.481833,0.513657,1.41036,-1.0902,0.608737,-0.89784,3.12679,-0.743548,-0.730848,4.21523,1.54861,-0.484487,-0.947441,-0.603061,-1.35791,1.61671,1.42184,-0.740895,1.79647,0.183786,-0.14714,0.293605,3.19417,-0.549015,2.94834,1.51086,-1.23142,-1.17281,0.890325,-0.813068,0.565147,1.92513,2.00372,-0.993184,-0.35335,1.08265,-0.608039,-0.256214,3.95555,-0.258963,-0.636923,-1.30816,0.462905,3.65402,-0.259756,-0.482768,2.83518,1.35769,2.09941,-0.870834,-0.452586,0.844139,-1.14815,-1.90229,-0.451838,0.651003,1.45712,2.52944,-0.842938,-0.587867,-0.341402,-0.087749,1.47983,-0.824506,-0.627401,2.83487,-0.421124,-0.080406,1.58471,3.50334,2.18808,-0.435835,1.67037,-0.870479,1.46622,0.380735,2.29227,-0.232394,-0.64346,0.380586,-0.354811,1.34338,-1.02374,2.3855,-0.461222,2.34386,1.26435,-0.43204,-0.173486,2.24651,0.201889,4.08519,-0.406998,-1.14759,-0.977877,-0.399011,1.15444,-2.10185,-0.008862,0.552227,-0.625282,-0.796863,3.90639,-0.736254,-0.606455,-1.01803,0.726145,1.61878,1.75917,0.477353,-0.890211,3.69074,0.271637,0.203764,3.67676,3.73035,-0.927376,-1.2186,0.658363,-0.245349,0.727126,4.92645,-1.75246,-0.908759,-1.21788,4.40205,0.665325,-0.186413,1.80956,-1.56025,1.33683,-0.741902,0.531303,1.62127,1.79719,0.817123,-2.45192,0.248336,-2.17404,-1.12297,-0.095686,-2.31948,-0.334385,-0.254353,-1.90085,0.764823,1.63489,1.40809,3.02214,2.51338,-0.252144,0.442732
F,-1.09464,-0.852032,-0.413516,-0.666943,1.8256,-0.695612,0.521243,-0.943521,3.7295,-0.705302,-0.504714,0.117967,-0.724897,0.510279,1.36519,-0.571671,-0.559726,0.307696,-0.527055,-0.554074,-0.611511,-0.473473,1.42641,-0.738108,-0.222814,-0.871144,-1.30868,0.192576,0.197473,-0.384756,-1.33498,-0.087215,4.26376,-0.748722,-0.61783,-0.804971,-0.461593,-0.755007,3.51774,2.95875,-0.753789,0.218917,-1.43202,4.27511,-0.305829,-0.464792,0.364021,-0.499303,-0.411206,0.088246,2.81561,-0.78147,-0.615298,-1.60337,-1.68343,-0.80984,-0.488763,1.2736,-0.699905,-1.43996,-0.992067,-0.363448,-1.51873,3.09781,1.74177,-0.727302,0.804281,-0.238236,-0.27125,0.101325,-0.480849,-0.762847,-0.501782,1.07573,0.485478,-0.187343,-1.85888,-0.036419,-0.228154,2.82871,0.735627,-0.697643,0.849571,0.215683,-0.207313,-0.486248,1.46509,-0.534075,-0.937093,-0.035723,0.280359,1.33678,-0.720641,-0.333753,-1.04922,-0.366932,5.37181,0.404734,-0.976894,-1.2601,0.101955,-0.349105,1.95508,-0.772832,-1.57848,2.341,-0.883225,-0.748245,-0.180228,-0.506241,1.03481,-1.33671,-0.415213,3.99562,-0.554442,0.50638,-0.351682,2.04246,-0.245278,1.2718,0.857306,-0.290984,1.29426,-1.9861,0.918544,1.68323,-0.556117,0.234284,-0.59141,0.095478,-0.597288,0.043495,0.021108,-0.807603,-1.19437,-1.99287,-0.843822,0.646085,-0.485996,1.00714,0.021018,-1.05225,-0.271234,-3.84778,0.824691,-0.17491,-0.031951,-0.804058,-1.78343,-0.432017,2.01133,-0.384806,-0.436737,-0.641207,-1.57577,-0.433475,-0.367983,1.37638,0.152752,-0.117809,3.42653,0.904437,-0.028216,0.563803,-1.44977,-0.199082,-0.21844,2.98098,-1.24359,2.02606,-0.630939,-0.794473,2.38065,0.719988,0.819535,0.458635,2.34688,-0.564699,-0.761622,-0.039222,-1.11196,2.59104,2.50897,0.801438,0.340649,2.09341,0.98217,-0.951287,-0.108168,0.659955,-0.422924,-0.340273,1.48837,-0.780722,1.40969,0.198976,-0.105994,-0.505524,-1.33265,-0.361574
