normal,gene14,gene852,gene1917,gene377,gene1494,gene1668,gene493,gene1892,gene1047,gene841,gene1671,gene625,gene1416,gene765,gene1400,gene1758,gene822,gene1048,gene67,gene1372,gene1772,gene581,gene892,gene1388,gene1293,gene1534,gene513,gene1423,gene1597,gene419,gene1042,gene249,gene1873,gene1381,gene1153,gene1115,gene1771,gene1884,gene1672,gene657,gene1838,gene1570,gene515,gene66,gene1674,gene1924,gene1451,gene317,gene267,gene639,gene1635,gene391,gene837,gene1334,gene1887,gene99,gene1473,gene834,gene1346,gene622,gene1472,gene245,gene1401,gene1990,gene758,gene75,gene415,gene1168,gene187,gene1599,gene1058,gene1634,gene772,gene980,gene1946,gene1060,gene1920,gene359,gene1679,gene561,gene529,gene1730,gene941,gene1967,gene119,gene1231,gene111,gene1331,gene1256,gene648,gene1968,gene1867,gene1511,gene698,gene824,gene1972,gene1546,gene1184,gene679,gene882,gene1186,gene411,gene100,gene1582,gene405,gene866,gene1353,gene1993,gene779,gene555,gene1567,gene1640,gene912,gene1939,gene1959,gene279,gene937,gene1111,gene1501,gene1387,gene792,gene992,gene1982,gene1651,gene732,gene571,gene1514,gene1560,gene734,gene1247,gene897,gene1328,gene49,gene1573,gene1900,gene360,gene1325,gene1808,gene1911,gene1843,gene970,gene994,gene1366,gene495,gene1002,gene1537,gene1032,gene365,gene281,gene624,gene358,gene136,gene1010,gene1394,gene1659,gene143,gene1380,gene818,gene662,gene663,gene231,gene1515,gene1550,gene1897,gene806,gene1004,gene564,gene1535,gene778,gene859,gene1849,gene1386,gene181,gene1504,gene652,gene766,gene26,gene447,gene1998,gene1209,gene190,gene137,gene503,gene188,gene1802,gene739,gene1224,gene1295,gene399,gene1414,gene70,gene82,gene395,gene1976,gene694,gene1406,gene1421,gene481,gene920,gene1213
F,-1.3067,-1.10221,-1.18073,0.043436,-0.248891,-0.479575,-0.698936,0.370383,-0.918946,1.44681,-0.369044,0.79234,-0.4213,-0.58444,-0.476931,1.71931,-1.69609,1.18801,-2.15622,-0.664501,1.26543,-1.13281,0.665496,0.022514,-1.51794,1.50002,0.870428,-1.58238,0.092227,0.572767,1.97977,-1.197,0.637212,0.717756,-1.59945,1.22922,0.697892,-0.829427,-1.59106,0.004493,1.20635,0.889422,0.964592,-1.6917,-1.43038,0.397629,-0.38402,-1.77972,-1.34788,1.3738,0.084935,1.10004,0.665148,1.36733,0.980734,0.308178,-0.326648,1.94729,-0.047403,0.159403,1.43882,-1.3525,0.799377,-0.891871,0.231143,1.21441,-2.2054,1.52327,0.459884,1.2317,-1.00718,-2.31805,0.070968,0.376504,1.86814,1.59207,-1.40053,1.13462,0.553263,-0.624869,0.751359,0.220576,0.912145,-1.14347,-0.730642,-0.037277,-2.10292,0.780785,1.60341,-1.54123,0.831822,0.126121,1.111,0.789828,-0.506473,-0.936663,1.1775,-0.272519,1.01132,0.673848,0.772202,-0.747616,0.741481,1.69528,-0.06993,0.118343,1.14216,0.306306,-0.956915,-1.6674,1.4859,-1.27027,0.383311,0.887084,-2.35136,0.594675,1.8629,-0.421466,1.34942,0.635199,-2.17945,-0.905692,-0.91667,0.309043,1.01417,0.827881,0.650351,0.434984,-0.202548,-0.299342,-0.683849,0.579171,-1.91492,1.59842,1.59687,-0.248422,1.11335,1.1597,-0.559061,-0.569371,-2.64753,0.849859,-0.059234,1.1532,0.051585,1.04475,0.642448,0.505638,0.824861,-0.533411,-0.736568,-0.700697,-2.19538,-0.787872,0.448852,-0.564417,-0.574676,1.62166,0.061259,0.156065,-0.181039,-1.89648,1.45026,-0.559768,-0.651128,0.341364,-0.829315,0.729541,1.05844,2.50864,0.922509,-0.846818,-2.19454,-0.716307,0.917417,-1.05279,0.012676,1.85086,1.50009,0.896186,1.59849,-0.066977,2.60794,-2.81951,0.213061,-0.966462,0.538152,1.70126,0.900642,1.84711,-3.01615,0.052782,-1.7385,0.836309,0.8669,1.51552,0.158754,0.771314,-2.45731,0.682229
T,1.02923,1.12213,1.16443,0.424935,1.02885,0.388392,1.64426,1.45326,-0.246093,-1.04612,-1.36135,0.682479,0.76906,1.92245,-1.38985,0.504243,1.25693,-1.19926,-0.396763,-0.508545,-1.02825,-0.800439,1.61748,-0.73691,-1.25106,-0.196093,-1.15353,1.60756,-0.498545,0.053219,-0.703214,1.27091,1.63418,-0.000862,-0.467866,-0.332635,-1.03423,-0.07275,1.34646,0.869223,-0.166126,1.08419,0.171311,0.042012,1.20275,0.146534,0.485389,-0.993093,1.47589,-0.469175,0.40821,0.178549,-0.703823,-1.00888,-1.12233,-0.125845,0.421933,0.821322,0.067547,-0.353941,0.819485,1.53964,-0.861375,0.079287,2.54494,0.3621,1.14847,-1.63641,-0.692223,-1.16738,0.766914,-0.795439,-1.93348,-0.295315,0.535368,-1.46967,-1.00346,-0.772357,-0.733646,-0.218645,0.674567,-2.23499,-0.007327,0.868273,1.29975,0.138319,1.61048,1.04833,-0.806044,0.317153,1.52236,-0.40679,0.022478,-1.50448,0.795527,-0.61236,-0.803926,-1.45454,-0.060159,-1.62772,0.840532,0.886521,-0.65646,-0.694662,-0.281615,1.99462,-0.185307,0.048502,0.444452,1.27649,-0.472238,-0.20708,1.40948,-0.52182,-0.62227,0.758264,1.34637,0.930416,1.24479,0.94415,0.707816,-0.06949,0.292719,-0.162533,0.825576,-1.26579,0.270787,-1.69536,-0.838193,0.763143,0.868382,0.160227,0.92653,0.182329,-1.15571,-0.944503,0.51504,-0.231353,-0.391128,0.579175,-0.613352,-0.689721,-1.67589,-1.33938,-0.780599,0.418197,-0.786952,-1.75685,0.690131,-0.127795,0.872286,-0.766121,-0.058004,-1.23502,-1.44315,2.09358,0.994935,0.8949,0.779512,1.27235,0.91583,0.015003,-1.08352,0.819675,1.11567,0.285193,0.863664,0.177221,0.766881,-0.079535,1.01764,-0.427717,0.874274,-0.551668,-0.993125,-0.587108,-0.982297,0.948218,0.998675,-0.630302,-1.17154,0.536445,1.12665,-0.607153,-0.73322,1.96574,0.392087,-0.05259,-0.79838,-0.005885,0.8982,-0.174146,-0.129751,-0.17618,-0.33147,0.164709,-0.465831,0.541764,1.70647,-1.29594
F,0.684712,0.007626,0.039428,0.265867,0.032127,0.763646,0.101192,0.105264,-0.954375,-0.840731,-0.122111,0.306087,-1.00087,0.640185,0.355437,-1.07947,0.006657,-0.338192,0.045429,1.01753,1.22342,-0.685216,-0.4096,0.518608,-0.471209,-0.707746,0.47261,0.152458,-0.039219,0.348172,1.10982,0.116041,-1.89634,0.956467,-0.016207,-0.035818,0.208339,-1.17748,-0.71134,-0.276903,-0.150323,-1.55652,-0.220475,0.549622,0.611979,-2.1328,-1.20351,-0.669103,0.329651,0.835484,0.276809,-0.345366,0.778504,0.360986,1.79665,0.807557,0.109057,0.224763,-0.45536,0.00936,0.019749,0.252453,0.22002,0.169286,-0.073069,-0.455643,0.185688,0.537641,0.298318,0.780731,0.128779,0.897302,0.167789,0.762539,-0.506076,0.896631,0.835577,0.042915,-0.592386,-0.679707,-0.897634,0.451154,-0.495707,-0.245563,0.450222,-0.899045,0.452113,-0.162195,-0.65067,-0.036631,-0.376086,-0.084837,-0.901899,0.883582,0.058686,-0.698328,0.578531,0.141571,-1.16003,1.53705,-0.026506,-0.02601,1.00086,-0.056612,0.457169,-0.611618,0.231474,-0.141979,-0.707521,-0.504853,1.49562,-0.082303,-0.699226,-0.055265,-0.419889,0.604418,0.051801,0.051066,0.263705,0.869055,0.592021,0.477827,-0.597778,-0.274489,0.233214,-0.182999,0.677828,0.340877,0.035173,-0.362514,-0.46494,0.920264,0.972099,-0.354868,0.346262,0.468377,0.697639,-0.40982,1.41309,-0.11851,1.45849,0.795235,-0.321582,0.130147,0.34847,-0.036923,0.919828,0.176873,-1.28559,-0.226426,0.496572,0.972756,-0.174454,0.466424,0.668533,-0.236941,-0.165627,-0.296524,0.769494,-0.001082,-0.330128,-1.54974,-0.288729,-0.180704,-0.450073,-0.000178,0.127172,0.667368,-0.201947,0.584732,0.600684,0.253812,-1.0106,-0.114214,-0.475451,-0.112312,1.31181,-0.63838,-1.3834,-0.732685,1.59401,0.607118,-1.80415,0.67391,0.142614,-0.452938,-0.757201,0.843898,-0.069454,-0.250268,0.874282,-0.366543,-0.051759,0.184199,-0.396229,-0.043154,-0.572012,0.456299,1.05509,0.1914
T,1.01476,0.661881,0.049608,1.04822,0.734016,0.758376,2.02629,0.807683,-0.896482,-1.4068,-1.78412,-1.15048,-0.511382,1.7931,-0.722755,-1.20592,1.07628,-1.24817,1.04415,-0.755224,-0.919683,-1.24409,0.75711,0.11835,-0.84189,-0.571026,-0.797578,1.67565,0.466268,0.74524,-0.280458,1.282,0.340146,1.17075,-0.565699,-1.16158,-1.09438,0.324683,0.942232,1.10273,-1.20959,0.542042,-0.114749,1.48493,0.850914,1.5073,-0.587023,-0.389259,1.59977,-0.213884,0.926978,-1.11445,-0.29984,-0.529225,-0.196955,0.29795,-0.091907,-1.38606,0.273673,1.55062,-0.481505,1.57464,0.445069,1.47841,0.452883,0.102966,1.00964,-0.99366,-1.00051,-0.176027,1.49707,-0.211787,1.59607,0.917129,-1.23637,0.002235,-0.263514,-0.938771,-0.924931,-0.199116,-1.13882,-0.629003,0.313861,0.579108,1.24017,0.820767,0.904175,1.24559,-0.913313,-0.432889,-0.248858,-1.29663,-1.38177,-1.15259,1.0653,-0.739989,-1.16371,-0.231072,-1.36667,-1.05781,-0.252554,0.925918,0.715252,-1.34493,-0.292015,-0.878057,-0.963648,-1.18227,-1.11747,-0.417497,0.154082,0.864068,-0.392292,1.03689,-1.15929,1.05955,0.211368,0.800434,1.46452,1.07842,1.14031,-0.662214,1.20288,-0.433688,0.388755,-0.369398,1.25566,1.08883,0.589117,-0.214558,0.866449,1.06108,1.10562,-0.318708,-0.106988,0.260634,-0.931162,0.151691,0.458763,0.643315,1.69902,0.482887,-0.41898,-0.326099,-0.403561,-0.397661,-0.462291,-0.931899,0.038491,1.36099,0.174956,0.206164,-0.584832,1.0203,-1.23874,1.67068,0.399254,-1.54298,0.360141,0.713153,-0.411733,-0.086824,-1.20086,0.879428,0.408598,0.405843,1.35692,0.288185,-0.447743,-1.0794,-0.611412,0.903509,-0.028277,2.10043,0.597506,0.784752,0.52149,-0.39106,-1.15122,-1.75393,-1.34081,0.649657,-0.363941,0.7215,0.151307,0.763967,-1.92792,0.211648,0.202404,-0.852319,1.60129,0.374807,-0.153784,0.389643,-0.056545,-1.31043,0.173657,0.488893,1.29829,0.160898
F,-0.178935,0.634691,0.043344,-0.720749,-1.02121,1.24154,0.316226,-0.235008,-0.219566,-0.58465,-0.517352,-1.1886,-0.217717,0.478516,1.01698,-0.843946,-0.39052,-0.863918,-0.266028,-0.193349,0.887112,0.75368,-1.61056,0.775716,-0.383185,0.042235,0.269774,0.082363,0.818666,-0.065855,0.813798,-0.158787,-1.10579,1.7029,-0.222886,-0.50594,-0.373964,-1.0611,0.03718,0.48254,-1.17576,0.509874,0.771953,0.846316,0.735404,1.50916,-0.766818,1.21795,0.169007,-0.145447,-0.360253,0.248789,-0.183659,1.01002,-0.19243,-1.06619,0.096435,-0.022093,0.899511,0.983199,-0.940502,0.154942,0.606202,0.591929,-0.650691,-0.032903,0.235007,-0.618889,0.617083,-0.597823,0.266456,-0.536357,0.204912,1.71078,-0.018401,0.325331,0.311091,-0.026556,-1.04956,-0.108379,-0.950788,-0.064523,-0.336931,0.749035,0.292537,-0.491462,-0.015878,-0.219603,-0.12932,-0.5431,-0.684027,-1.09382,-0.252028,1.36338,0.075104,-0.00061,1.13857,0.363907,-0.926954,-1.09219,0.295245,-0.460552,-0.275507,0.246019,0.779932,0.37143,-1.19833,0.897438,0.032048,-0.232992,0.578605,0.528744,-0.326378,0.097529,-1.10327,0.180309,0.612768,-0.618427,-0.575659,0.145014,-0.332505,-0.429922,0.780147,-0.629805,-0.44192,0.924953,0.256397,1.14085,1.12697,-0.8904,0.770964,1.60309,0.682449,-0.573212,-0.373713,0.556783,0.642344,0.858011,-0.412245,-2.14585,1.90848,0.483698,-1.3027,-0.412024,-0.100511,-0.93205,-1.32019,0.339165,-0.012906,0.171436,0.948637,0.968129,1.3802,0.754802,0.612102,0.761109,0.096785,-0.735553,-1.16401,-0.903708,0.106189,-0.354078,-1.30279,-0.679754,-0.681865,-1.03919,0.781735,0.370668,-0.751064,-0.482679,-1.14181,0.792367,-1.24002,0.612301,0.610821,1.01146,1.38778,0.047706,-0.269283,-0.342586,-0.326746,0.434931,-1.57352,1.08489,-0.732784,-1.6627,-0.554803,1.61464,0.889038,-1.19348,0.739814,1.82503,0.189179,0.173188,0.44228,-1.03358,-0.761467,0.744879,1.25617,0.031319
T,-0.101042,1.02318,-0.129948,0.435586,-0.311702,1.26729,0.750946,-1.13995,0.398588,-1.58673,-0.78385,-1.85838,-0.396195,0.379343,-1.72185,-1.41877,-0.284693,-0.409339,-0.546999,-0.559451,0.599401,-0.622999,0.519834,1.24175,0.874881,-0.898992,-0.05353,0.49751,0.64537,0.736467,-0.543267,-0.888453,-2.47448,1.236,0.084462,-2.05427,-2.30359,0.611322,1.44482,1.8499,-0.420273,-0.227679,0.838549,1.47056,1.80204,0.45092,-0.478573,-1.3947,0.382122,-0.10535,0.272481,-1.88646,-0.3653,-0.130751,-0.738389,0.085151,0.29485,-1.048,0.6891,0.459754,-0.571274,0.528892,-0.71857,2.0301,-0.998233,0.57007,0.002739,-0.697706,-1.84708,-0.671727,1.43218,0.047897,-0.309333,1.42221,-0.820514,0.092946,-0.859786,0.236365,-1.0044,-0.323286,-0.573878,0.149288,-0.035793,0.117234,1.05384,-1.47877,0.062633,-1.07,0.355012,0.613925,-0.696544,-0.842377,-1.02694,-1.48215,0.420861,0.754616,-0.601848,-1.18094,-1.90322,-3.33346,-0.961541,-0.1445,1.29835,-0.253881,-1.51656,0.02453,-0.830035,0.428686,0.805916,-0.673537,0.535548,0.844627,-0.873485,0.051133,0.11918,1.50563,-2.15107,-0.897628,-0.710506,-0.595028,2.72228,1.10605,1.20122,-0.8947,0.653847,0.581728,1.01425,2.1352,-1.81815,-0.651771,0.746343,1.3953,1.46476,-1.39692,0.939333,0.898664,-0.900915,0.823813,0.699782,0.038381,2.2182,0.015824,0.640512,1.69549,0.990758,-1.13617,-0.118584,-1.33863,0.83151,2.03413,1.95312,0.372288,0.89503,0.17158,-0.919855,0.700013,1.56759,-0.301429,-0.373237,-0.107536,-2.02279,0.115552,-2.25155,-1.22902,-0.977753,0.574996,0.800891,0.629843,-0.52347,-0.433034,-3.64834,-0.251092,-0.527319,-0.121122,0.048968,1.17743,1.0435,-0.292271,-1.56589,-0.847163,-1.6882,0.942483,-0.552667,2.17273,2.04995,-1.77791,-1.34308,0.031468,0.993535,-0.808453,1.99496,1.10339,0.585527,-1.02187,-0.23983,-1.12236,-0.089888,-2.03718,1.3925,-0.685358
F,-0.633022,0.382988,0.383361,0.608344,-0.460694,0.763825,0.189036,-0.065456,-1.27301,-0.239024,0.587315,1.02459,-0.347229,-0.311375,-0.03181,1.09922,-1.79101,-1.12692,0.301681,1.43779,0.855435,-0.082065,0.110594,0.161462,-0.377808,0.521786,0.649353,-0.665845,0.036234,-0.553948,1.52931,-0.667622,-0.211401,0.773986,-0.007746,0.25993,1.2427,-1.36905,-0.26874,0.354142,0.835825,-0.340824,0.692971,-0.238193,0.081048,-0.605225,-0.876066,1.1327,-0.426498,0.044678,-0.827811,1.03578,0.197833,-0.463881,-0.096461,-1.02496,-0.287745,1.32494,1.33959,0.426969,1.61511,-0.410226,-1.5289,1.11561,1.46506,1.24984,-0.919248,-1.00524,0.875901,0.425462,-0.164095,0.455122,-1.52904,0.126617,-0.58215,0.319105,-0.463211,0.410553,0.986632,-0.084259,1.81798,-0.584481,-0.855455,1.00321,0.171558,-0.463783,-1.43477,-0.663642,0.161267,0.886312,2.30779,0.60088,-0.977971,1.95655,0.31983,-0.533646,-1.02386,0.453084,-0.558169,0.304769,0.459791,-1.05421,0.258514,0.422922,0.720484,0.096798,1.07052,1.12111,-0.93053,-1.38426,1.1325,0.080603,0.885252,-4.03549,-0.769521,2.84925,0.03594,0.001325,0.457019,-1.45638,-0.847749,0.12391,1.24488,0.588065,1.30282,-0.056964,1.52686,0.083881,0.46612,-0.73311,1.1788,0.468396,-1.17512,-0.453928,-0.542369,1.35688,0.912395,0.375333,0.076178,-0.416128,-0.345265,0.412647,-0.369936,0.01079,0.199328,0.646191,-0.291158,0.079016,1.73031,-1.54434,-0.232164,-0.55812,-1.02636,0.847051,-0.526899,-0.200161,-0.15599,-0.806418,0.469277,0.673619,1.04785,-0.847679,-1.25449,0.166404,0.251715,-1.59395,0.015814,1.32586,-0.491924,1.70366,1.07661,0.440946,-1.94341,-0.486413,0.979687,-0.344712,1.75984,1.30929,0.850532,0.237547,-0.177917,0.698231,-0.145733,0.409581,0.404152,-0.08821,0.257919,-0.608866,1.22309,1.06618,-0.43753,0.027403,-1.94284,0.71188,-0.250085,0.268785,-0.63708,0.991831,-0.748566,0.337852
T,1.02874,1.12144,-0.167978,2.79307,0.205022,0.868894,1.62459,-0.629941,-2.49923,-1.60027,-0.416893,-0.749753,-0.880757,0.505664,-0.163824,-0.965117,-0.730527,-0.951879,1.22071,0.778691,-1.71989,-1.58774,-0.887962,0.449207,-1.6672,-0.348296,-0.787126,-0.157766,0.671953,1.30297,-1.01739,0.146856,1.88675,1.33197,-1.08443,0.696892,-0.667981,1.45635,0.422264,-1.05944,0.550308,0.436392,-1.35502,2.08643,0.099055,0.879689,1.39179,0.262476,0.396182,-0.769175,1.3869,0.782409,0.781203,-0.947366,-1.34429,0.436726,-1.68634,0.462768,0.14321,1.81022,-1.07817,0.417741,-0.38191,0.489211,0.911656,0.251022,-0.903637,-2.1252,-1.16341,-0.53826,2.10713,-0.531108,-2.05708,1.15763,-0.532547,-0.37879,-1.09354,-0.086511,-0.089828,1.43278,-0.020548,-1.99292,0.295,-0.279903,-0.299737,1.31994,-1.47249,1.00239,-1.79971,-0.861947,1.2144,-1.23098,-0.671872,-0.279101,0.473325,-1.97784,-0.874851,1.3979,-0.501177,-1.43478,0.358189,1.68739,-1.96218,0.270391,1.52264,-0.949851,0.98332,-0.288405,-2.78485,-2.77251,0.293057,-0.013229,0.527403,-0.356502,-0.397029,1.38465,-0.06085,0.701904,0.693505,0.879303,-0.079563,-1.61758,1.13002,0.550795,2.49197,-0.570127,1.20659,0.938921,0.979473,-1.40205,1.09344,1.46848,0.40481,-0.794387,-1.92075,-0.27858,0.948501,-0.420074,0.407393,0.333228,-0.168915,-0.74094,0.213454,-1.83311,-1.14864,-0.010772,-0.61469,-0.717468,-0.054629,1.15766,-1.65801,-0.34039,-0.087967,0.931279,-1.39362,1.09564,0.484553,-0.423487,1.19897,3.13676,-0.31892,-1.20043,-0.814109,0.536537,-0.406817,0.159072,0.968418,0.733189,-0.233473,0.70754,0.97274,1.7714,1.17965,0.796063,-0.466729,0.862236,-1.58614,0.377856,-0.237284,-0.578624,-1.89924,2.11895,0.863469,-0.366555,0.255608,0.222431,0.220992,0.392087,0.840524,0.460707,1.06694,1.15149,-0.322905,0.497103,-0.049357,0.04385,-0.989458,2.39931,-1.03587,-1.04077
F,0.255625,0.739086,-0.74247,-0.86651,-1.63042,1.35067,0.03872,-2.01713,0.702935,-2.11258,0.673107,0.225784,-0.606112,-0.518572,0.035253,0.589093,-1.63708,-1.24245,-0.122837,-0.173389,1.54542,0.060163,-0.653228,0.608616,0.384847,1.09205,1.20142,-0.947733,-0.210832,-0.58426,1.63845,-0.735197,-0.938629,0.679419,0.927688,0.400474,1.32619,-0.510507,0.26825,-0.604839,0.620691,-0.311932,0.576401,-0.888186,-1.13168,0.450727,-0.722587,-0.725186,-1.07036,-0.117862,-1.99887,0.777146,0.855191,0.53182,-0.281178,-1.28813,0.951103,1.40489,1.12834,0.238182,1.04903,-0.851538,-1.3792,0.940805,-0.856632,0.506892,-1.27701,-0.823725,0.693895,-0.897238,0.958981,-0.078751,-2.24088,0.606358,-0.056791,1.46879,0.288868,1.31929,-0.523606,0.314098,0.159382,-0.040503,-1.96923,-2.48578,-1.1355,-0.383633,-0.704281,-1.27509,-0.595848,0.725539,0.470758,0.165844,0.592163,1.4038,-0.482156,0.660897,0.730855,-0.721464,0.418348,-0.607736,0.630275,-0.247813,-0.170305,1.03313,0.571191,-1.05659,0.79222,0.008399,0.165539,-0.617471,0.357216,1.14699,1.13034,-0.557869,0.866015,0.778481,-1.06002,0.134384,-0.379557,-0.384542,-0.135344,0.261637,0.528688,0.081162,0.159334,0.788551,-0.961324,0.292457,-0.27343,-1.47365,-1.41202,0.545637,0.324622,0.889828,-0.0866,1.12447,0.906115,1.42204,-1.29528,-2.18427,-0.168472,0.253093,0.787678,-0.932963,1.04887,0.361351,-1.48735,0.562542,0.357666,0.886819,-0.102449,1.01721,-0.132107,0.800932,0.989125,-0.642777,0.555694,0.215273,-1.44292,-0.372028,-1.7772,0.048935,-0.861593,-0.716694,-1.02519,-0.938235,0.162451,1.46757,0.274027,1.09366,0.662792,-0.313931,-0.418617,0.03861,1.77917,-0.646285,1.30113,1.01999,0.206024,-0.220867,-0.43836,0.661289,1.68695,0.127615,0.78184,-1.2602,-0.672006,0.251961,1.65631,0.987602,-0.408472,0.8528,-0.073143,-0.73259,2.31474,0.463227,-1.73633,0.10979,0.776367,-1.52476
T,2.08865,0.01576,-0.411039,1.24517,1.17427,1.39303,1.48417,0.479083,-2.22404,0.401988,-0.968595,-1.24503,1.12853,1.84852,0.071298,-1.34978,0.226412,-0.386449,1.32142,-0.801563,-0.467391,-2.37412,1.52875,1.33453,-2.98966,0.16991,-0.90588,0.511837,-0.528005,1.70515,-0.189661,1.75219,0.778822,0.991384,-1.83389,-0.905278,-0.567127,1.55311,-0.901389,0.900665,0.500758,1.37572,0.239245,1.81348,0.226003,1.71084,0.452114,0.351535,1.63741,0.005524,1.43855,-1.57388,1.91045,-0.448159,0.195248,0.957145,-0.928051,-1.31246,0.341517,1.03991,-1.7148,1.73081,0.651802,-0.211636,-0.153588,-1.28913,0.042468,-1.15104,-1.12307,0.151235,2.05994,-1.78249,0.526733,0.864739,-3.07587,-0.29838,-1.71788,0.075655,-1.41686,1.14424,-0.652799,-1.18254,0.331913,-0.272488,-0.2477,2.07021,0.107727,0.591731,-1.09287,-2.14962,0.695737,-2.64936,-1.53425,-0.022562,1.00504,-3.34361,-0.551375,-0.743504,-1.90684,-0.450078,-0.279284,2.05426,-1.16895,-0.021638,1.06531,1.17293,-0.208323,-0.388818,-1.88537,-1.00874,0.17523,0.519998,0.935191,1.38887,-1.48567,-0.464769,1.30303,1.04103,0.455553,1.05955,-0.637629,-1.99847,-0.299589,-1.3797,1.52643,-0.267264,0.932146,1.98637,-0.332537,1.19654,0.489776,0.748255,0.342598,0.622238,-0.683929,0.154307,-0.438158,0.494867,-1.7274,0.976177,-1.76219,-0.459755,0.135805,-0.843008,-1.58318,-0.958853,-0.099309,-0.032524,-1.1497,1.1772,-2.22264,0.088881,0.172781,0.732161,0.164235,0.238356,-0.976214,-0.896001,0.486534,0.507543,0.004345,-2.20865,-0.694025,1.19415,0.463726,-0.109398,-0.568369,1.60231,0.557639,-0.626545,1.00349,-0.557109,0.358979,1.26561,0.329585,0.652359,-0.987275,-1.14408,-1.2123,-1.04664,-0.986092,1.36368,0.486088,-2.31674,-0.250869,1.12947,-0.883029,1.38771,-0.600465,-0.652574,-0.489234,1.62709,-0.506185,0.099179,0.342493,-1.43327,0.460975,0.094913,-1.02402,-1.26168
F,-1.84593,0.838199,-0.280699,0.206886,-1.85769,0.840551,0.37907,-1.10078,1.02599,0.497809,0.188356,0.521564,-2.93099,-0.654079,0.636268,1.0329,-1.71256,0.479838,-0.885575,1.26397,-0.089997,1.42183,-0.234376,-0.763431,0.991906,0.417952,0.601915,-1.04373,0.178398,-0.539278,-0.36394,-1.44884,-0.569473,0.942024,0.680157,0.865608,-0.545897,-0.480594,-0.045782,-1.24592,-0.160397,-1.68483,1.13155,-1.27844,-0.54123,0.421837,-0.683201,-1.83756,-1.14465,0.961417,-0.566447,1.24036,-1.15521,-1.00165,0.638654,-1.0559,0.571064,0.691273,-0.215211,0.725777,0.046938,-0.971218,0.439375,1.17633,0.021739,0.62162,-1.32945,-0.764942,-0.358853,1.11228,-0.973646,1.33957,0.053222,0.665888,1.13567,0.313651,0.663176,-1.37482,0.873976,-1.99949,0.75539,0.624904,-0.312239,-1.60864,-0.842055,-0.302677,-1.1424,0.007804,0.252089,0.365303,-0.031673,0.82415,0.981272,-1.54319,-1.46616,0.81851,-0.883503,-0.209992,1.33997,0.508305,1.23119,-1.29489,0.370493,1.37779,-0.463509,-0.378331,0.838925,-0.748101,1.14496,-0.270692,1.62653,-0.515976,-1.93535,0.685579,0.824481,0.331618,1.14988,-2.14223,-0.142083,-0.806827,0.862541,0.810987,0.721085,1.61065,0.762015,-1.58681,-0.463685,0.620442,2.36041,-0.755664,-0.762678,1.09748,-0.559808,1.26103,-0.233801,1.44425,0.757484,-0.038532,-0.42614,-1.73219,1.03875,-0.781654,-0.469507,0.044447,1.05203,1.98207,0.80543,-0.102338,0.669752,0.208704,0.252751,-0.788128,0.382658,-0.262587,-1.20229,-0.36279,0.122344,-1.20401,-1.91538,0.866369,-0.164114,0.462056,-0.099739,-1.3786,-1.53492,-0.558403,0.87094,-0.356741,0.905726,0.7887,0.603275,1.05253,0.211844,-1.36281,0.233091,1.26932,-0.485073,1.77649,0.145018,-1.58526,-0.030004,0.259715,-0.8163,1.41443,-1.25687,-0.545655,1.67956,1.64364,-0.216143,0.721532,-0.405725,-1.64204,0.4092,0.185749,-1.26419,0.360257,-1.31159,0.954371,0.594394,1.43346
