class,Attr3320,Attr2363,Attr1674,Attr804,Attr6281,Attr6184,Attr2121,Attr1962,Attr2439,Attr5984,Attr1882,Attr3012,Attr1829,Attr1144,Attr4847,Attr490,Attr3729,Attr3252,Attr6347,Attr3341,Attr6677,Attr3647,Attr7119,Attr1779,Attr5823,Attr6803,Attr2288,Attr4196,Attr770,Attr4167,Attr1745,Attr668,Attr2020,Attr2111,Attr5772,Attr1834,Attr1933,Attr4973,Attr2402,Attr6021,Attr5062,Attr1087,Attr6200,Attr5932,Attr695,Attr6919,Attr4609,Attr2546,Attr6797,Attr1135,Attr590,Attr396,Attr2137,Attr412,Attr4951,Attr3004,Attr3258,Attr400,Attr6806,Attr3605,Attr6215,Attr4328,Attr6477,Attr3507,Attr5593,Attr6201,Attr6162,Attr4499,Attr3904,Attr3130,Attr1802,Attr5723,Attr2084,Attr1817,Attr4903,Attr5377,Attr6005,Attr2475,Attr5087,Attr3784,Attr1291,Attr3336,Attr6645,Attr4697,Attr5274,Attr4229,Attr2485,Attr6967,Attr1630,Attr6283,Attr321,Attr4504,Attr6855,Attr1147,Attr6801,Attr2043,Attr2645,Attr5833,Attr6094,Attr4052
1,-0.868556,-0.092948,-0.776495,0.782958,2.02074,-0.12586,-0.594995,-0.26614,-0.131443,1.35083,-0.618261,0.608441,-0.874858,2.00403,-0.839667,1.13045,0.54803,-0.601857,-0.726229,-0.630573,-0.330402,-0.472288,1.62603,-0.526945,0.379924,-0.670641,-0.52951,-0.656524,-0.809484,-0.215947,-1.00243,0.682124,-0.653869,0.029994,0.086358,-0.663117,-0.42087,1.10521,-0.431634,0.004637,-0.911945,-0.56031,-0.428866,-0.614337,0.170835,-0.575177,1.09316,-0.606376,-0.670057,-0.104001,1.04001,0.887136,-0.591546,-0.951506,0.188745,-0.527616,-0.931116,0.412732,-0.664264,-0.333072,-0.416485,1.48301,-0.389898,-0.991461,1.35392,-0.349304,-1.18207,-0.382527,-0.705815,-0.790319,-1.66057,-0.50073,-0.108641,-0.332243,-0.257692,0.70544,-0.471483,-0.010143,1.08435,0.770798,-0.888318,1.55631,-0.003805,0.428826,0.086307,-0.909979,0.769609,-0.77563,2.09084,-0.140811,-0.789211,0.738657,-0.522241,-0.772668,-0.974374,-0.54701,-0.415068,-0.400301,0.823797,-0.814134
1,-0.532135,-0.084548,0.887808,-0.727189,0.249493,-0.596227,-0.405045,-0.213425,0.178288,-0.328639,-0.511291,0.047342,-0.385489,-0.612139,-0.493653,-0.422025,-0.717094,-0.518583,-0.965296,-1.48313,-0.62876,0.228779,-0.938268,-0.259542,-0.668756,0.266369,-0.435433,0.753624,-0.208012,-0.744075,-0.324408,-0.485444,-0.895633,-0.648971,-0.98951,-0.013173,-0.562576,-0.595198,-0.306158,-0.588746,-0.252736,-0.04528,0.075853,-0.609054,-0.592968,-0.481914,0.268004,-0.19476,-0.104907,-0.252103,-0.44982,-0.336712,0.260389,0.186599,-1.10119,-0.695678,-0.486029,1.2182,0.329881,-0.782954,-0.416626,-0.919815,-0.275497,-0.348993,-0.980416,0.150087,-0.189763,-0.195997,0.105483,-0.616675,-0.393832,-0.010448,-0.580998,-0.066716,0.652381,0.024097,0.313724,-0.591667,-0.439165,-0.384789,0.040647,-0.600902,-0.379916,-2.32994,-0.103646,-0.44887,-0.617846,-0.801858,-0.731849,-0.736469,0.429784,-0.343379,-0.527177,-0.460979,-0.332477,-0.01394,-0.975202,-0.344583,-0.946707,-0.915565
1,-0.820459,-0.608957,-0.731158,2.20634,0.898514,0.217274,-0.885089,0.900986,2.67321,0.594431,-0.580581,-0.385754,-0.902743,0.159088,-0.409749,0.775825,0.45072,-0.720782,2.42381,0.17144,-1.32379,0.203254,0.560658,-0.536069,0.791479,-0.907291,-0.534376,-0.297429,0.713586,1.30657,-0.740875,2.7017,-0.982224,-0.375565,1.06528,-0.768085,2.66046,0.072196,-0.541266,0.092645,0.928181,1.96264,-0.496313,0.065149,1.2675,-0.892798,-0.44942,-0.420534,-0.945397,0.696231,1.80223,-1.11939,-0.900168,1.26288,-1.00712,-1.2704,-0.507924,0.643145,-0.895565,-0.492946,-0.647415,2.07228,1.82647,1.64013,0.812234,-0.579023,-0.295984,-0.793089,-0.786271,0.162721,0.286186,-0.155232,2.53289,-0.594452,-0.364862,-0.45467,-0.060869,1.15149,0.438257,1.39335,-0.342305,0.239821,0.184235,-1.35377,2.13368,0.038032,0.042728,-0.500226,-0.367731,0.322049,0.127894,0.938051,1.15173,0.476032,0.075876,-0.600384,1.57039,-0.347644,2.28949,-0.529012
1,-0.588769,-0.91655,0.428941,-0.459888,-0.674661,-0.198025,-0.247696,-0.615057,-0.871108,-0.005962,-0.410996,-0.062776,0.338396,0.497909,-0.617624,0.705676,-0.490491,0.538875,1.08363,0.447832,-0.869989,-0.661547,-0.358213,-0.517813,0.457964,0.107533,-0.533214,-0.259428,-1.38535,0.107636,-0.275049,-0.964257,0.205633,-0.956952,-0.574094,-0.701584,-1.07,0.449862,-0.416659,0.205269,1.29401,0.048886,-0.484199,-0.486564,-0.318326,-0.574429,-0.174989,-0.96996,0.03763,2.70473,-0.063009,-0.470035,-0.319609,-0.618075,-1.58213,-0.434721,-0.359413,2.42845,0.133964,0.599092,-0.592813,-0.593177,0.597123,0.945822,-0.118682,-0.576365,-0.841891,-0.460678,-0.948068,-1.41786,-0.783075,-0.715205,1.23216,-0.257176,-0.99296,-1.07583,-0.803224,1.10649,-0.126038,0.391171,-0.4494,0.860703,1.8579,-1.10074,-0.353678,-0.730773,0.814633,0.716782,1.08181,-0.882737,-0.241042,-0.690772,-0.456301,0.06036,0.938398,-0.377517,-0.861803,-1.03369,1.52522,-0.805162
1,-1.09896,-0.235191,-0.372833,0.363221,1.72033,-0.390629,-0.399029,1.72721,1.06305,1.50002,-0.55176,0.572587,-0.378008,-0.02423,-0.299676,-0.250774,-0.161606,-0.757284,1.55655,-0.598833,-1.45132,0.310376,0.97745,-0.486394,0.035174,-0.759995,-0.564679,-0.416874,-0.040339,1.47969,0.006577,-0.713526,-1.32951,-0.604931,1.27171,-0.969667,0.016726,1.6967,-0.481846,0.521221,3.05329,-0.173808,-0.475475,-0.441829,-0.155379,-0.82761,0.198932,-0.486221,-0.854824,1.83422,1.43239,-0.05901,-0.188558,-0.43219,-0.134072,-0.213229,-0.152445,-0.200005,-0.742285,-0.622771,-0.727452,1.77231,0.769418,1.66463,0.992462,-0.59817,-1.78032,-0.845284,1.07362,0.243936,0.946281,-0.714996,0.182526,-1.0437,-0.149497,-0.085017,-0.356659,0.919282,0.855033,1.04478,0.145692,-0.061235,2.34708,-1.16425,1.0106,0.333794,1.50883,0.189086,1.01495,0.998049,-0.17413,0.319264,1.8152,-1.61101,2.17298,-0.607036,1.87746,-0.007732,0.473586,-0.164533
1,-0.602,-0.601505,-1.14633,0.072262,1.10359,0.529741,-0.399118,0.599497,-0.208248,0.751017,-0.548036,-0.764187,-0.725963,0.924778,-0.300419,0.346307,0.25042,-0.698955,0.879787,0.543102,-0.199442,-0.724573,1.87811,0.080182,0.202441,-0.764749,-0.519515,-0.68444,0.081473,1.65168,-0.662256,1.16727,-0.584887,-1.2341,0.884467,-0.533595,-0.399319,-0.400694,-0.475932,-0.010685,0.421834,1.19745,-0.463353,-0.562983,1.0562,-0.45318,0.134523,-0.590382,-0.660801,1.2812,0.037204,-0.438715,-0.561458,0.538996,-1.72166,-0.747953,-0.751219,3.16113,-0.719272,-0.672826,0.127353,1.36623,-0.078861,0.510965,1.68742,-0.584944,-0.906006,-0.016825,0.674123,0.004929,0.653434,-0.468824,1.6475,0.16357,-0.419137,0.298168,-1.26154,0.670939,0.472879,1.0024,-1.18064,0.953117,0.036462,-0.65668,-0.511104,-0.740757,-0.177767,-0.394778,0.24909,1.17794,-0.726809,-0.060419,0.542811,-0.209039,0.308541,-0.580577,-0.140697,-0.714904,0.844224,-0.541759
1,0.36678,2.62833,0.194485,-0.02461,-0.693301,-0.375286,0.357167,-0.32882,-2.17164,0.734171,-0.509996,0.475787,-0.013585,-0.589948,-0.363784,1.73603,0.960374,2.91627,0.843437,-0.131466,0.435487,0.797985,-0.304903,-0.322968,1.45146,-0.718917,-0.561379,-0.781816,-0.005659,-1.01952,-0.520509,0.517695,1.04402,0.279492,1.95726,-0.622442,2.56306,0.98119,-0.577168,2.13803,0.515773,-0.642296,-0.50634,0.105461,0.021323,0.277198,0.408451,3.56737,-0.673386,1.46881,1.56434,-0.063751,-1.71794,-0.109776,1.09308,0.604878,-0.415525,-0.027502,-0.715427,0.710756,0.306161,-0.400783,0.587359,1.83611,0.783965,-0.560959,1.28709,-0.737209,-0.88702,-1.89693,0.839258,0.739303,1.96287,0.741721,3.00095,-1.20649,-0.335061,0.903461,3.57126,0.975255,0.169916,0.048878,-0.504254,-0.347225,1.46007,-0.144217,-0.584331,0.438451,-0.39385,-0.417851,-1.22729,-0.563452,-0.272468,-0.533476,-0.37149,-0.640034,0.266441,-0.746131,5.70728,-0.014409
1,-0.438071,-0.684936,-0.07089,-0.304393,0.748316,0.477259,-0.867082,-0.264498,-0.452354,-0.138886,-0.539016,-0.473391,-0.608499,-0.577835,-0.546299,-0.30115,0.439158,-0.539429,-0.18086,-0.108183,-0.022657,2.4448,-0.663102,-0.489017,-0.736886,-0.555493,-0.492221,-0.659833,-1.34998,0.255702,-0.218304,0.044185,-0.396031,-1.21773,-0.698483,-0.52521,-0.738567,-0.509002,-0.575827,-0.406118,1.16702,0.064629,-0.454373,0.646317,-0.632044,-0.640338,-0.455431,-0.839213,-0.547775,0.79241,-0.082654,-0.515129,-0.511182,3.55543,-0.809179,0.488372,-0.135399,-0.787781,-0.399403,0.907042,-0.55845,-0.755871,-0.626313,-0.15901,-0.362777,-0.55335,0.567157,-0.279676,-0.081324,-0.135987,-1.44333,0.296551,-0.438261,0.179533,-0.055875,1.26392,-1.39263,-0.233002,-0.486271,0.054215,-0.529369,-0.343536,-0.199503,-0.088558,-0.766431,-0.815934,-0.559216,-0.647106,-0.010512,0.99576,-0.408566,-0.351857,0.308799,-0.581818,-0.603149,-0.06579,1.73873,-0.05113,-0.11572,-0.989008
1,0.12718,-0.483335,-0.994,-0.086024,0.554059,0.398602,-0.598722,-0.062929,0.59218,-0.638123,-0.577883,-1.13825,-0.735121,1.09774,-0.404501,1.29904,0.845501,-0.662931,0.404524,0.143711,-0.705522,0.099977,1.3423,-0.438579,-0.116868,-0.727046,-0.505214,-0.555679,-0.271117,-0.224771,-0.926554,3.26261,-0.064922,-0.939195,0.4852,-0.507337,0.874245,-0.166048,-0.543318,0.220075,0.296273,0.465201,-0.463864,-0.367773,2.66028,-0.642248,1.26882,-0.483637,-0.707338,0.329028,0.688305,-0.533625,-0.704546,1.50743,-0.356457,-0.509123,-0.189983,1.05892,-0.634738,-0.778533,-0.344173,1.62655,-0.137019,0.012702,0.800287,-0.592175,-0.933745,-0.183252,1.06247,0.268151,0.086118,-0.975811,1.11075,0.263927,0.653869,-0.264595,-0.514596,0.054498,0.297967,0.067287,-0.742069,0.852758,0.775879,-1.27664,2.3103,-0.644456,1.17112,-0.851804,0.730729,-1.23818,-0.731359,-0.453493,0.368308,-0.438741,-0.362026,-0.361018,0.120545,-0.283696,0.618183,-0.4333
1,-1.01444,-0.901994,0.278615,3.47173,2.8961,-0.823475,-0.458318,1.93289,-0.375653,1.5027,-0.559032,-0.729946,0.213297,1.4514,-0.509802,1.11482,0.800669,-0.91946,1.7867,0.55605,-1.07201,-0.943661,1.23351,-0.510095,3.73523,-0.785746,-0.565584,-1.12692,3.12679,1.56901,-0.603061,2.39069,-0.89784,0.152384,1.61671,-1.12954,0.777985,1.41036,-0.730848,1.54861,2.6761,3.19417,-0.481833,-0.477097,1.6043,-1.0902,-1.07762,0.01822,-0.743548,1.33642,4.21523,0.311429,-1.28835,1.05647,0.391083,-0.947441,-0.14714,-0.484487,-0.740895,-0.747397,-0.463752,1.51086,0.513657,3.95555,1.07352,-0.611622,-0.636923,-1.17281,2.94834,-1.35791,0.890325,-1.30816,2.00372,-0.549015,0.183786,0.293605,-1.14815,1.42184,3.84876,2.29227,1.08265,2.09941,1.79647,-0.35335,-0.813068,-0.421124,1.92513,-0.993184,3.65402,0.462905,-0.870834,2.83518,3.50334,0.844139,-0.608039,-0.256214,-0.258963,-0.461222,1.35769,0.565147
1,-1.09464,-0.705302,-1.30868,-0.724897,1.36519,0.510279,-0.943521,1.8256,0.521243,3.7295,-0.559726,-1.33498,-0.473473,0.117967,-0.738108,1.42641,-0.222814,-0.571671,-0.611511,-0.695612,-0.087215,0.192576,4.26376,-0.527055,-0.384756,-0.804971,-0.504714,-0.464792,-1.68343,0.364021,-0.363448,0.307696,-1.60337,-0.305829,3.09781,-0.499303,-0.871144,2.81561,-0.488763,-0.699905,-0.753789,-0.480849,-0.411206,-0.61783,-0.461593,-0.78147,2.95875,-0.755007,-0.80984,4.27511,1.2736,0.197473,0.218917,3.51774,-1.43202,-0.992067,-0.27125,-1.43996,-0.727302,-0.748722,-0.852032,1.07573,0.088246,1.46509,-0.413516,-0.554074,-0.937093,-0.187343,-0.501782,-1.51873,-1.85888,-0.035723,0.735627,-0.762847,-0.238236,0.101325,0.101955,1.74177,-0.666943,0.918544,0.215683,5.37181,0.804281,0.849571,-0.036419,-0.554442,2.82871,-0.697643,1.33678,0.280359,0.404734,-1.04922,2.04246,-1.2601,-0.207313,-0.486248,-0.534075,0.021108,-0.366932,-0.228154
1,-0.473055,-0.840186,-0.719519,1.02681,-0.702947,-0.015499,-0.755386,1.01353,0.301664,0.836243,-0.554978,-1.05588,-0.804491,-0.396286,-0.693239,-0.529657,1.31608,-0.655169,-1.12827,0.603389,-0.214891,0.035797,-0.866527,-0.505859,-0.594657,-0.767803,-0.532166,-0.953811,0.791864,-0.785578,-0.592765,0.153606,-0.434621,0.291351,1.19862,-0.481429,-0.302507,0.397786,-0.422369,-0.661671,-0.488564,1.15679,-0.412172,-0.558799,0.203614,-0.538584,-0.375453,-0.755818,-0.623497,-0.252271,-0.033062,0.360834,-0.371263,1.68223,-1.41896,-0.563614,-0.307919,1.67328,-0.614326,-0.155321,-0.430786,-1.0001,-0.285691,-0.431567,0.61967,-0.532875,-0.033485,0.00265,-0.588931,0.517351,0.117786,-0.09302,-0.121137,0.15456,-0.561417,-0.488257,-0.028861,-0.286424,0.598429,-0.409255,0.136409,-0.22952,-0.792527,0.57684,0.215164,-0.698935,-0.145645,-0.811082,0.331151,-0.139894,-0.082588,0.548928,-0.825425,-0.206473,1.01301,-0.466241,-0.492574,-0.681555,0.076852,-0.903099
