normal,gene14,gene1917,gene377,gene765,gene841,gene1671,gene892,gene493,gene1047,gene822,gene625,gene1416,gene1873,gene1597,gene1892,gene1400,gene67,gene1293,gene1388,gene1423,gene419,gene1758,gene513,gene581,gene1048,gene1534,gene1771,gene249,gene1772,gene1372,gene1494,gene1674,gene1153,gene852,gene1884,gene1115,gene1924,gene1381,gene1042,gene66,gene1672,gene1838,gene267,gene391,gene1635,gene1668,gene1570,gene1346,gene639,gene1451,gene1472,gene657,gene515,gene622,gene245,gene837,gene1334,gene1473,gene99,gene415,gene1168,gene834,gene75,gene187,gene772,gene1887,gene1634,gene1058,gene1599,gene1990,gene1946,gene758,gene1401,gene561,gene1679,gene1730,gene980,gene111,gene1060,gene1920,gene529,gene359,gene317,gene1231,gene119,gene1967,gene1256,gene941,gene1867,gene1511,gene1968,gene648,gene1331,gene1972,gene698,gene824,gene1184,gene1546,gene679,gene882
1,-1.3067,-1.18073,0.043436,-0.58444,1.44681,-0.369044,0.665496,-0.698936,-0.918946,-1.69609,0.79234,-0.4213,0.637212,0.092227,0.370383,-0.476931,-2.15622,-1.51794,0.022514,-1.58238,0.572767,1.71931,0.870428,-1.13281,1.18801,1.50002,0.697892,-1.197,1.26543,-0.664501,-0.248891,-1.43038,-1.59945,-1.10221,-0.829427,1.22922,0.397629,0.717756,1.97977,-1.6917,-1.59106,1.20635,-1.34788,1.10004,0.084935,-0.479575,0.889422,-0.047403,1.3738,-0.38402,1.43882,0.004493,0.964592,0.159403,-1.3525,0.665148,1.36733,-0.326648,0.308178,-2.2054,1.52327,1.94729,1.21441,0.459884,0.070968,0.980734,-2.31805,-1.00718,1.2317,-0.891871,1.86814,0.231143,0.799377,-0.624869,0.553263,0.220576,0.376504,-2.10292,1.59207,-1.40053,0.751359,1.13462,-1.77972,-0.037277,-0.730642,-1.14347,1.60341,0.912145,0.126121,1.111,0.831822,-1.54123,0.780785,-0.936663,0.789828,-0.506473,-0.272519,1.1775,1.01132,0.673848
-1,1.02923,1.16443,0.424935,1.92245,-1.04612,-1.36135,1.61748,1.64426,-0.246093,1.25693,0.682479,0.76906,1.63418,-0.498545,1.45326,-1.38985,-0.396763,-1.25106,-0.73691,1.60756,0.053219,0.504243,-1.15353,-0.800439,-1.19926,-0.196093,-1.03423,1.27091,-1.02825,-0.508545,1.02885,1.20275,-0.467866,1.12213,-0.07275,-0.332635,0.146534,-0.000862,-0.703214,0.042012,1.34646,-0.166126,1.47589,0.178549,0.40821,0.388392,1.08419,0.067547,-0.469175,0.485389,0.819485,0.869223,0.171311,-0.353941,1.53964,-0.703823,-1.00888,0.421933,-0.125845,1.14847,-1.63641,0.821322,0.3621,-0.692223,-1.93348,-1.12233,-0.795439,0.766914,-1.16738,0.079287,0.535368,2.54494,-0.861375,-0.218645,-0.733646,-2.23499,-0.295315,1.61048,-1.46967,-1.00346,0.674567,-0.772357,-0.993093,0.138319,1.29975,0.868273,-0.806044,-0.007327,-0.40679,0.022478,1.52236,0.317153,1.04833,-0.61236,-1.50448,0.795527,-1.45454,-0.803926,-0.060159,-1.62772
1,0.684712,0.039428,0.265867,0.640185,-0.840731,-0.122111,-0.4096,0.101192,-0.954375,0.006657,0.306087,-1.00087,-1.89634,-0.039219,0.105264,0.355437,0.045429,-0.471209,0.518608,0.152458,0.348172,-1.07947,0.47261,-0.685216,-0.338192,-0.707746,0.208339,0.116041,1.22342,1.01753,0.032127,0.611979,-0.016207,0.007626,-1.17748,-0.035818,-2.1328,0.956467,1.10982,0.549622,-0.71134,-0.150323,0.329651,-0.345366,0.276809,0.763646,-1.55652,-0.45536,0.835484,-1.20351,0.019749,-0.276903,-0.220475,0.00936,0.252453,0.778504,0.360986,0.109057,0.807557,0.185688,0.537641,0.224763,-0.455643,0.298318,0.167789,1.79665,0.897302,0.128779,0.780731,0.169286,-0.506076,-0.073069,0.22002,-0.679707,-0.592386,0.451154,0.762539,0.452113,0.896631,0.835577,-0.897634,0.042915,-0.669103,-0.899045,0.450222,-0.245563,-0.65067,-0.495707,-0.084837,-0.901899,-0.376086,-0.036631,-0.162195,-0.698328,0.883582,0.058686,0.141571,0.578531,-1.16003,1.53705
-1,1.01476,0.049608,1.04822,1.7931,-1.4068,-1.78412,0.75711,2.02629,-0.896482,1.07628,-1.15048,-0.511382,0.340146,0.466268,0.807683,-0.722755,1.04415,-0.84189,0.11835,1.67565,0.74524,-1.20592,-0.797578,-1.24409,-1.24817,-0.571026,-1.09438,1.282,-0.919683,-0.755224,0.734016,0.850914,-0.565699,0.661881,0.324683,-1.16158,1.5073,1.17075,-0.280458,1.48493,0.942232,-1.20959,1.59977,-1.11445,0.926978,0.758376,0.542042,0.273673,-0.213884,-0.587023,-0.481505,1.10273,-0.114749,1.55062,1.57464,-0.29984,-0.529225,-0.091907,0.29795,1.00964,-0.99366,-1.38606,0.102966,-1.00051,1.59607,-0.196955,-0.211787,1.49707,-0.176027,1.47841,-1.23637,0.452883,0.445069,-0.199116,-0.924931,-0.629003,0.917129,0.904175,0.002235,-0.263514,-1.13882,-0.938771,-0.389259,0.820767,1.24017,0.579108,-0.913313,0.313861,-1.29663,-1.38177,-0.248858,-0.432889,1.24559,-0.739989,-1.15259,1.0653,-0.231072,-1.16371,-1.36667,-1.05781
1,-0.178935,0.043344,-0.720749,0.478516,-0.58465,-0.517352,-1.61056,0.316226,-0.219566,-0.39052,-1.1886,-0.217717,-1.10579,0.818666,-0.235008,1.01698,-0.266028,-0.383185,0.775716,0.082363,-0.065855,-0.843946,0.269774,0.75368,-0.863918,0.042235,-0.373964,-0.158787,0.887112,-0.193349,-1.02121,0.735404,-0.222886,0.634691,-1.0611,-0.50594,1.50916,1.7029,0.813798,0.846316,0.03718,-1.17576,0.169007,0.248789,-0.360253,1.24154,0.509874,0.899511,-0.145447,-0.766818,-0.940502,0.48254,0.771953,0.983199,0.154942,-0.183659,1.01002,0.096435,-1.06619,0.235007,-0.618889,-0.022093,-0.032903,0.617083,0.204912,-0.19243,-0.536357,0.266456,-0.597823,0.591929,-0.018401,-0.650691,0.606202,-0.108379,-1.04956,-0.064523,1.71078,-0.015878,0.325331,0.311091,-0.950788,-0.026556,1.21795,-0.491462,0.292537,0.749035,-0.12932,-0.336931,-1.09382,-0.252028,-0.684027,-0.5431,-0.219603,-0.00061,1.36338,0.075104,0.363907,1.13857,-0.926954,-1.09219
-1,-0.101042,-0.129948,0.435586,0.379343,-1.58673,-0.78385,0.519834,0.750946,0.398588,-0.284693,-1.85838,-0.396195,-2.47448,0.64537,-1.13995,-1.72185,-0.546999,0.874881,1.24175,0.49751,0.736467,-1.41877,-0.05353,-0.622999,-0.409339,-0.898992,-2.30359,-0.888453,0.599401,-0.559451,-0.311702,1.80204,0.084462,1.02318,0.611322,-2.05427,0.45092,1.236,-0.543267,1.47056,1.44482,-0.420273,0.382122,-1.88646,0.272481,1.26729,-0.227679,0.6891,-0.10535,-0.478573,-0.571274,1.8499,0.838549,0.459754,0.528892,-0.3653,-0.130751,0.29485,0.085151,0.002739,-0.697706,-1.048,0.57007,-1.84708,-0.309333,-0.738389,0.047897,1.43218,-0.671727,2.0301,-0.820514,-0.998233,-0.71857,-0.323286,-1.0044,0.149288,1.42221,0.062633,0.092946,-0.859786,-0.573878,0.236365,-1.3947,-1.47877,1.05384,0.117234,0.355012,-0.035793,-0.842377,-1.02694,-0.696544,0.613925,-1.07,0.754616,-1.48215,0.420861,-1.18094,-0.601848,-1.90322,-3.33346
1,-0.633022,0.383361,0.608344,-0.311375,-0.239024,0.587315,0.110594,0.189036,-1.27301,-1.79101,1.02459,-0.347229,-0.211401,0.036234,-0.065456,-0.03181,0.301681,-0.377808,0.161462,-0.665845,-0.553948,1.09922,0.649353,-0.082065,-1.12692,0.521786,1.2427,-0.667622,0.855435,1.43779,-0.460694,0.081048,-0.007746,0.382988,-1.36905,0.25993,-0.605225,0.773986,1.52931,-0.238193,-0.26874,0.835825,-0.426498,1.03578,-0.827811,0.763825,-0.340824,1.33959,0.044678,-0.876066,1.61511,0.354142,0.692971,0.426969,-0.410226,0.197833,-0.463881,-0.287745,-1.02496,-0.919248,-1.00524,1.32494,1.24984,0.875901,-1.52904,-0.096461,0.455122,-0.164095,0.425462,1.11561,-0.58215,1.46506,-1.5289,-0.084259,0.986632,-0.584481,0.126617,-1.43477,0.319105,-0.463211,1.81798,0.410553,1.1327,-0.463783,0.171558,1.00321,0.161267,-0.855455,0.60088,-0.977971,2.30779,0.886312,-0.663642,-0.533646,1.95655,0.31983,0.453084,-1.02386,-0.558169,0.304769
-1,1.02874,-0.167978,2.79307,0.505664,-1.60027,-0.416893,-0.887962,1.62459,-2.49923,-0.730527,-0.749753,-0.880757,1.88675,0.671953,-0.629941,-0.163824,1.22071,-1.6672,0.449207,-0.157766,1.30297,-0.965117,-0.787126,-1.58774,-0.951879,-0.348296,-0.667981,0.146856,-1.71989,0.778691,0.205022,0.099055,-1.08443,1.12144,1.45635,0.696892,0.879689,1.33197,-1.01739,2.08643,0.422264,0.550308,0.396182,0.782409,1.3869,0.868894,0.436392,0.14321,-0.769175,1.39179,-1.07817,-1.05944,-1.35502,1.81022,0.417741,0.781203,-0.947366,-1.68634,0.436726,-0.903637,-2.1252,0.462768,0.251022,-1.16341,-2.05708,-1.34429,-0.531108,2.10713,-0.53826,0.489211,-0.532547,0.911656,-0.38191,1.43278,-0.089828,-1.99292,1.15763,-1.47249,-0.37879,-1.09354,-0.020548,-0.086511,0.262476,1.31994,-0.299737,-0.279903,-1.79971,0.295,-1.23098,-0.671872,1.2144,-0.861947,1.00239,-1.97784,-0.279101,0.473325,1.3979,-0.874851,-0.501177,-1.43478
1,0.255625,-0.74247,-0.86651,-0.518572,-2.11258,0.673107,-0.653228,0.03872,0.702935,-1.63708,0.225784,-0.606112,-0.938629,-0.210832,-2.01713,0.035253,-0.122837,0.384847,0.608616,-0.947733,-0.58426,0.589093,1.20142,0.060163,-1.24245,1.09205,1.32619,-0.735197,1.54542,-0.173389,-1.63042,-1.13168,0.927688,0.739086,-0.510507,0.400474,0.450727,0.679419,1.63845,-0.888186,0.26825,0.620691,-1.07036,0.777146,-1.99887,1.35067,-0.311932,1.12834,-0.117862,-0.722587,1.04903,-0.604839,0.576401,0.238182,-0.851538,0.855191,0.53182,0.951103,-1.28813,-1.27701,-0.823725,1.40489,0.506892,0.693895,-2.24088,-0.281178,-0.078751,0.958981,-0.897238,0.940805,-0.056791,-0.856632,-1.3792,0.314098,-0.523606,-0.040503,0.606358,-0.704281,1.46879,0.288868,0.159382,1.31929,-0.725186,-0.383633,-1.1355,-2.48578,-0.595848,-1.96923,0.165844,0.592163,0.470758,0.725539,-1.27509,0.660897,1.4038,-0.482156,-0.721464,0.730855,0.418348,-0.607736
-1,2.08865,-0.411039,1.24517,1.84852,0.401988,-0.968595,1.52875,1.48417,-2.22404,0.226412,-1.24503,1.12853,0.778822,-0.528005,0.479083,0.071298,1.32142,-2.98966,1.33453,0.511837,1.70515,-1.34978,-0.90588,-2.37412,-0.386449,0.16991,-0.567127,1.75219,-0.467391,-0.801563,1.17427,0.226003,-1.83389,0.01576,1.55311,-0.905278,1.71084,0.991384,-0.189661,1.81348,-0.901389,0.500758,1.63741,-1.57388,1.43855,1.39303,1.37572,0.341517,0.005524,0.452114,-1.7148,0.900665,0.239245,1.03991,1.73081,1.91045,-0.448159,-0.928051,0.957145,0.042468,-1.15104,-1.31246,-1.28913,-1.12307,0.526733,0.195248,-1.78249,2.05994,0.151235,-0.211636,-3.07587,-0.153588,0.651802,1.14424,-1.41686,-1.18254,0.864739,0.107727,-0.29838,-1.71788,-0.652799,0.075655,0.351535,2.07021,-0.2477,-0.272488,-1.09287,0.331913,-2.64936,-1.53425,0.695737,-2.14962,0.591731,-3.34361,-0.022562,1.00504,-0.743504,-0.551375,-1.90684,-0.450078
1,-1.84593,-0.280699,0.206886,-0.654079,0.497809,0.188356,-0.234376,0.37907,1.02599,-1.71256,0.521564,-2.93099,-0.569473,0.178398,-1.10078,0.636268,-0.885575,0.991906,-0.763431,-1.04373,-0.539278,1.0329,0.601915,1.42183,0.479838,0.417952,-0.545897,-1.44884,-0.089997,1.26397,-1.85769,-0.54123,0.680157,0.838199,-0.480594,0.865608,0.421837,0.942024,-0.36394,-1.27844,-0.045782,-0.160397,-1.14465,1.24036,-0.566447,0.840551,-1.68483,-0.215211,0.961417,-0.683201,0.046938,-1.24592,1.13155,0.725777,-0.971218,-1.15521,-1.00165,0.571064,-1.0559,-1.32945,-0.764942,0.691273,0.62162,-0.358853,0.053222,0.638654,1.33957,-0.973646,1.11228,1.17633,1.13567,0.021739,0.439375,-1.99949,0.873976,0.624904,0.665888,-1.1424,0.313651,0.663176,0.75539,-1.37482,-1.83756,-0.302677,-0.842055,-1.60864,0.252089,-0.312239,0.82415,0.981272,-0.031673,0.365303,0.007804,0.81851,-1.54319,-1.46616,-0.209992,-0.883503,1.33997,0.508305
-1,-0.660579,0.453765,0.480019,1.27248,0.697164,-1.75036,0.682372,1.46716,-0.334073,0.906518,-1.6444,-0.891652,0.610758,0.732518,1.09047,-1.42803,1.93345,-0.524762,-0.6411,1.25143,0.886149,-1.42232,-1.93385,-0.643576,-0.360972,-0.800772,-1.56834,1.1062,-0.939177,-0.124965,1.40626,0.044107,-0.820384,0.823155,1.06105,-0.081145,1.00273,0.969448,-1.45589,0.124991,0.823033,-0.463586,1.25399,-0.376168,1.22132,0.64626,-0.799307,-1.33271,0.318831,0.314643,-1.41798,0.170083,-1.21606,1.10913,1.07399,-0.744908,-2.45577,-0.018267,1.34645,0.999796,-0.043045,-1.57514,0.155625,-1.99449,1.21471,0.303678,-0.39051,0.464559,-1.24472,0.326518,-0.138763,0.914217,1.69471,-0.975037,-0.795557,-1.30276,0.778717,1.14741,-1.27243,-1.67151,-0.603752,-1.9662,-0.866435,-0.016021,1.18548,0.862638,-0.758533,0.496743,-0.612779,-0.637748,0.288429,-0.162956,1.13704,-0.072849,-1.2421,0.364879,-1.73928,-1.87226,0.156901,0.034154
1,0.217414,-0.328554,-1.06196,-0.554355,0.811029,2.1186,1.72909,-0.943869,-0.793193,-1.12073,0.020976,0.330947,-0.099164,0.831048,0.380518,1.81095,0.531835,-0.393695,1.05412,-1.51337,0.592418,-0.962794,1.03955,1.39127,1.06653,-0.826319,0.711311,-0.802614,1.12967,-0.532078,-0.827788,-0.883869,0.817241,0.008369,-0.649738,-0.130478,-0.360372,1.28079,2.23303,-0.307131,-2.06984,-0.106032,-1.00952,0.501453,-0.310576,0.820874,1.67578,1.81928,0.461006,-1.24852,0.285229,0.358081,1.48632,1.49229,-1.08011,0.746189,0.688225,-0.182796,-0.492073,-1.63567,-0.228003,0.637528,0.059518,1.16665,-0.045931,-0.496553,0.628441,0.897491,1.18133,0.239998,-1.5938,-1.20107,-0.107838,-0.665059,-0.343408,0.146459,1.46376,-1.45495,0.737515,-1.90144,-0.192073,1.68201,1.60631,0.565214,-0.494376,-1.63368,0.969116,-0.5024,1.17411,-1.44958,0.890964,0.056207,-1.07395,-0.46412,0.959526,-0.013845,0.615885,1.53779,-1.79748,0.613293
