class,Attr3320,Attr6281,Attr804,Attr6184,Attr1962,Attr1829,Attr2121,Attr1674,Attr6677,Attr2363,Attr4847,Attr2439,Attr1087,Attr5984,Attr1882,Attr2111,Attr6347,Attr770,Attr5772,Attr3012,Attr1745,Attr3784,Attr3341,Attr6797,Attr6803,Attr3647,Attr1144,Attr7119,Attr4973,Attr4196,Attr6005,Attr3507,Attr6855,Attr490,Attr6919,Attr1834,Attr3729,Attr1135,Attr2020,Attr173,Attr4229,Attr4609,Attr2402,Attr2288,Attr6806,Attr3258,Attr5833,Attr5087,Attr590,Attr2084,Attr6021,Attr3252,Attr2626,Attr1081,Attr4167,Attr3336,Attr5723,Attr3342,Attr2137,Attr3004,Attr1827,Attr400,Attr4328,Attr4366,Attr235,Attr5823,Attr5062,Attr1802,Attr6162,Attr2276,Attr695,Attr1779,Attr4764,Attr3561,Attr774,Attr2641,Attr3904,Attr321,Attr1260,Attr1630,Attr3778,Attr4504,Attr833,Attr1147,Attr396,Attr4291,Attr4582,Attr878,Attr2441,Attr88,Attr1615,Attr5373,Attr585,Attr4535,Attr3939,Attr120,Attr3847,Attr7044,Attr3631,Attr2181
F,-0.868556,2.02074,0.782958,-0.12586,-0.26614,-0.874858,-0.594995,-0.776495,-0.330402,-0.092948,-0.839667,-0.131443,-0.56031,1.35083,-0.618261,0.029994,-0.726229,-0.809484,0.086358,0.608441,-1.00243,0.770798,-0.630573,-0.670057,-0.670641,-0.472288,2.00403,1.62603,1.10521,-0.656524,-0.471483,-0.991461,-0.522241,1.13045,-0.575177,-0.663117,0.54803,-0.104001,-0.653869,-0.836958,-0.909979,1.09316,-0.431634,-0.52951,-0.664264,-0.931116,-0.400301,1.08435,1.04001,-0.108641,0.004637,-0.601857,0.304902,-0.409066,-0.215947,1.55631,-0.50073,0.804217,-0.591546,-0.527616,-1.25161,0.412732,1.48301,-0.701095,-0.925571,0.379924,-0.911945,-1.66057,-1.18207,0.568546,0.170835,-0.526945,-0.760228,1.0173,0.051254,4.0295,-0.705815,-0.789211,-0.504708,2.09084,-0.031595,0.738657,0.137063,-0.772668,0.887136,1.92793,-0.349779,0.680375,1.1188,-1.02192,-1.18791,-0.108897,-0.550753,0.071644,0.527076,0.115708,-0.172464,0.90646,-0.394144,-0.903912
F,-0.532135,0.249493,-0.727189,-0.596227,-0.213425,-0.385489,-0.405045,0.887808,-0.62876,-0.084548,-0.493653,0.178288,-0.04528,-0.328639,-0.511291,-0.648971,-0.965296,-0.208012,-0.98951,0.047342,-0.324408,-0.384789,-1.48313,-0.104907,0.266369,0.228779,-0.612139,-0.938268,-0.595198,0.753624,0.313724,-0.348993,-0.527177,-0.422025,-0.481914,-0.013173,-0.717094,-0.252103,-0.895633,0.450333,-0.44887,0.268004,-0.306158,-0.435433,0.329881,-0.486029,-0.344583,-0.439165,-0.44982,-0.580998,-0.588746,-0.518583,0.714501,-0.048965,-0.744075,-0.600902,-0.010448,-0.517189,0.260389,-0.695678,-0.548913,1.2182,-0.919815,0.209987,0.384006,-0.668756,-0.252736,-0.393832,-0.189763,0.305297,-0.592968,-0.259542,-0.162328,-0.736141,-0.414858,-0.668867,0.105483,0.429784,0.649602,-0.731849,-0.36069,-0.343379,0.123478,-0.460979,-0.336712,-0.408063,-0.972102,-0.870912,0.0215,-0.619013,-0.250359,0.43636,-0.410971,-0.772711,-0.339926,0.661285,-0.678294,1.16955,0.030531,-0.406828
F,-0.820459,0.898514,2.20634,0.217274,0.900986,-0.902743,-0.885089,-0.731158,-1.32379,-0.608957,-0.409749,2.67321,1.96264,0.594431,-0.580581,-0.375565,2.42381,0.713586,1.06528,-0.385754,-0.740875,1.39335,0.17144,-0.945397,-0.907291,0.203254,0.159088,0.560658,0.072196,-0.297429,-0.060869,1.64013,1.15173,0.775825,-0.892798,-0.768085,0.45072,0.696231,-0.982224,-0.84274,0.038032,-0.44942,-0.541266,-0.534376,-0.895565,-0.507924,-0.347644,0.438257,1.80223,2.53289,0.092645,-0.720782,1.25909,2.33965,1.30657,0.239821,-0.155232,0.051312,-0.900168,-1.2704,2.9953,0.643145,2.07228,-0.696828,-1.09098,0.791479,0.928181,0.286186,-0.295984,0.158986,1.2675,-0.536069,1.35908,1.57898,-0.482968,0.061745,-0.786271,0.127894,-0.687702,-0.367731,1.65394,0.938051,0.116184,0.476032,-1.11939,1.00313,0.232712,1.16815,1.40152,-0.97966,-0.399485,-0.76676,4.482,0.973208,0.389141,0.306713,-1.01279,-0.062499,-0.871001,-0.778852
F,-0.588769,-0.674661,-0.459888,-0.198025,-0.615057,0.338396,-0.247696,0.428941,-0.869989,-0.91655,-0.617624,-0.871108,0.048886,-0.005962,-0.410996,-0.956952,1.08363,-1.38535,-0.574094,-0.062776,-0.275049,0.391171,0.447832,0.03763,0.107533,-0.661547,0.497909,-0.358213,0.449862,-0.259428,-0.803224,0.945822,-0.456301,0.705676,-0.574429,-0.701584,-0.490491,2.70473,0.205633,-0.330871,-0.730773,-0.174989,-0.416659,-0.533214,0.133964,-0.359413,-1.03369,-0.126038,-0.063009,1.23216,0.205269,0.538875,0.786386,1.24214,0.107636,0.860703,-0.715205,1.34931,-0.319609,-0.434721,1.50714,2.42845,-0.593177,0.108935,-0.638291,0.457964,1.29401,-0.783075,-0.841891,0.381886,-0.318326,-0.517813,0.889071,1.28633,-0.321555,2.47308,-0.948068,-0.241042,-1.32936,1.08181,-0.608992,-0.690772,0.2159,0.06036,-0.470035,0.883732,-0.032231,0.140135,1.66457,-0.613892,-0.810562,-0.012311,0.338535,1.57797,0.523003,-0.423146,-0.592937,-0.690544,-0.43289,0.00812
F,-1.09896,1.72033,0.363221,-0.390629,1.72721,-0.378008,-0.399029,-0.372833,-1.45132,-0.235191,-0.299676,1.06305,-0.173808,1.50002,-0.55176,-0.604931,1.55655,-0.040339,1.27171,0.572587,0.006577,1.04478,-0.598833,-0.854824,-0.759995,0.310376,-0.02423,0.97745,1.6967,-0.416874,-0.356659,1.66463,1.8152,-0.250774,-0.82761,-0.969667,-0.161606,1.83422,-1.32951,-0.347334,0.333794,0.198932,-0.481846,-0.564679,-0.742285,-0.152445,-0.007732,0.855033,1.43239,0.182526,0.521221,-0.757284,1.32565,0.586269,1.47969,-0.061235,-0.714996,1.00713,-0.188558,-0.213229,1.07485,-0.200005,1.77231,-0.502092,-1.07546,0.035174,3.05329,0.946281,-1.78032,0.393693,-0.155379,-0.486394,0.144796,1.0029,0.316003,1.54858,1.07362,-0.17413,-1.32812,1.01495,0.856287,0.319264,1.88778,-1.61101,-0.05901,0.694946,1.41683,0.686922,1.39502,-0.673081,-0.397253,-0.58736,1.14346,1.40216,2.19655,-0.399179,-1.01867,0.309618,-0.570853,-0.48416
F,-0.602,1.10359,0.072262,0.529741,0.599497,-0.725963,-0.399118,-1.14633,-0.199442,-0.601505,-0.300419,-0.208248,1.19745,0.751017,-0.548036,-1.2341,0.879787,0.081473,0.884467,-0.764187,-0.662256,1.0024,0.543102,-0.660801,-0.764749,-0.724573,0.924778,1.87811,-0.400694,-0.68444,-1.26154,0.510965,0.542811,0.346307,-0.45318,-0.533595,0.25042,1.2812,-0.584887,-0.563072,-0.740757,0.134523,-0.475932,-0.519515,-0.719272,-0.751219,-0.714904,0.472879,0.037204,1.6475,-0.010685,-0.698955,0.651985,-0.00639,1.65168,0.953117,-0.468824,0.914346,-0.561458,-0.747953,-0.052105,3.16113,1.36623,-0.872116,-1.15569,0.202441,0.421834,0.653434,-0.906006,1.55736,1.0562,0.080182,-0.789775,1.0232,0.173088,-0.346527,0.674123,-0.726809,-0.605501,0.24909,-0.359577,-0.060419,0.544673,-0.209039,-0.438715,1.00536,1.97487,0.739179,0.088259,-1.03822,-0.739877,-0.612704,0.094234,1.05188,0.304636,-0.066816,-0.927178,0.62806,-0.333752,-0.395818
F,0.36678,-0.693301,-0.02461,-0.375286,-0.32882,-0.013585,0.357167,0.194485,0.435487,2.62833,-0.363784,-2.17164,-0.642296,0.734171,-0.509996,0.279492,0.843437,-0.005659,1.95726,0.475787,-0.520509,0.975255,-0.131466,-0.673386,-0.718917,0.797985,-0.589948,-0.304903,0.98119,-0.781816,-0.335061,1.83611,-0.272468,1.73603,0.277198,-0.622442,0.960374,1.46881,1.04402,-0.437948,-0.144217,0.408451,-0.577168,-0.561379,-0.715427,-0.415525,-0.746131,3.57126,1.56434,1.96287,2.13803,2.91627,0.562404,1.07497,-1.01952,0.048878,0.739303,-0.168955,-1.71794,0.604878,1.15276,-0.027502,-0.400783,1.0839,1.62065,1.45146,0.515773,0.839258,1.28709,0.614938,0.021323,-0.322968,3.99045,1.06506,-0.555106,0.200614,-0.88702,-1.22729,0.801511,-0.39385,0.046064,-0.563452,0.272333,-0.533476,-0.063751,1.50776,-0.356463,0.331769,0.037825,1.95027,-0.678312,-1.37052,-0.555806,2.66372,1.1589,0.654791,-2.07495,0.937643,-0.611507,-0.245978
F,-0.438071,0.748316,-0.304393,0.477259,-0.264498,-0.608499,-0.867082,-0.07089,-0.022657,-0.684936,-0.546299,-0.452354,0.064629,-0.138886,-0.539016,-1.21773,-0.18086,-1.34998,-0.698483,-0.473391,-0.218304,0.054215,-0.108183,-0.547775,-0.555493,2.4448,-0.577835,-0.663102,-0.509002,-0.659833,-1.39263,-0.15901,0.308799,-0.30115,-0.640338,-0.52521,0.439158,0.79241,-0.396031,-0.791077,-0.815934,-0.455431,-0.575827,-0.492221,-0.399403,-0.135399,-0.05113,-0.486271,-0.082654,-0.438261,-0.406118,-0.539429,0.932528,0.657856,0.255702,-0.343536,0.296551,0.420671,-0.511182,0.488372,-0.636717,-0.787781,-0.755871,-0.298506,-0.445993,-0.736886,1.16702,-1.44333,0.567157,-0.299952,-0.632044,-0.489017,0.147166,-0.631327,-0.662336,-0.491589,-0.081324,-0.408566,0.22807,-0.010512,-0.38323,-0.351857,-0.482881,-0.581818,-0.515129,-0.347937,-0.133029,-0.833205,-1.10524,-0.445055,0.033407,1.32587,0.38428,0.094209,1.07914,0.55885,-0.617281,0.607884,-0.447689,-0.576982
F,0.12718,0.554059,-0.086024,0.398602,-0.062929,-0.735121,-0.598722,-0.994,-0.705522,-0.483335,-0.404501,0.59218,0.465201,-0.638123,-0.577883,-0.939195,0.404524,-0.271117,0.4852,-1.13825,-0.926554,0.067287,0.143711,-0.707338,-0.727046,0.099977,1.09774,1.3423,-0.166048,-0.555679,-0.514596,0.012702,0.368308,1.29904,-0.642248,-0.507337,0.845501,0.329028,-0.064922,-0.688014,-0.644456,1.26882,-0.543318,-0.505214,-0.634738,-0.189983,-0.283696,0.297967,0.688305,1.11075,0.220075,-0.662931,0.087656,-0.399022,-0.224771,0.852758,-0.975811,-0.384968,-0.704546,-0.509123,0.0525,1.05892,1.62655,-0.824183,-0.593563,-0.116868,0.296273,0.086118,-0.933745,0.530074,2.66028,-0.438579,0.187995,-0.266118,-0.252033,-0.761424,1.06247,-0.731359,-0.713379,0.730729,-0.262332,-0.453493,0.582558,-0.438741,-0.533625,-0.094127,1.37984,0.522685,-0.387957,-0.862109,0.256396,-0.445987,0.71815,0.935094,-0.535723,-1.98748,0.410448,-0.674522,-0.396488,-0.561544
F,-1.01444,2.8961,3.47173,-0.823475,1.93289,0.213297,-0.458318,0.278615,-1.07201,-0.901994,-0.509802,-0.375653,3.19417,1.5027,-0.559032,0.152384,1.7867,3.12679,1.61671,-0.729946,-0.603061,2.29227,0.55605,-0.743548,-0.785746,-0.943661,1.4514,1.23351,1.41036,-1.12692,-1.14815,3.95555,3.50334,1.11482,-1.0902,-1.12954,0.800669,1.33642,-0.89784,-1.01803,-0.421124,-1.07762,-0.730848,-0.565584,-0.740895,-0.14714,-0.461222,3.84876,4.21523,2.00372,1.54861,-0.91946,-0.245349,0.665325,1.56901,2.09941,-1.30816,4.92645,-1.28835,-0.947441,3.02214,-0.484487,1.51086,-1.12297,-1.75246,3.73523,2.6761,0.890325,-0.636923,4.40205,1.6043,-0.510095,0.201889,3.59445,4.08519,1.46622,2.94834,-0.870834,-2.31948,3.65402,3.66622,2.83518,2.3186,0.844139,0.311429,1.80956,3.90639,1.47983,1.67037,-0.625282,0.651003,-1.17351,1.12475,3.69074,2.83487,-2.45192,-0.796863,0.477353,-0.406998,-1.02374
F,-1.09464,1.36519,-0.724897,0.510279,1.8256,-0.473473,-0.943521,-1.30868,-0.087215,-0.705302,-0.738108,0.521243,-0.480849,3.7295,-0.559726,-0.305829,-0.611511,-1.68343,3.09781,-1.33498,-0.363448,0.918544,-0.695612,-0.80984,-0.804971,0.192576,0.117967,4.26376,2.81561,-0.464792,0.101955,1.46509,2.04246,1.42641,-0.78147,-0.499303,-0.222814,4.27511,-1.60337,-0.641207,-0.554442,2.95875,-0.488763,-0.504714,-0.727302,-0.27125,0.021108,-0.666943,1.2736,0.735627,-0.699905,-0.571671,2.98098,0.819535,0.364021,5.37181,-0.035723,2.02606,0.218917,-0.992067,-0.105994,-1.43996,1.07573,-0.951287,-0.630939,-0.384756,-0.753789,-1.85888,-0.937093,0.719988,-0.461593,-0.527055,-0.485996,0.538936,1.00714,1.29426,-0.501782,0.404734,0.659955,1.33678,-0.142607,-1.04922,1.13133,-1.2601,0.197473,2.34688,2.01133,1.03481,0.857306,-1.78343,-0.772832,0.157833,1.27969,-0.117809,3.99562,0.340649,-0.432017,1.37638,0.021018,-0.597288
F,-0.473055,-0.702947,1.02681,-0.015499,1.01353,-0.804491,-0.755386,-0.719519,-0.214891,-0.840186,-0.693239,0.301664,1.15679,0.836243,-0.554978,0.291351,-1.12827,0.791864,1.19862,-1.05588,-0.592765,-0.409255,0.603389,-0.623497,-0.767803,0.035797,-0.396286,-0.866527,0.397786,-0.953811,-0.028861,-0.431567,-0.825425,-0.529657,-0.538584,-0.481429,1.31608,-0.252271,-0.434621,-0.096712,-0.698935,-0.375453,-0.422369,-0.532166,-0.614326,-0.307919,-0.681555,0.598429,-0.033062,-0.121137,-0.661671,-0.655169,-0.303439,-0.913667,-0.785578,-0.22952,-0.09302,0.100336,-0.371263,-0.563614,-1.60418,1.67328,-1.0001,-0.860831,-0.285279,-0.594657,-0.488564,0.117786,-0.033485,-0.83044,0.203614,-0.505859,-1.04196,-0.655169,-0.393202,0.777349,-0.588931,-0.082588,-0.405159,0.331151,-0.616171,0.548928,-0.130049,-0.206473,0.360834,-0.296216,-0.081077,-1.25866,0.62142,0.722997,0.18678,-0.071407,0.022412,-0.86517,1.11452,-0.404996,-0.325404,0.032854,-0.495495,-0.464422
