113	6547	1.88126975996942026e-05		2.83680441277222417e-01
114	6733	1.88126975996884732e-05		2.83680441277222417e-01
115	5767	1.88126975996284559e-05		2.83680441277222417e-01
116	1132	1.88126975995807815e-05		2.83680441277222417e-01
117	3300	1.88126975993811900e-05		2.83680441277222417e-01
118	2518	1.88126975991515424e-05		2.83680441277222417e-01
119	5160	1.88126975988283994e-05		2.83680441277222417e-01
120	5643	1.88126975988236119e-05		2.83680441277222417e-01
121	5100	1.88126975987994512e-05		2.83680441277222417e-01
122	87	1.88126975987958699e-05		2.83680441277222417e-01
123	5211	1.88126975987703607e-05		2.83680441277222417e-01
124	3156	1.88126975987293676e-05		2.83680441277222417e-01
125	1768	1.88126975987198063e-05		2.83680441277222417e-01
126	4530	1.88126975987017883e-05		2.83680441277222417e-01
127	1899	1.88126975986410221e-05		2.83680441277222417e-01
128	3352	1.88126975986402835e-05		2.83680441277222417e-01
129	940	1.88126975984169243e-05		2.83680441277222417e-01
130	5611	1.81240666272972713e-05		3.73099589879225202e-01
131	6444	1.81240666268771362e-05		3.73099589879225202e-01
132	1216	1.81240666258067915e-05		3.73099589879225202e-01
133	5301	1.81240666253774203e-05		3.73099589879225202e-01
134	1243	1.81240666252942146e-05		3.73099589879225202e-01
135	5684	1.81240666245356423e-05		3.73099589879225202e-01
136	5619	1.81240666241615384e-05		3.73099589879225202e-01
137	5352	1.81240666238984296e-05		3.73099589879225202e-01
138	2152	1.81240666236926345e-05		3.73099589879225202e-01
139	4510	1.81240666235391047e-05		3.73099589879225202e-01
140	5274	1.81240666234857653e-05		3.73099589879225202e-01
141	6763	1.81240666223950071e-05		3.73099589879225202e-01
142	995	1.81240666222276504e-05		3.73099589879225202e-01
143	1959	1.62128870496480126e-05		3.73099589879225202e-01
144	3993	1.62128868711168183e-05		3.73099589879225202e-01
145	6132	1.62128868710353269e-05		3.73099589879225202e-01
146	4334	1.62128868695630109e-05		3.73099589879225202e-01
147	6482	1.62128868694016646e-05		3.73099589879225202e-01
148	1518	1.62128868693557690e-05		3.73099589879225202e-01
149	5017	1.62128868693296194e-05		3.73099589879225202e-01
150	597	1.62128868692484025e-05		3.73099589879225202e-01
151	3265	1.62128868691564249e-05		3.73099589879225202e-01
152	5832	1.62128868678874543e-05		3.73099589879225202e-01
153	6094	1.62128868676869312e-05		3.73099589879225202e-01
154	2685	1.62128868673338268e-05		3.73099589879225202e-01
155	3026	1.62128868672583867e-05		3.73099589879225202e-01
156	1360	1.62128868672455762e-05		3.73099589879225202e-01
157	1386	1.62128868672045391e-05		3.73099589879225202e-01
158	1682	1.35939258134392280e-05		3.73099589879225202e-01
159	1901	1.35939258118557372e-05		3.73099589879225202e-01
160	1646	1.35939258108850357e-05		3.73099589879225202e-01
161	6660	1.35939258102062083e-05		3.73099589879225202e-01
162	4905	1.35939258101845107e-05		3.73099589879225202e-01
163	1782	1.35939258098314606e-05		3.73099589879225202e-01
164	3564	1.35939258097866627e-05		3.73099589879225202e-01
165	2481	1.35939258096624385e-05		3.73099589879225202e-01
166	1610	1.35939258095208468e-05		3.73099589879225202e-01
167	1290	1.35939258094883580e-05		3.73099589879225202e-01
168	539	1.35939258094670687e-05		3.73099589879225202e-01
169	5000	1.35939258093863329e-05		3.73099589879225202e-01
170	1972	1.35939258093192293e-05		3.73099589879225202e-01
171	6798	1.35939258091858250e-05		3.73099589879225202e-01
172	1890	1.35939258086669275e-05		3.73099589879225202e-01
173	6901	1.33290071537353074e-05		2.35373555992459932e-01
174	2282	1.25068855478596036e-05		3.73099589879225202e-01
175	1858	1.25068855476579572e-05		3.73099589879225202e-01
176	1479	1.25068855475887004e-05		3.73099589879225202e-01
177	3940	1.25068855474596482e-05		3.73099589879225202e-01
178	3554	1.25068855472680815e-05		3.73099589879225202e-01
179	2799	1.25068855471691040e-05		3.73099589879225202e-01
180	5769	1.25068855469804444e-05		3.73099589879225202e-01
181	2868	1.25068855469411708e-05		3.73099589879225202e-01
182	5106	1.25068855445680912e-05		3.73099589879225202e-01
183	1235	1.25068855437712483e-05		3.73099589879225202e-01
184	6201	1.25068855411506571e-05		3.73099589879225202e-01
185	6659	1.25068855410930572e-05		3.73099589879225202e-01
186	5637	1.24928830342478278e-05		3.73099589879225202e-01
187	4746	1.24928828653414808e-05		3.73099589879225202e-01
188	5037	1.24928828565708612e-05		3.73099589879225202e-01
189	3646	1.24928828549344206e-05		3.73099589879225202e-01
190	749	1.24928828546059277e-05		3.73099589879225202e-01
191	1293	1.24928828543787602e-05		3.73099589879225202e-01
192	5714	1.24928828541281062e-05		3.73099589879225202e-01
193	394	1.24928828540164300e-05		3.73099589879225202e-01
194	1253	1.24928828528523594e-05		3.73099589879225202e-01
195	4065	1.24928828521075176e-05		3.73099589879225202e-01
196	1874	1.19862138589044133e-05		1.47568696520597425e-01
197	3852	1.19862138584214097e-05		1.47568696520597425e-01
198	1116	1.19862138580480731e-05		1.47568696520597425e-01
199	4026	1.19862138580433518e-05		1.47568696520597425e-01
200	1073	1.19862138580249847e-05		1.47568696520597425e-01
201	3707	1.19862138579446369e-05		1.47568696520597425e-01
202	6872	1.19862138568286777e-05		1.47568696520597425e-01
203	5809	1.19862138563453082e-05		1.47568696520597425e-01
204	6803	1.19862138563184403e-05		1.47568696520597425e-01
205	6806	1.19862138563184403e-05		1.47568696520597425e-01
206	883	1.00355592584243045e-05		3.73099589879225202e-01
207	6117	1.00355592565432697e-05		3.73099589879225202e-01
208	2666	1.00355592557167197e-05		3.73099589879225202e-01
209	2800	1.00355592551957622e-05		3.73099589879225202e-01
210	4271	1.00355592544247319e-05		3.73099589879225202e-01
211	1985	1.00355592542491606e-05		3.73099589879225202e-01
212	1275	1.00355592540894474e-05		3.73099589879225202e-01
213	4612	1.00355592539085313e-05		3.73099589879225202e-01
214	4783	1.00355592538432336e-05		3.73099589879225202e-01
215	2571	1.00355592538343973e-05		3.73099589879225202e-01
216	2581	1.00355592538315496e-05		3.73099589879225202e-01
217	6437	1.00355592538123762e-05		3.73099589879225202e-01
218	5944	1.00355592507199504e-05		3.73099589879225202e-01
219	4390	9.25528262226964615e-06		2.10236675119463423e-01
220	6724	9.25528262216224068e-06		2.10236675119463423e-01
221	2567	9.25528262209419006e-06		2.10236675119463423e-01
222	5350	9.25528262196721473e-06		2.10236675119463423e-01
223	3037	9.25528262191186960e-06		2.10236675119463423e-01
224	469	9.25528262190265558e-06		2.10236675119463423e-01
225	5995	9.25528262176985098e-06		2.10236675119463423e-01
226	4789	9.25528262174095191e-06		2.10236675119463423e-01
227	1056	9.25528262171873762e-06		2.10236675119463423e-01
228	1708	9.25528262142546093e-06		2.10236675119463423e-01
229	5028	9.25528262133720518e-06		2.10236675119463423e-01
230	1350	9.25528262126484146e-06		2.10236675119463423e-01
231	1382	9.25528262114343623e-06		2.10236675119463423e-01
232	1395	9.25528262106451309e-06		2.10236675119463423e-01
233	3595	9.25528262102846675e-06		2.10236675119463423e-01
234	1602	9.25528262098619303e-06		2.10236675119463423e-01
235	1656	9.25528262081239881e-06		2.10236675119463423e-01
236	897	9.25528262071982319e-06		2.10236675119463423e-01
237	3607	9.25528262070866777e-06		2.10236675119463423e-01
238	6740	9.25528262065596199e-06		2.10236675119463423e-01
239	1986	9.25528262058819597e-06		2.10236675119463423e-01
240	6292	9.25528262055982714e-06		2.10236675119463423e-01
241	6131	9.25528262055412153e-06		2.10236675119463423e-01
242	3417	9.25528262047069048e-06		2.10236675119463423e-01
243	3883	9.25528262046521356e-06		2.10236675119463423e-01
244	2018	9.25528262046384814e-06		2.10236675119463423e-01
245	4139	9.25528262045188804e-06		2.10236675119463423e-01
246	5181	9.25528262037652244e-06		2.10236675119463423e-01
247	5884	9.25528262031260702e-06		2.10236675119463423e-01
248	1134	9.25528262027422796e-06		2.10236675119463423e-01
249	3811	9.25528262025393983e-06		2.10236675119463423e-01
250	6919	9.25528261970359880e-06		2.10236675119463423e-01
251	6058	9.25528261954996058e-06		2.10236675119463423e-01
252	698	9.25528261945643120e-06		2.10236675119463423e-01
253	5177	9.25318263568498664e-06		2.83680441277222417e-01
254	4763	9.25318263473430566e-06		2.83680441277222417e-01
255	5588	9.25318263461893130e-06		2.83680441277222417e-01
256	4283	9.25318263453536133e-06		2.83680441277222417e-01
257	1641	9.25318263441537404e-06		2.83680441277222417e-01
258	1683	9.25318263386107398e-06		2.83680441277222473e-01
259	5454	9.25318263383795676e-06		2.83680441277222417e-01
260	2430	9.25318263382834802e-06		2.83680441277222417e-01
261	1667	9.25318263381988107e-06		2.83680441277222417e-01
262	2555	9.25318263379751432e-06		2.83680441277222417e-01
263	2664	9.25318263374533032e-06		2.83680441277222417e-01
264	2578	9.25318263373806277e-06		2.83680441277222417e-01
265	4219	9.25318263373524893e-06		2.83680441277222417e-01
266	6161	9.25318263370162003e-06		2.83680441277222417e-01
267	2280	9.25318263363255296e-06		2.83680441277222417e-01
268	5838	9.25318263334781437e-06		2.83680441277222417e-01
269	4845	9.25318263334460411e-06		2.83680441277222417e-01
270	383	9.25318263333619307e-06		2.83680441277222417e-01
271	6513	9.25318263332701463e-06		2.83680441277222417e-01
272	5109	9.25318263325508967e-06		2.83680441277222417e-01
273	2825	9.25318263321499791e-06		2.83680441277222417e-01
274	3559	9.25318263320417283e-06		2.83680441277222417e-01
275	4385	9.25318263305787329e-06		2.83680441277222417e-01
276	1439	9.25318263304141714e-06		2.83680441277222417e-01
277	2844	9.25318263290496521e-06		2.83680441277222417e-01
278	6630	9.25318263187724489e-06		2.83680441277222417e-01
279	2391	9.25318263147380818e-06		2.83680441277222417e-01
280	3138	9.25318263143363849e-06		2.83680441277222417e-01
281	859	9.01496032003448878e-06		2.83680441277222417e-01
282	964	9.01496031951279780e-06		2.83680441277222417e-01
283	3335	9.01496031919556363e-06		2.83680441277222417e-01
284	948	9.01496031893928196e-06		2.83680441277222417e-01
285	4876	9.01496031876436796e-06		2.83680441277222417e-01
286	6036	9.01496031875397825e-06		2.83680441277222417e-01
287	6525	9.01496031856224388e-06		2.83680441277222417e-01
288	2192	9.01496031847098624e-06		2.83680441277222417e-01
289	1303	9.01496031837314716e-06		2.83680441277222417e-01
290	5787	9.01496031794991868e-06		2.83680441277222417e-01
291	1135	9.01496031790537491e-06		2.83680441277222417e-01
292	1579	9.01496031789389592e-06		2.83680441277222417e-01
293	6878	9.01496031758311614e-06		2.83680441277222417e-01
294	1593	9.01496031748619694e-06		2.83680441277222417e-01
295	5143	9.01496031745095698e-06		2.83680441277222417e-01
296	5573	9.01496031744742485e-06		2.83680441277222417e-01
297	1967	9.01496031744245615e-06		2.83680441277222417e-01
298	5127	9.01496031732739520e-06		2.83680441277222417e-01
299	1122	9.01496031727301399e-06		2.83680441277222417e-01
300	80	8.59467672463602763e-06		2.10236675119463423e-01
301	1318	8.59467672439043890e-06		2.10236675119463423e-01
302	2459	8.59467672437934615e-06		2.10236675119463423e-01
303	711	8.59467672436183968e-06		2.10236675119463423e-01
304	4983	8.59467672421474393e-06		2.10236675119463423e-01
305	3317	8.59467672396589412e-06		2.10236675119463423e-01
306	2790	8.59467672376443242e-06		2.10236675119463423e-01
307	2974	8.59467672372339029e-06		2.10236675119463423e-01
308	4812	8.59467672370932276e-06		2.10236675119463423e-01
309	6567	8.59467672368993418e-06		2.10236675119463423e-01
310	3410	8.59467672367298844e-06		2.10236675119463423e-01
311	6173	8.59467672367077938e-06		2.10236675119463423e-01
312	90	8.59467672360828190e-06		2.10236675119463423e-01
313	1524	8.59467672341756396e-06		2.10236675119463423e-01
314	498	8.59467672335564924e-06		2.10236675119463423e-01
315	3979	8.59467672326582817e-06		2.10236675119463423e-01
316	594	8.59467672326024961e-06		2.10236675119463423e-01
317	3755	8.59467672325352247e-06		2.10236675119463423e-01
318	4101	8.59467672324820819e-06		2.10236675119463423e-01
319	5806	8.59467672302977703e-06		2.10236675119463423e-01
320	708	8.59467672293672368e-06		2.10236675119463423e-01
321	1585	8.31573792045374642e-06		4.39859407912023964e-02
322	6400	8.31573792029037748e-06		4.39859407912023964e-02
323	2922	8.31573792010686610e-06		4.39859407912023964e-02
324	3415	8.31573792009268507e-06		4.39859407912023964e-02
325	768	7.98155259539691968e-06		3.73099589879225202e-01
326	6865	7.98155259467590152e-06		3.73099589879225202e-01
327	2085	7.98155259353127710e-06		3.73099589879225202e-01
328	4807	7.98155259232971512e-06		3.73099589879225202e-01
329	5205	7.98155259208663869e-06		3.73099589879225202e-01
330	2691	7.98155259192446237e-06		3.73099589879225202e-01
331	1136	7.98155259191737610e-06		3.73099589879225202e-01
332	1561	7.98155259181930832e-06		3.73099589879225202e-01
333	1877	7.98155259169827070e-06		3.73099589879225202e-01
334	5148	7.98155259120580574e-06		3.73099589879225202e-01
335	4048	7.98155259071229046e-06		3.73099589879225202e-01
336	2388	7.98155259069175330e-06		3.73099589879225202e-01
337	5408	7.98155259006815579e-06		3.73099589879225202e-01
338	5661	7.98155258994859539e-06		3.73099589879225202e-01
339	1558	7.98155258981167252e-06		3.73099589879225202e-01
340	6062	7.98155258933418649e-06		3.73099589879225202e-01
341	4217	7.98155258896001477e-06		3.73099589879225202e-01
342	4158	7.39844901422949034e-06		1.47568696520597425e-01
343	5743	7.39844901396080217e-06		1.47568696520597425e-01
344	6523	7.39844901382038528e-06		1.47568696520597425e-01
345	4420	7.39844901359969254e-06		1.47568696520597425e-01
346	1224	7.39844901339973263e-06		1.47568696520597425e-01
347	551	7.39844901337165518e-06		1.47568696520597425e-01
348	346	7.39844901336821284e-06		1.47568696520597425e-01
349	5300	7.39844901335810604e-06		1.47568696520597425e-01
350	501	7.39844901332071377e-06		1.47568696520597425e-01
351	2683	7.39844901328658173e-06		1.47568696520597425e-01
352	4103	7.39844901321220546e-06		1.47568696520597425e-01
353	2283	7.39844901304831645e-06		1.47568696520597425e-01
354	2837	7.39844901286626619e-06		1.47568696520597425e-01
355	3435	7.39844901285810673e-06		1.47568696520597425e-01
356	2751	7.39844901285358018e-06		1.47568696520597425e-01
357	3382	7.39844901281329784e-06		1.47568696520597425e-01
358	5906	7.39844901278834001e-06		1.47568696520597425e-01
359	5596	7.39844901277703551e-06		1.47568696520597425e-01
360	4835	7.39844901198085418e-06		1.47568696520597425e-01
361	5071	7.39844901197990466e-06		1.47568696520597425e-01
362	5964	7.39844901197043737e-06		1.47568696520597425e-01
363	6668	7.39844901194301383e-06		1.47568696520597425e-01
364	3802	7.39844901192650177e-06		1.47568696520597425e-01
365	465	7.39844901189110850e-06		1.47568696520597425e-01
366	4744	7.39844901188739172e-06		1.47568696520597425e-01
367	5712	7.39844901188338356e-06		1.47568696520597425e-01
368	5778	7.39844901185069148e-06		1.47568696520597425e-01
369	1075	7.39844901184691879e-06		1.47568696520597425e-01
370	4252	7.39844901180336182e-06		1.47568696520597425e-01
371	5376	7.39844901179662198e-06		1.47568696520597425e-01
372	3666	6.85889129081637718e-06		3.73099589879225202e-01
373	2202	5.51145772940613277e-06		4.89979223310385126e-01
374	6638	5.51145772904153337e-06		4.89979223310385126e-01
375	142	5.23771914361761189e-06		2.10236675119463423e-01
376	2496	5.23771914335390258e-06		2.10236675119463423e-01
377	1733	5.23771914326871817e-06		2.10236675119463423e-01
378	2923	5.23771914302882658e-06		2.10236675119463423e-01
379	699	5.23771914267372242e-06		2.10236675119463423e-01
380	5855	5.23771914251408297e-06		2.10236675119463423e-01
381	3954	5.23771914246516681e-06		2.10236675119463423e-01
382	4540	5.23771914246424609e-06		2.10236675119463423e-01
383	6870	5.23771914236977481e-06		2.10236675119463423e-01
384	4171	5.23771914179160876e-06		2.10236675119463423e-01
385	729	5.23771914170548245e-06		2.10236675119463423e-01
386	5151	5.23771914166091242e-06		2.10236675119463423e-01
387	4772	5.23771914163253766e-06		2.10236675119463423e-01
388	4302	5.23771914160547496e-06		2.10236675119463423e-01
389	297	5.23771914158674198e-06		2.10236675119463423e-01
390	6542	5.23771914157097870e-06		2.10236675119463423e-01
391	4842	5.23771914152959690e-06		2.10236675119463423e-01
392	4871	5.23771914151732170e-06		2.10236675119463423e-01
393	338	5.23771914137623820e-06		2.10236675119463423e-01
394	6597	5.23771914130079043e-06		2.10236675119463423e-01
395	1227	5.23771914123647861e-06		2.10236675119463423e-01
396	1241	5.23771914115085120e-06		2.10236675119463423e-01
397	1762	5.23771914060563219e-06		2.10236675119463423e-01
398	324	5.23771914052370801e-06		2.10236675119463423e-01
399	4032	4.94242805555607471e-06		1.47568696520597425e-01
400	34	4.94242787951338023e-06		1.47568696520597425e-01
401	2359	4.94242787600750747e-06		1.47568696520597425e-01
402	4910	4.94242787598345936e-06		1.47568696520597425e-01
403	130	4.94242787506509861e-06		1.47568696520597425e-01
404	320	4.94242787485378761e-06		1.47568696520597425e-01
405	135	4.94242787482287938e-06		1.47568696520597425e-01
406	1050	4.94242787470113364e-06		1.47568696520597425e-01
407	846	4.94242787468818759e-06		1.47568696520597425e-01
408	853	4.94242787466733194e-06		1.47568696520597425e-01
409	5822	4.94242787466655606e-06		1.47568696520597425e-01
410	5709	4.94242787464510156e-06		1.47568696520597425e-01
411	6005	4.94242787458767273e-06		1.47568696520597425e-01
412	2502	4.94242787456649097e-06		1.47568696520597425e-01
413	6576	4.94242787454420808e-06		1.47568696520597425e-01
414	6143	4.94242787453305265e-06		1.47568696520597425e-01
415	2136	4.94242787450239430e-06		1.47568696520597425e-01
416	6812	4.94242787448279819e-06		1.47568696520597425e-01
417	6281	4.94242787445372548e-06		1.47568696520597425e-01
418	5249	4.94242787444427513e-06		1.47568696520597425e-01
419	6389	4.94242787440537175e-06		1.47568696520597425e-01
420	6439	4.94242787440259264e-06		1.47568696520597425e-01
421	4685	4.94242787439476097e-06		1.47568696520597425e-01
422	5303	4.94242787439315330e-06		1.47568696520597425e-01
423	4961	4.94242787439259003e-06		1.47568696520597425e-01
424	5144	4.94242787432201016e-06		1.47568696520597425e-01
425	5383	4.94242787423677747e-06		1.47568696520597425e-01
426	5762	4.94242787422494442e-06		1.47568696520597425e-01
427	99	4.94242787417176769e-06		1.47568696520597425e-01
428	64	4.94242787314155879e-06		1.47568696520597425e-01
429	1483	4.94242787307202585e-06		1.47568696520597425e-01
430	1086	4.94242787301036101e-06		1.47568696520597425e-01
431	2038	4.94242787299493738e-06		1.47568696520597425e-01
432	2737	4.94242787289103863e-06		1.47568696520597425e-01
433	3744	4.94242787286232591e-06		1.47568696520597425e-01
434	1867	4.94242787281411364e-06		1.47568696520597425e-01
435	2596	4.94242787275341271e-06		1.47568696520597425e-01
436	6491	4.94242787274360916e-06		1.47568696520597425e-01
437	5434	4.94242787268182149e-06		1.47568696520597425e-01
438	5351	4.94242787267498424e-06		1.47568696520597425e-01
439	5275	4.94242787267103114e-06		1.47568696520597425e-01
440	2854	4.94242787265658330e-06		1.47568696520597425e-01
441	5242	4.94242787264321796e-06		1.47568696520597425e-01
442	4748	4.94242787259851072e-06		1.47568696520597425e-01
443	6739	4.94242787249712257e-06		1.47568696520597425e-01
444	6761	4.94242787248606964e-06		1.47568696520597425e-01
445	4169	4.94242787240194825e-06		1.47568696520597425e-01
446	626	4.94242787238037093e-06		1.47568696520597425e-01
447	343	4.94242787237087908e-06		1.47568696520597425e-01
448	486	4.94242787236350820e-06		1.47568696520597425e-01
449	5750	4.94242787229381264e-06		1.47568696520597425e-01
450	2871	4.94242787225384031e-06		1.47568696520597425e-01
451	1188	4.94242787219472079e-06		1.47568696520597425e-01
452	1328	4.94242787218951154e-06		1.47568696520597425e-01
453	798	4.94242787211109238e-06		1.47568696520597425e-01
454	2761	4.94242787206483676e-06		1.47568696520597425e-01
455	2235	4.94242787204879904e-06		1.47568696520597425e-01
456	1917	4.94242787203532783e-06		1.47568696520597425e-01
457	6371	4.83766615405376130e-06		9.27623900975211163e-02
458	1368	4.83766615402151221e-06		9.27623900975211163e-02
459	4344	4.83766615398508048e-06		9.27623900975211163e-02
460	4351	4.83766615398508048e-06		9.27623900975211163e-02
461	3757	4.83766615396934600e-06		9.27623900975211163e-02
462	6649	4.83766615396093835e-06		9.27623900975211163e-02
463	6658	4.83766615396093835e-06		9.27623900975211163e-02
464	658	4.83766615393790498e-06		9.27623900975211163e-02
465	3171	4.83766615393742217e-06		9.27623900975211163e-02
466	596	4.83766615392664537e-06		9.27623900975211163e-02
467	221	4.83766615381037993e-06		9.27623900975211163e-02
468	4122	4.83766615380456251e-06		9.27623900975211163e-02
469	4975	4.83766615377556688e-06		9.27623900975211163e-02
470	982	4.83766615376044395e-06		9.27623900975211163e-02
471	328	4.83766615372799243e-06		9.27623900975211163e-02
472	3289	4.83766615265428669e-06		9.27623900975211163e-02
473	6545	4.83766615256618679e-06		9.27623900975211163e-02
474	4305	4.83766615251487777e-06		9.27623900975211163e-02
475	3968	4.72957221613243319e-06		1.47568696520597425e-01
476	4786	4.72957221608526870e-06		1.47568696520597425e-01
477	6701	4.72957221606681355e-06		1.47568696520597425e-01
478	4690	4.72957221606555655e-06		1.47568696520597425e-01
479	2728	4.72957221598504268e-06		1.47568696520597425e-01
480	3318	4.72957221596721772e-06		1.47568696520597425e-01
481	4794	4.72957221594219806e-06		1.47568696520597425e-01
482	2865	4.72957221591547756e-06		1.47568696520597425e-01
483	4380	4.72957221588678008e-06		1.47568696520597425e-01
